,num_USA,num_rest,num_total,ratio_USA
65183,3,3,6,0.5
177277,6,6,12,0.5
49889,7,7,14,0.5
176094,3,3,6,0.5
108197,3,3,6,0.5
69188,5,5,10,0.5
112881,8,8,16,0.5
270401,3,3,6,0.5
58792,4,4,8,0.5
57124,3,3,6,0.5
267830,8,8,16,0.5
44932,3,3,6,0.5
174848,6,6,12,0.5
165669,3,3,6,0.5
210493,3,3,6,0.5
113955,8,8,16,0.5
70401,3,3,6,0.5
268282,3,3,6,0.5
135398,3,3,6,0.5
70302,3,3,6,0.5
170227,5,5,10,0.5
170184,7,7,14,0.5
70189,3,3,6,0.5
56985,3,3,6,0.5
9177,4,4,8,0.5
225379,22,22,44,0.5
270629,3,3,6,0.5
45391,4,4,8,0.5
69749,4,4,8,0.5
170154,6,6,12,0.5
219420,3,3,6,0.5
119671,5,5,10,0.5
225002,3,3,6,0.5
146778,4,4,8,0.5
135703,10,10,20,0.5
43595,3,3,6,0.5
69721,9,9,18,0.5
8255,3,3,6,0.5
67085,4,4,8,0.5
213255,6,6,12,0.5
209156,3,3,6,0.5
224927,5,5,10,0.5
213119,6,6,12,0.5
226554,3,3,6,0.5
11788,3,3,6,0.5
238836,3,3,6,0.5
166824,8,8,16,0.5
170264,4,4,8,0.5
44297,3,3,6,0.5
166646,3,3,6,0.5
13093,3,3,6,0.5
238350,4,4,8,0.5
68256,7,7,14,0.5
48037,6,6,12,0.5
44727,3,3,6,0.5
226482,8,8,16,0.5
143809,6,6,12,0.5
168985,3,3,6,0.5
237898,6,6,12,0.5
211137,3,3,6,0.5
108213,3,3,6,0.5
70628,4,4,8,0.5
219208,4,4,8,0.5
38660,7,7,14,0.5
74691,7,7,14,0.5
33461,4,4,8,0.5
159854,3,3,6,0.5
141070,4,4,8,0.5
20245,3,3,6,0.5
256270,3,3,6,0.5
256247,5,5,10,0.5
92215,4,4,8,0.5
32275,3,3,6,0.5
154176,3,3,6,0.5
262186,3,3,6,0.5
25919,7,7,14,0.5
1548,5,5,10,0.5
248221,6,6,12,0.5
125039,20,20,40,0.5
95907,4,4,8,0.5
31860,5,5,10,0.5
125203,11,11,22,0.5
99996,8,8,16,0.5
84427,3,3,6,0.5
183196,9,9,18,0.5
91931,5,5,10,0.5
246776,8,8,16,0.5
127893,3,3,6,0.5
148934,5,5,10,0.5
80661,3,3,6,0.5
244995,4,4,8,0.5
277959,3,3,6,0.5
181995,3,3,6,0.5
258152,26,26,52,0.5
153042,4,4,8,0.5
101336,3,3,6,0.5
245346,3,3,6,0.5
275970,23,23,46,0.5
153950,11,11,22,0.5
189678,3,3,6,0.5
16777,3,3,6,0.5
35030,3,3,6,0.5
101081,3,3,6,0.5
92648,3,3,6,0.5
154137,3,3,6,0.5
182506,4,4,8,0.5
81855,4,4,8,0.5
128696,18,18,36,0.5
81865,3,3,6,0.5
81950,6,6,12,0.5
20149,3,3,6,0.5
140036,10,10,20,0.5
26487,9,9,18,0.5
31256,5,5,10,0.5
29915,3,3,6,0.5
27193,3,3,6,0.5
196149,4,4,8,0.5
196146,3,3,6,0.5
140167,4,4,8,0.5
185154,4,4,8,0.5
150890,3,3,6,0.5
127203,5,5,10,0.5
140196,3,3,6,0.5
275111,5,5,10,0.5
27317,3,3,6,0.5
88620,8,8,16,0.5
263326,5,5,10,0.5
28448,4,4,8,0.5
194877,3,3,6,0.5
127648,4,4,8,0.5
28076,3,3,6,0.5
253771,5,5,10,0.5
253668,3,3,6,0.5
27821,3,3,6,0.5
27647,20,20,40,0.5
30081,9,9,18,0.5
93046,6,6,12,0.5
254064,3,3,6,0.5
128045,5,5,10,0.5
128276,5,5,10,0.5
197942,3,3,6,0.5
125892,4,4,8,0.5
254995,4,4,8,0.5
249958,7,7,14,0.5
126296,14,14,28,0.5
191875,3,3,6,0.5
254822,10,10,20,0.5
275020,7,7,14,0.5
98943,5,5,10,0.5
86548,4,4,8,0.5
30495,6,6,12,0.5
132572,5,5,10,0.5
278554,4,4,8,0.5
96335,3,3,6,0.5
26615,3,3,6,0.5
98741,8,8,16,0.5
193106,3,3,6,0.5
30319,3,3,6,0.5
90391,9,9,18,0.5
128060,9,9,18,0.5
250939,3,3,6,0.5
161326,3,3,6,0.5
246655,7,7,14,0.5
22107,5,5,10,0.5
138906,3,3,6,0.5
95250,9,9,18,0.5
103577,3,3,6,0.5
16121,5,5,10,0.5
152579,9,9,18,0.5
15945,3,3,6,0.5
129883,5,5,10,0.5
104362,6,6,12,0.5
79172,3,3,6,0.5
273507,3,3,6,0.5
37573,3,3,6,0.5
22818,9,9,18,0.5
130636,3,3,6,0.5
16106,19,19,38,0.5
141309,3,3,6,0.5
162380,4,4,8,0.5
121093,3,3,6,0.5
204676,5,5,10,0.5
162264,3,3,6,0.5
277203,3,3,6,0.5
102642,6,6,12,0.5
78719,5,5,10,0.5
243607,3,3,6,0.5
77772,3,3,6,0.5
203621,3,3,6,0.5
261567,3,3,6,0.5
273465,3,3,6,0.5
162019,4,4,8,0.5
202706,4,4,8,0.5
37556,5,5,10,0.5
203844,3,3,6,0.5
258520,3,3,6,0.5
75028,3,3,6,0.5
151608,7,7,14,0.5
36609,20,20,40,0.5
162827,7,7,14,0.5
36836,5,5,10,0.5
259057,4,4,8,0.5
152942,4,4,8,0.5
121592,3,3,6,0.5
205383,7,7,14,0.5
80234,3,3,6,0.5
15654,3,3,6,0.5
205145,4,4,8,0.5
277744,4,4,8,0.5
139206,3,3,6,0.5
204929,3,3,6,0.5
205487,3,3,6,0.5
37147,3,3,6,0.5
161936,9,9,18,0.5
262118,3,3,6,0.5
244070,4,4,8,0.5
75119,4,4,8,0.5
40796,3,3,6,0.5
37244,3,3,6,0.5
102032,3,3,6,0.5
180651,31,30,61,0.5081967213114754
73681,30,29,59,0.5084745762711864
32440,23,22,45,0.5111111111111111
67547,17,16,33,0.5151515151515151
3363,16,15,31,0.5161290322580645
40914,14,13,27,0.5185185185185185
87555,28,26,54,0.5185185185185185
247240,14,13,27,0.5185185185185185
180378,13,12,25,0.52
74056,13,12,25,0.52
172760,13,12,25,0.52
30711,26,24,50,0.52
30273,12,11,23,0.5217391304347826
207339,12,11,23,0.5217391304347826
73330,12,11,23,0.5217391304347826
53729,11,10,21,0.5238095238095238
183061,10,9,19,0.5263157894736842
94985,10,9,19,0.5263157894736842
236948,10,9,19,0.5263157894736842
8454,30,27,57,0.5263157894736842
152645,10,9,19,0.5263157894736842
141511,10,9,19,0.5263157894736842
53456,10,9,19,0.5263157894736842
188659,10,9,19,0.5263157894736842
205735,10,9,19,0.5263157894736842
175052,19,17,36,0.5277777777777778
162376,9,8,17,0.5294117647058824
155219,18,16,34,0.5294117647058824
148199,9,8,17,0.5294117647058824
60858,9,8,17,0.5294117647058824
197687,9,8,17,0.5294117647058824
91184,18,16,34,0.5294117647058824
111637,9,8,17,0.5294117647058824
230708,9,8,17,0.5294117647058824
168144,9,8,17,0.5294117647058824
199772,9,8,17,0.5294117647058824
88122,9,8,17,0.5294117647058824
211430,9,8,17,0.5294117647058824
28016,8,7,15,0.5333333333333333
204359,8,7,15,0.5333333333333333
211152,8,7,15,0.5333333333333333
30029,8,7,15,0.5333333333333333
64270,8,7,15,0.5333333333333333
100227,8,7,15,0.5333333333333333
204964,8,7,15,0.5333333333333333
47856,8,7,15,0.5333333333333333
218241,8,7,15,0.5333333333333333
75149,15,13,28,0.5357142857142857
127481,7,6,13,0.5384615384615384
94951,21,18,39,0.5384615384615384
229551,21,18,39,0.5384615384615384
52175,7,6,13,0.5384615384615384
98484,7,6,13,0.5384615384615384
128033,7,6,13,0.5384615384615384
19573,7,6,13,0.5384615384615384
63938,7,6,13,0.5384615384615384
183284,7,6,13,0.5384615384615384
139243,7,6,13,0.5384615384615384
147307,7,6,13,0.5384615384615384
203075,14,12,26,0.5384615384615384
113435,7,6,13,0.5384615384615384
113944,7,6,13,0.5384615384615384
1674,7,6,13,0.5384615384615384
99630,7,6,13,0.5384615384615384
16504,7,6,13,0.5384615384615384
86392,7,6,13,0.5384615384615384
204936,7,6,13,0.5384615384615384
173679,20,17,37,0.5405405405405406
117873,13,11,24,0.5416666666666666
42093,13,11,24,0.5416666666666666
67663,13,11,24,0.5416666666666666
32773,31,26,57,0.543859649122807
176667,6,5,11,0.5454545454545454
200009,6,5,11,0.5454545454545454
15670,6,5,11,0.5454545454545454
155141,6,5,11,0.5454545454545454
199209,6,5,11,0.5454545454545454
136240,6,5,11,0.5454545454545454
112298,6,5,11,0.5454545454545454
79923,6,5,11,0.5454545454545454
93034,6,5,11,0.5454545454545454
70065,12,10,22,0.5454545454545454
179327,6,5,11,0.5454545454545454
2030,6,5,11,0.5454545454545454
234925,6,5,11,0.5454545454545454
273976,12,10,22,0.5454545454545454
264311,12,10,22,0.5454545454545454
199092,6,5,11,0.5454545454545454
100361,6,5,11,0.5454545454545454
7210,6,5,11,0.5454545454545454
152309,6,5,11,0.5454545454545454
85962,6,5,11,0.5454545454545454
214272,6,5,11,0.5454545454545454
173131,6,5,11,0.5454545454545454
86202,17,14,31,0.5483870967741935
57725,11,9,20,0.55
276463,11,9,20,0.55
271622,11,9,20,0.55
92498,11,9,20,0.55
37538,22,18,40,0.55
200643,11,9,20,0.55
127826,22,18,40,0.55
244171,16,13,29,0.5517241379310345
240568,21,17,38,0.5526315789473685
229741,46,37,83,0.5542168674698795
131027,10,8,18,0.5555555555555556
137587,5,4,9,0.5555555555555556
24194,10,8,18,0.5555555555555556
141819,5,4,9,0.5555555555555556
187425,5,4,9,0.5555555555555556
24641,5,4,9,0.5555555555555556
8782,5,4,9,0.5555555555555556
152742,5,4,9,0.5555555555555556
20703,5,4,9,0.5555555555555556
254038,5,4,9,0.5555555555555556
93698,5,4,9,0.5555555555555556
57398,20,16,36,0.5555555555555556
222716,5,4,9,0.5555555555555556
99312,5,4,9,0.5555555555555556
81274,5,4,9,0.5555555555555556
248064,5,4,9,0.5555555555555556
247918,5,4,9,0.5555555555555556
174615,5,4,9,0.5555555555555556
117577,5,4,9,0.5555555555555556
246959,5,4,9,0.5555555555555556
81368,10,8,18,0.5555555555555556
135653,5,4,9,0.5555555555555556
110165,5,4,9,0.5555555555555556
69709,5,4,9,0.5555555555555556
236754,5,4,9,0.5555555555555556
123625,5,4,9,0.5555555555555556
236840,5,4,9,0.5555555555555556
245188,5,4,9,0.5555555555555556
139467,5,4,9,0.5555555555555556
237474,5,4,9,0.5555555555555556
13082,5,4,9,0.5555555555555556
16155,5,4,9,0.5555555555555556
272786,5,4,9,0.5555555555555556
176875,10,8,18,0.5555555555555556
176887,5,4,9,0.5555555555555556
267538,5,4,9,0.5555555555555556
43282,5,4,9,0.5555555555555556
105968,5,4,9,0.5555555555555556
178151,5,4,9,0.5555555555555556
3346,10,8,18,0.5555555555555556
163433,5,4,9,0.5555555555555556
3640,5,4,9,0.5555555555555556
3719,5,4,9,0.5555555555555556
40772,5,4,9,0.5555555555555556
233911,10,8,18,0.5555555555555556
84178,5,4,9,0.5555555555555556
118489,5,4,9,0.5555555555555556
98356,10,8,18,0.5555555555555556
27947,5,4,9,0.5555555555555556
232211,5,4,9,0.5555555555555556
228738,5,4,9,0.5555555555555556
27812,10,8,18,0.5555555555555556
216099,5,4,9,0.5555555555555556
