,num_1950,num_rest,num_total,ratio_1950
166922,3,9,12,0.25
166753,1,3,4,0.25
214879,3,9,12,0.25
35922,1,3,4,0.25
96679,2,6,8,0.25
17894,2,6,8,0.25
87108,2,6,8,0.25
246959,2,6,8,0.25
222688,2,6,8,0.25
208415,3,9,12,0.25
239554,2,6,8,0.25
91425,1,3,4,0.25
170227,2,6,8,0.25
20034,2,6,8,0.25
17906,2,6,8,0.25
36938,2,6,8,0.25
248221,3,9,12,0.25
136561,3,9,12,0.25
49683,1,3,4,0.25
91631,2,6,8,0.25
222152,2,6,8,0.25
173728,2,6,8,0.25
274380,2,6,8,0.25
276670,2,6,8,0.25
274393,5,15,20,0.25
17183,3,9,12,0.25
134684,2,6,8,0.25
90653,3,9,12,0.25
168954,9,26,35,0.2571428571428571
206944,9,26,35,0.2571428571428571
252843,7,20,27,0.25925925925925924
204813,7,20,27,0.25925925925925924
43910,20,57,77,0.2597402597402597
267510,6,17,23,0.2608695652173913
203075,6,17,23,0.2608695652173913
30273,6,17,23,0.2608695652173913
257198,5,14,19,0.2631578947368421
164584,5,14,19,0.2631578947368421
131855,5,14,19,0.2631578947368421
56554,19,53,72,0.2638888888888889
194676,9,25,34,0.2647058823529412
165308,22,61,83,0.26506024096385544
121817,4,11,15,0.26666666666666666
47856,4,11,15,0.26666666666666666
3145,4,11,15,0.26666666666666666
74453,4,11,15,0.26666666666666666
152409,4,11,15,0.26666666666666666
236959,4,11,15,0.26666666666666666
112881,4,11,15,0.26666666666666666
162030,4,11,15,0.26666666666666666
167521,4,11,15,0.26666666666666666
96970,4,11,15,0.26666666666666666
209238,4,11,15,0.26666666666666666
36554,4,11,15,0.26666666666666666
28016,4,11,15,0.26666666666666666
218241,4,11,15,0.26666666666666666
81492,11,30,41,0.2682926829268293
237748,7,19,26,0.2692307692307692
273113,30,81,111,0.2702702702702703
192462,3,8,11,0.2727272727272727
176667,3,8,11,0.2727272727272727
61704,3,8,11,0.2727272727272727
56661,3,8,11,0.2727272727272727
53664,3,8,11,0.2727272727272727
87351,3,8,11,0.2727272727272727
151608,3,8,11,0.2727272727272727
277965,3,8,11,0.2727272727272727
15670,3,8,11,0.2727272727272727
28255,3,8,11,0.2727272727272727
155141,3,8,11,0.2727272727272727
129503,3,8,11,0.2727272727272727
92132,3,8,11,0.2727272727272727
59180,3,8,11,0.2727272727272727
199209,3,8,11,0.2727272727272727
77491,3,8,11,0.2727272727272727
208960,3,8,11,0.2727272727272727
237264,3,8,11,0.2727272727272727
41364,3,8,11,0.2727272727272727
248615,3,8,11,0.2727272727272727
201141,3,8,11,0.2727272727272727
244814,3,8,11,0.2727272727272727
216466,9,24,33,0.2727272727272727
171970,6,16,22,0.2727272727272727
161974,3,8,11,0.2727272727272727
149084,3,8,11,0.2727272727272727
182969,6,16,22,0.2727272727272727
14768,3,8,11,0.2727272727272727
205473,8,21,29,0.27586206896551724
130705,8,21,29,0.27586206896551724
150979,18,47,65,0.27692307692307694
234359,18,47,65,0.27692307692307694
225078,5,13,18,0.2777777777777778
95250,5,13,18,0.2777777777777778
77181,5,13,18,0.2777777777777778
90391,5,13,18,0.2777777777777778
56391,5,13,18,0.2777777777777778
154070,5,13,18,0.2777777777777778
44728,5,13,18,0.2777777777777778
113030,5,13,18,0.2777777777777778
155580,5,13,18,0.2777777777777778
182334,5,13,18,0.2777777777777778
152645,5,13,18,0.2777777777777778
108799,12,31,43,0.27906976744186046
276680,12,31,43,0.27906976744186046
250300,7,18,25,0.28
270801,7,18,25,0.28
270554,7,18,25,0.28
29526,15,38,53,0.2830188679245283
169600,2,5,7,0.2857142857142857
61888,2,5,7,0.2857142857142857
243142,2,5,7,0.2857142857142857
61845,2,5,7,0.2857142857142857
49155,2,5,7,0.2857142857142857
174596,10,25,35,0.2857142857142857
3578,2,5,7,0.2857142857142857
49300,2,5,7,0.2857142857142857
246528,2,5,7,0.2857142857142857
60569,2,5,7,0.2857142857142857
3917,4,10,14,0.2857142857142857
2010,2,5,7,0.2857142857142857
275020,4,10,14,0.2857142857142857
54968,2,5,7,0.2857142857142857
1155,2,5,7,0.2857142857142857
50749,2,5,7,0.2857142857142857
66055,2,5,7,0.2857142857142857
47117,2,5,7,0.2857142857142857
388,2,5,7,0.2857142857142857
244,2,5,7,0.2857142857142857
241527,2,5,7,0.2857142857142857
160434,2,5,7,0.2857142857142857
160154,2,5,7,0.2857142857142857
275638,2,5,7,0.2857142857142857
167678,4,10,14,0.2857142857142857
165576,2,5,7,0.2857142857142857
66100,2,5,7,0.2857142857142857
260678,2,5,7,0.2857142857142857
155807,2,5,7,0.2857142857142857
93085,2,5,7,0.2857142857142857
130866,2,5,7,0.2857142857142857
36157,2,5,7,0.2857142857142857
195374,2,5,7,0.2857142857142857
204622,2,5,7,0.2857142857142857
36673,2,5,7,0.2857142857142857
133957,2,5,7,0.2857142857142857
223253,2,5,7,0.2857142857142857
193612,2,5,7,0.2857142857142857
104550,2,5,7,0.2857142857142857
135367,2,5,7,0.2857142857142857
117318,2,5,7,0.2857142857142857
30887,2,5,7,0.2857142857142857
105937,8,20,28,0.2857142857142857
86555,2,5,7,0.2857142857142857
136313,2,5,7,0.2857142857142857
262541,4,10,14,0.2857142857142857
224342,2,5,7,0.2857142857142857
122321,2,5,7,0.2857142857142857
106893,2,5,7,0.2857142857142857
83252,2,5,7,0.2857142857142857
235842,2,5,7,0.2857142857142857
83239,2,5,7,0.2857142857142857
129505,2,5,7,0.2857142857142857
93732,2,5,7,0.2857142857142857
264317,6,15,21,0.2857142857142857
264637,2,5,7,0.2857142857142857
25216,2,5,7,0.2857142857142857
102129,2,5,7,0.2857142857142857
99720,6,15,21,0.2857142857142857
98988,2,5,7,0.2857142857142857
33319,4,10,14,0.2857142857142857
22936,2,5,7,0.2857142857142857
97754,14,35,49,0.2857142857142857
96053,2,5,7,0.2857142857142857
95525,2,5,7,0.2857142857142857
198114,2,5,7,0.2857142857142857
213638,2,5,7,0.2857142857142857
263413,2,5,7,0.2857142857142857
127049,4,10,14,0.2857142857142857
94818,2,5,7,0.2857142857142857
197866,2,5,7,0.2857142857142857
258109,2,5,7,0.2857142857142857
21207,2,5,7,0.2857142857142857
94242,2,5,7,0.2857142857142857
21202,2,5,7,0.2857142857142857
258160,2,5,7,0.2857142857142857
82841,2,5,7,0.2857142857142857
115700,2,5,7,0.2857142857142857
82608,2,5,7,0.2857142857142857
244517,2,5,7,0.2857142857142857
206249,6,15,21,0.2857142857142857
113624,2,5,7,0.2857142857142857
109084,2,5,7,0.2857142857142857
42466,2,5,7,0.2857142857142857
73651,8,20,28,0.2857142857142857
42730,2,5,7,0.2857142857142857
259066,2,5,7,0.2857142857142857
271375,2,5,7,0.2857142857142857
151262,2,5,7,0.2857142857142857
72190,2,5,7,0.2857142857142857
151263,2,5,7,0.2857142857142857
113364,2,5,7,0.2857142857142857
29570,2,5,7,0.2857142857142857
28289,2,5,7,0.2857142857142857
110361,6,15,21,0.2857142857142857
208645,2,5,7,0.2857142857142857
44296,2,5,7,0.2857142857142857
8323,2,5,7,0.2857142857142857
7958,4,10,14,0.2857142857142857
207385,2,5,7,0.2857142857142857
262151,2,5,7,0.2857142857142857
228579,4,10,14,0.2857142857142857
74833,2,5,7,0.2857142857142857
259035,6,15,21,0.2857142857142857
187520,2,5,7,0.2857142857142857
79556,2,5,7,0.2857142857142857
40052,2,5,7,0.2857142857142857
251560,2,5,7,0.2857142857142857
187761,2,5,7,0.2857142857142857
78564,2,5,7,0.2857142857142857
81015,2,5,7,0.2857142857142857
251019,2,5,7,0.2857142857142857
142715,6,15,21,0.2857142857142857
12863,2,5,7,0.2857142857142857
146778,2,5,7,0.2857142857142857
268691,2,5,7,0.2857142857142857
138954,2,5,7,0.2857142857142857
229409,9,22,31,0.2903225806451613
32773,16,39,55,0.2909090909090909
114868,14,34,48,0.2916666666666667
257028,7,17,24,0.2916666666666667
37874,5,12,17,0.29411764705882354
269738,5,12,17,0.29411764705882354
148804,5,12,17,0.29411764705882354
230708,5,12,17,0.29411764705882354
239584,20,48,68,0.29411764705882354
92861,5,12,17,0.29411764705882354
251422,14,33,47,0.2978723404255319
276017,3,7,10,0.3
106059,3,7,10,0.3
206393,3,7,10,0.3
263663,3,7,10,0.3
170499,3,7,10,0.3
278356,3,7,10,0.3
242037,3,7,10,0.3
53278,6,14,20,0.3
241791,3,7,10,0.3
118135,3,7,10,0.3
30445,3,7,10,0.3
129883,3,7,10,0.3
51350,9,21,30,0.3
137620,3,7,10,0.3
85701,3,7,10,0.3
121594,3,7,10,0.3
138189,3,7,10,0.3
163326,3,7,10,0.3
40505,3,7,10,0.3
40798,3,7,10,0.3
148934,3,7,10,0.3
149231,3,7,10,0.3
10118,3,7,10,0.3
70703,3,7,10,0.3
176902,3,7,10,0.3
181687,15,35,50,0.3
232959,6,14,20,0.3
155778,6,14,20,0.3
17667,6,14,20,0.3
239070,3,7,10,0.3
16601,3,7,10,0.3
60445,3,7,10,0.3
129368,3,7,10,0.3
1424,6,14,20,0.3
32188,3,7,10,0.3
32250,3,7,10,0.3
198046,6,14,20,0.3
32516,3,7,10,0.3
135411,3,7,10,0.3
67547,10,23,33,0.30303030303030304
170947,7,16,23,0.30434782608695654
2891,7,16,23,0.30434782608695654
19664,7,16,23,0.30434782608695654
258482,7,16,23,0.30434782608695654
121170,18,41,59,0.3050847457627119
126604,11,25,36,0.3055555555555556
229551,11,25,36,0.3055555555555556
183963,4,9,13,0.3076923076923077
201697,4,9,13,0.3076923076923077
228868,4,9,13,0.3076923076923077
100009,4,9,13,0.3076923076923077
95173,8,18,26,0.3076923076923077
158774,4,9,13,0.3076923076923077
225887,4,9,13,0.3076923076923077
106331,4,9,13,0.3076923076923077
88283,12,27,39,0.3076923076923077
121264,8,18,26,0.3076923076923077
66387,4,9,13,0.3076923076923077
113944,4,9,13,0.3076923076923077
170415,4,9,13,0.3076923076923077
266355,4,9,13,0.3076923076923077
37989,4,9,13,0.3076923076923077
249695,4,9,13,0.3076923076923077
244736,4,9,13,0.3076923076923077
273718,4,9,13,0.3076923076923077
276165,8,18,26,0.3076923076923077
268030,8,18,26,0.3076923076923077
21011,9,20,29,0.3103448275862069
105979,24,53,77,0.3116883116883117
16009,5,11,16,0.3125
142212,5,11,16,0.3125
267830,5,11,16,0.3125
144619,5,11,16,0.3125
144516,5,11,16,0.3125
59189,5,11,16,0.3125
255218,5,11,16,0.3125
148314,5,11,16,0.3125
196775,5,11,16,0.3125
62464,5,11,16,0.3125
179734,15,33,48,0.3125
98547,11,24,35,0.3142857142857143
265487,6,13,19,0.3157894736842105
151139,6,13,19,0.3157894736842105
243065,6,13,19,0.3157894736842105
246634,6,13,19,0.3157894736842105
229768,6,13,19,0.3157894736842105
262902,6,13,19,0.3157894736842105
171818,6,13,19,0.3157894736842105
16718,6,13,19,0.3157894736842105
247429,6,13,19,0.3157894736842105
263460,6,13,19,0.3157894736842105
35704,6,13,19,0.3157894736842105
99347,6,13,19,0.3157894736842105
40415,7,15,22,0.3181818181818182
10314,14,30,44,0.3181818181818182
112026,7,15,22,0.3181818181818182
49422,7,15,22,0.3181818181818182
259930,7,15,22,0.3181818181818182
91832,7,15,22,0.3181818181818182
8245,23,49,72,0.3194444444444444
