,num_USA,num_rest,num_total,ratio_USA
115833,3,3,6,0.5
193106,3,3,6,0.5
191875,3,3,6,0.5
275020,7,7,14,0.5
277744,4,4,8,0.5
277203,3,3,6,0.5
253771,5,5,10,0.5
262186,3,3,6,0.5
254822,10,10,20,0.5
205487,3,3,6,0.5
70628,4,4,8,0.5
244070,4,4,8,0.5
70401,3,3,6,0.5
150890,3,3,6,0.5
254995,4,4,8,0.5
80661,3,3,6,0.5
263219,2,2,4,0.5
163358,10,10,20,0.5
273507,3,3,6,0.5
190448,3,3,6,0.5
25804,2,2,4,0.5
243607,3,3,6,0.5
189678,3,3,6,0.5
119671,5,5,10,0.5
156432,2,2,4,0.5
137524,2,2,4,0.5
205145,4,4,8,0.5
35179,1,1,2,0.5
254064,3,3,6,0.5
36836,5,5,10,0.5
33461,4,4,8,0.5
204929,3,3,6,0.5
78719,5,5,10,0.5
35030,3,3,6,0.5
25919,7,7,14,0.5
256270,3,3,6,0.5
188369,2,2,4,0.5
197942,3,3,6,0.5
253668,3,3,6,0.5
255493,2,2,4,0.5
140036,10,10,20,0.5
121093,3,3,6,0.5
135398,3,3,6,0.5
245194,3,3,6,0.5
70772,1,1,2,0.5
36609,20,20,40,0.5
26487,9,9,18,0.5
262118,3,3,6,0.5
69188,5,5,10,0.5
162827,7,7,14,0.5
135351,17,17,34,0.5
70302,3,3,6,0.5
27647,20,19,39,0.5128205128205128
67547,17,16,33,0.5151515151515151
3363,16,15,31,0.5161290322580645
73681,30,28,58,0.5172413793103449
260183,15,14,29,0.5172413793103449
21404,15,14,29,0.5172413793103449
15418,14,13,27,0.5185185185185185
207339,12,11,23,0.5217391304347826
30273,12,11,23,0.5217391304347826
73330,12,11,23,0.5217391304347826
142745,11,10,21,0.5238095238095238
32721,11,10,21,0.5238095238095238
171818,10,9,19,0.5263157894736842
53456,10,9,19,0.5263157894736842
94985,10,9,19,0.5263157894736842
239594,30,27,57,0.5263157894736842
135703,10,9,19,0.5263157894736842
141511,10,9,19,0.5263157894736842
205735,10,9,19,0.5263157894736842
147451,19,17,36,0.5277777777777778
175052,19,17,36,0.5277777777777778
197687,9,8,17,0.5294117647058824
91184,18,16,34,0.5294117647058824
168144,9,8,17,0.5294117647058824
162376,9,8,17,0.5294117647058824
155219,18,16,34,0.5294117647058824
208141,9,8,17,0.5294117647058824
179826,9,8,17,0.5294117647058824
111637,9,8,17,0.5294117647058824
161936,9,8,17,0.5294117647058824
230708,9,8,17,0.5294117647058824
199772,9,8,17,0.5294117647058824
30711,26,23,49,0.5306122448979592
211152,8,7,15,0.5333333333333333
64270,8,7,15,0.5333333333333333
113955,8,7,15,0.5333333333333333
109955,16,14,30,0.5333333333333333
30029,8,7,15,0.5333333333333333
218241,8,7,15,0.5333333333333333
162030,8,7,15,0.5333333333333333
112881,8,7,15,0.5333333333333333
204359,8,7,15,0.5333333333333333
246776,8,7,15,0.5333333333333333
47856,8,7,15,0.5333333333333333
28016,8,7,15,0.5333333333333333
75149,15,13,28,0.5357142857142857
120565,7,6,13,0.5384615384615384
40914,14,12,26,0.5384615384615384
128033,7,6,13,0.5384615384615384
19573,7,6,13,0.5384615384615384
113435,7,6,13,0.5384615384615384
249958,7,6,13,0.5384615384615384
204936,7,6,13,0.5384615384615384
94951,21,18,39,0.5384615384615384
52175,7,6,13,0.5384615384615384
54898,7,6,13,0.5384615384615384
113944,7,6,13,0.5384615384615384
1674,7,6,13,0.5384615384615384
183284,7,6,13,0.5384615384615384
247240,14,12,26,0.5384615384615384
63938,7,6,13,0.5384615384615384
99630,7,6,13,0.5384615384615384
205383,7,6,13,0.5384615384615384
87555,28,24,52,0.5384615384615384
16504,7,6,13,0.5384615384615384
86392,7,6,13,0.5384615384615384
125039,20,17,37,0.5405405405405406
173679,20,17,37,0.5405405405405406
240568,20,17,37,0.5405405405405406
180378,13,11,24,0.5416666666666666
42093,13,11,24,0.5416666666666666
117873,13,11,24,0.5416666666666666
67663,13,11,24,0.5416666666666666
31846,13,11,24,0.5416666666666666
79923,6,5,11,0.5454545454545454
155141,6,5,11,0.5454545454545454
50225,18,15,33,0.5454545454545454
179327,6,5,11,0.5454545454545454
100361,6,5,11,0.5454545454545454
200009,6,5,11,0.5454545454545454
199209,6,5,11,0.5454545454545454
173131,6,5,11,0.5454545454545454
8454,30,25,55,0.5454545454545454
199092,6,5,11,0.5454545454545454
231263,6,5,11,0.5454545454545454
46293,6,5,11,0.5454545454545454
234925,6,5,11,0.5454545454545454
176667,6,5,11,0.5454545454545454
214272,6,5,11,0.5454545454545454
161750,6,5,11,0.5454545454545454
15670,6,5,11,0.5454545454545454
32773,30,25,55,0.5454545454545454
2030,6,5,11,0.5454545454545454
152309,6,5,11,0.5454545454545454
114216,6,5,11,0.5454545454545454
112298,6,5,11,0.5454545454545454
213119,6,5,11,0.5454545454545454
264311,12,10,22,0.5454545454545454
136240,6,5,11,0.5454545454545454
273976,12,10,22,0.5454545454545454
86202,17,14,31,0.5483870967741935
53278,11,9,20,0.55
271622,11,9,20,0.55
57725,11,9,20,0.55
32440,22,18,40,0.55
92498,11,9,20,0.55
200643,11,9,20,0.55
127826,22,18,40,0.55
276463,11,9,20,0.55
37538,22,18,40,0.55
36715,16,13,29,0.5517241379310345
244171,16,13,29,0.5517241379310345
229741,46,37,83,0.5542168674698795
65032,5,4,9,0.5555555555555556
118489,5,4,9,0.5555555555555556
146057,10,8,18,0.5555555555555556
131027,10,8,18,0.5555555555555556
135653,5,4,9,0.5555555555555556
123625,5,4,9,0.5555555555555556
40772,5,4,9,0.5555555555555556
141819,5,4,9,0.5555555555555556
228738,5,4,9,0.5555555555555556
222716,5,4,9,0.5555555555555556
99312,5,4,9,0.5555555555555556
272786,5,4,9,0.5555555555555556
128276,5,4,9,0.5555555555555556
254038,5,4,9,0.5555555555555556
69709,5,4,9,0.5555555555555556
24194,10,8,18,0.5555555555555556
16155,5,4,9,0.5555555555555556
50849,5,4,9,0.5555555555555556
188659,10,8,18,0.5555555555555556
245188,5,4,9,0.5555555555555556
228445,5,4,9,0.5555555555555556
81274,5,4,9,0.5555555555555556
81368,10,8,18,0.5555555555555556
206891,5,4,9,0.5555555555555556
53729,10,8,18,0.5555555555555556
79724,5,4,9,0.5555555555555556
204676,5,4,9,0.5555555555555556
263326,5,4,9,0.5555555555555556
174615,5,4,9,0.5555555555555556
163433,5,4,9,0.5555555555555556
132572,5,4,9,0.5555555555555556
139467,5,4,9,0.5555555555555556
152645,10,8,18,0.5555555555555556
24641,5,4,9,0.5555555555555556
256247,5,4,9,0.5555555555555556
216099,5,4,9,0.5555555555555556
31860,5,4,9,0.5555555555555556
1025,5,4,9,0.5555555555555556
20703,5,4,9,0.5555555555555556
117577,5,4,9,0.5555555555555556
183061,10,8,18,0.5555555555555556
110165,5,4,9,0.5555555555555556
232211,5,4,9,0.5555555555555556
43282,5,4,9,0.5555555555555556
3719,5,4,9,0.5555555555555556
248064,5,4,9,0.5555555555555556
79942,5,4,9,0.5555555555555556
152742,5,4,9,0.5555555555555556
27812,10,8,18,0.5555555555555556
27947,5,4,9,0.5555555555555556
3640,5,4,9,0.5555555555555556
13082,5,4,9,0.5555555555555556
213708,5,4,9,0.5555555555555556
176887,5,4,9,0.5555555555555556
233911,10,8,18,0.5555555555555556
247918,5,4,9,0.5555555555555556
84178,5,4,9,0.5555555555555556
116183,5,4,9,0.5555555555555556
236754,5,4,9,0.5555555555555556
236840,5,4,9,0.5555555555555556
236948,10,8,18,0.5555555555555556
94965,5,4,9,0.5555555555555556
250962,19,15,34,0.5588235294117647
250300,14,11,25,0.56
7125,23,18,41,0.5609756097560976
148199,9,7,16,0.5625
59912,9,7,16,0.5625
88122,9,7,16,0.5625
16009,9,7,16,0.5625
131837,9,7,16,0.5625
60858,9,7,16,0.5625
164926,9,7,16,0.5625
255218,9,7,16,0.5625
222204,9,7,16,0.5625
180651,31,24,55,0.5636363636363636
80683,13,10,23,0.5652173913043478
2891,13,10,23,0.5652173913043478
172760,13,10,23,0.5652173913043478
74056,13,10,23,0.5652173913043478
153054,13,10,23,0.5652173913043478
56554,41,31,72,0.5694444444444444
69252,4,3,7,0.5714285714285714
187520,4,3,7,0.5714285714285714
68256,8,6,14,0.5714285714285714
196621,4,3,7,0.5714285714285714
88330,4,3,7,0.5714285714285714
188583,4,3,7,0.5714285714285714
80690,4,3,7,0.5714285714285714
197866,4,3,7,0.5714285714285714
100227,8,6,14,0.5714285714285714
218721,4,3,7,0.5714285714285714
79186,4,3,7,0.5714285714285714
136313,4,3,7,0.5714285714285714
58964,4,3,7,0.5714285714285714
83252,4,3,7,0.5714285714285714
60029,4,3,7,0.5714285714285714
215986,16,12,28,0.5714285714285714
57920,4,3,7,0.5714285714285714
61888,4,3,7,0.5714285714285714
96989,4,3,7,0.5714285714285714
7105,4,3,7,0.5714285714285714
141958,12,9,21,0.5714285714285714
57398,20,15,35,0.5714285714285714
183537,4,3,7,0.5714285714285714
81855,4,3,7,0.5714285714285714
212628,8,6,14,0.5714285714285714
271503,4,3,7,0.5714285714285714
221732,24,18,42,0.5714285714285714
92215,4,3,7,0.5714285714285714
211176,4,3,7,0.5714285714285714
98547,20,15,35,0.5714285714285714
179688,4,3,7,0.5714285714285714
143302,4,3,7,0.5714285714285714
98741,8,6,14,0.5714285714285714
71800,4,3,7,0.5714285714285714
223253,4,3,7,0.5714285714285714
65946,4,3,7,0.5714285714285714
54968,4,3,7,0.5714285714285714
198781,4,3,7,0.5714285714285714
91165,4,3,7,0.5714285714285714
55927,16,12,28,0.5714285714285714
155376,4,3,7,0.5714285714285714
238540,4,3,7,0.5714285714285714
238057,8,6,14,0.5714285714285714
41596,4,3,7,0.5714285714285714
238350,4,3,7,0.5714285714285714
241861,4,3,7,0.5714285714285714
267061,4,3,7,0.5714285714285714
228579,8,6,14,0.5714285714285714
104812,8,6,14,0.5714285714285714
38091,4,3,7,0.5714285714285714
122321,4,3,7,0.5714285714285714
243942,8,6,14,0.5714285714285714
266650,8,6,14,0.5714285714285714
11993,12,9,21,0.5714285714285714
244761,4,3,7,0.5714285714285714
34115,4,3,7,0.5714285714285714
228245,4,3,7,0.5714285714285714
147686,12,9,21,0.5714285714285714
227702,12,9,21,0.5714285714285714
250989,4,3,7,0.5714285714285714
266842,4,3,7,0.5714285714285714
104657,12,9,21,0.5714285714285714
49889,8,6,14,0.5714285714285714
145861,4,3,7,0.5714285714285714
21252,8,6,14,0.5714285714285714
249150,4,3,7,0.5714285714285714
127168,4,3,7,0.5714285714285714
165576,4,3,7,0.5714285714285714
168999,4,3,7,0.5714285714285714
266331,4,3,7,0.5714285714285714
114089,4,3,7,0.5714285714285714
49155,4,3,7,0.5714285714285714
260678,4,3,7,0.5714285714285714
160378,4,3,7,0.5714285714285714
162380,4,3,7,0.5714285714285714
151263,4,3,7,0.5714285714285714
233867,4,3,7,0.5714285714285714
20961,4,3,7,0.5714285714285714
30657,4,3,7,0.5714285714285714
37712,56,42,98,0.5714285714285714
28591,12,9,21,0.5714285714285714
167722,4,3,7,0.5714285714285714
110746,4,3,7,0.5714285714285714
19233,4,3,7,0.5714285714285714
104550,4,3,7,0.5714285714285714
253626,4,3,7,0.5714285714285714
114634,4,3,7,0.5714285714285714
101422,4,3,7,0.5714285714285714
226482,8,6,14,0.5714285714285714
254467,4,3,7,0.5714285714285714
109084,4,3,7,0.5714285714285714
51627,4,3,7,0.5714285714285714
