,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference
70931,1,11,0,2,14,0.07142857142857142,0.7142857142857143
136396,1,6,0,0,7,0.14285714285714285,0.7142857142857143
43004,1,6,0,0,7,0.14285714285714285,0.7142857142857143
61798,2,12,0,0,14,0.14285714285714285,0.7142857142857143
207924,1,6,0,0,7,0.14285714285714285,0.7142857142857143
185450,1,6,0,0,7,0.14285714285714285,0.7142857142857143
207385,1,6,0,0,7,0.14285714285714285,0.7142857142857143
103467,1,6,0,0,7,0.14285714285714285,0.7142857142857143
265504,1,6,0,0,7,0.14285714285714285,0.7142857142857143
167189,1,6,0,0,7,0.14285714285714285,0.7142857142857143
44663,1,6,0,0,7,0.14285714285714285,0.7142857142857143
114089,1,6,0,0,7,0.14285714285714285,0.7142857142857143
163579,1,6,0,0,7,0.14285714285714285,0.7142857142857143
228245,1,6,0,0,7,0.14285714285714285,0.7142857142857143
188027,1,6,0,0,7,0.14285714285714285,0.7142857142857143
204622,1,6,0,0,7,0.14285714285714285,0.7142857142857143
239736,0,5,0,2,7,0.0,0.7142857142857143
31471,1,6,0,0,7,0.14285714285714285,0.7142857142857143
161039,2,17,0,2,21,0.09523809523809523,0.7142857142857143
190080,1,6,0,0,7,0.14285714285714285,0.7142857142857143
164549,1,6,0,0,7,0.14285714285714285,0.7142857142857143
121251,2,12,0,0,14,0.14285714285714285,0.7142857142857143
267326,1,6,0,0,7,0.14285714285714285,0.7142857142857143
143302,1,6,0,0,7,0.14285714285714285,0.7142857142857143
267596,1,6,0,0,7,0.14285714285714285,0.7142857142857143
232292,1,6,0,0,7,0.14285714285714285,0.7142857142857143
73622,1,6,0,0,7,0.14285714285714285,0.7142857142857143
195049,1,6,0,0,7,0.14285714285714285,0.7142857142857143
6345,1,6,0,0,7,0.14285714285714285,0.7142857142857143
72287,1,6,0,0,7,0.14285714285714285,0.7142857142857143
200585,0,5,0,2,7,0.0,0.7142857142857143
20961,1,6,0,0,7,0.14285714285714285,0.7142857142857143
165866,3,18,0,0,21,0.14285714285714285,0.7142857142857143
34115,1,6,0,0,7,0.14285714285714285,0.7142857142857143
112914,1,6,0,0,7,0.14285714285714285,0.7142857142857143
144062,1,6,0,0,7,0.14285714285714285,0.7142857142857143
148191,1,6,0,0,7,0.14285714285714285,0.7142857142857143
8971,1,6,0,0,7,0.14285714285714285,0.7142857142857143
209147,1,6,0,0,7,0.14285714285714285,0.7142857142857143
124048,1,6,0,0,7,0.14285714285714285,0.7142857142857143
59504,1,6,0,0,7,0.14285714285714285,0.7142857142857143
183883,1,6,0,0,7,0.14285714285714285,0.7142857142857143
251146,1,6,0,0,7,0.14285714285714285,0.7142857142857143
184121,1,6,0,0,7,0.14285714285714285,0.7142857142857143
136136,1,6,0,0,7,0.14285714285714285,0.7142857142857143
182275,1,6,0,0,7,0.14285714285714285,0.7142857142857143
212467,3,21,0,1,25,0.12,0.72
159506,8,52,0,1,61,0.13114754098360656,0.7213114754098361
143964,2,15,0,1,18,0.1111111111111111,0.7222222222222222
56856,5,31,0,0,36,0.1388888888888889,0.7222222222222222
225595,7,44,0,0,51,0.13725490196078433,0.7254901960784313
93034,1,9,0,1,11,0.09090909090909091,0.7272727272727273
217468,3,19,0,0,22,0.13636363636363635,0.7272727272727273
230496,1,9,0,1,11,0.09090909090909091,0.7272727272727273
217106,1,9,0,1,11,0.09090909090909091,0.7272727272727273
173679,5,32,0,0,37,0.13513513513513514,0.7297297297297297
212849,2,13,0,0,15,0.13333333333333333,0.7333333333333333
171968,1,12,0,2,15,0.06666666666666667,0.7333333333333333
158606,2,13,0,0,15,0.13333333333333333,0.7333333333333333
142584,2,13,0,0,15,0.13333333333333333,0.7333333333333333
90049,2,13,0,0,15,0.13333333333333333,0.7333333333333333
3145,2,13,0,0,15,0.13333333333333333,0.7333333333333333
113030,1,15,0,3,19,0.05263157894736842,0.7368421052631579
106768,3,20,0,0,23,0.13043478260869565,0.7391304347826086
210959,4,33,0,2,39,0.10256410256410256,0.7435897435897436
154354,1,7,0,0,8,0.125,0.75
155913,2,14,0,0,16,0.125,0.75
121167,1,7,0,0,8,0.125,0.75
158506,1,7,0,0,8,0.125,0.75
62172,1,7,0,0,8,0.125,0.75
240789,1,7,0,0,8,0.125,0.75
192119,1,13,0,2,16,0.0625,0.75
248259,1,7,0,0,8,0.125,0.75
75809,1,7,0,0,8,0.125,0.75
8864,1,7,0,0,8,0.125,0.75
118628,2,17,0,1,20,0.1,0.75
254995,1,7,0,0,8,0.125,0.75
8695,1,7,0,0,8,0.125,0.75
36978,1,7,0,0,8,0.125,0.75
110110,1,7,0,0,8,0.125,0.75
54652,1,7,0,0,8,0.125,0.75
4197,1,7,0,0,8,0.125,0.75
103445,1,7,0,0,8,0.125,0.75
259057,1,7,0,0,8,0.125,0.75
72418,1,7,0,0,8,0.125,0.75
46295,1,7,0,0,8,0.125,0.75
201323,1,7,0,0,8,0.125,0.75
148028,1,7,0,0,8,0.125,0.75
253949,2,14,0,0,16,0.125,0.75
15144,1,7,0,0,8,0.125,0.75
149483,2,14,0,0,16,0.125,0.75
268786,1,7,0,0,8,0.125,0.75
117963,1,7,0,0,8,0.125,0.75
198011,1,7,0,0,8,0.125,0.75
38250,1,7,0,0,8,0.125,0.75
213119,1,10,0,1,12,0.08333333333333333,0.75
81434,1,7,0,0,8,0.125,0.75
55398,1,7,0,0,8,0.125,0.75
136735,1,7,0,0,8,0.125,0.75
95226,1,7,0,0,8,0.125,0.75
271622,2,17,0,1,20,0.1,0.75
266478,1,7,0,0,8,0.125,0.75
243058,2,17,0,1,20,0.1,0.75
27383,0,6,0,2,8,0.0,0.75
161348,1,7,0,0,8,0.125,0.75
108267,1,7,0,0,8,0.125,0.75
188379,1,7,0,0,8,0.125,0.75
212439,1,7,0,0,8,0.125,0.75
89867,1,7,0,0,8,0.125,0.75
240370,2,14,0,0,16,0.125,0.75
264600,0,6,0,2,8,0.0,0.75
79977,2,17,0,1,20,0.1,0.75
273197,1,7,0,0,8,0.125,0.75
201042,4,29,0,0,33,0.12121212121212122,0.7575757575757576
117384,3,22,0,0,25,0.12,0.76
201776,2,21,0,2,25,0.08,0.76
60263,2,18,0,1,21,0.09523809523809523,0.7619047619047619
252820,6,48,0,1,55,0.10909090909090909,0.7636363636363637
61147,2,15,0,0,17,0.11764705882352941,0.7647058823529411
77724,2,15,0,0,17,0.11764705882352941,0.7647058823529411
181077,2,15,0,0,17,0.11764705882352941,0.7647058823529411
109779,4,30,0,0,34,0.11764705882352941,0.7647058823529411
37512,2,15,0,0,17,0.11764705882352941,0.7647058823529411
26145,1,11,0,1,13,0.07692307692307693,0.7692307692307693
271531,1,11,0,1,13,0.07692307692307693,0.7692307692307693
266355,1,11,0,1,13,0.07692307692307693,0.7692307692307693
276313,1,11,0,1,13,0.07692307692307693,0.7692307692307693
219683,9,83,0,4,96,0.09375,0.7708333333333334
161831,1,8,0,0,9,0.1111111111111111,0.7777777777777778
25545,1,8,0,0,9,0.1111111111111111,0.7777777777777778
69211,2,23,0,2,27,0.07407407407407407,0.7777777777777778
18311,1,8,0,0,9,0.1111111111111111,0.7777777777777778
141089,1,8,0,0,9,0.1111111111111111,0.7777777777777778
108336,1,8,0,0,9,0.1111111111111111,0.7777777777777778
198767,1,8,0,0,9,0.1111111111111111,0.7777777777777778
135653,1,8,0,0,9,0.1111111111111111,0.7777777777777778
98923,1,8,0,0,9,0.1111111111111111,0.7777777777777778
141819,0,7,0,2,9,0.0,0.7777777777777778
92398,1,8,0,0,9,0.1111111111111111,0.7777777777777778
95525,0,7,0,2,9,0.0,0.7777777777777778
65484,1,8,0,0,9,0.1111111111111111,0.7777777777777778
228738,1,8,0,0,9,0.1111111111111111,0.7777777777777778
210168,1,8,0,0,9,0.1111111111111111,0.7777777777777778
164492,1,8,0,0,9,0.1111111111111111,0.7777777777777778
93698,0,7,0,2,9,0.0,0.7777777777777778
248064,1,8,0,0,9,0.1111111111111111,0.7777777777777778
7887,1,8,0,0,9,0.1111111111111111,0.7777777777777778
145369,2,16,0,0,18,0.1111111111111111,0.7777777777777778
221543,1,8,0,0,9,0.1111111111111111,0.7777777777777778
123625,1,8,0,0,9,0.1111111111111111,0.7777777777777778
229681,1,8,0,0,9,0.1111111111111111,0.7777777777777778
1903,1,8,0,0,9,0.1111111111111111,0.7777777777777778
110558,1,8,0,0,9,0.1111111111111111,0.7777777777777778
143134,1,8,0,0,9,0.1111111111111111,0.7777777777777778
41084,3,35,0,3,41,0.07317073170731707,0.7804878048780488
232052,1,12,0,1,14,0.07142857142857142,0.7857142857142857
104880,1,12,0,1,14,0.07142857142857142,0.7857142857142857
97324,2,17,0,0,19,0.10526315789473684,0.7894736842105263
35704,2,17,0,0,19,0.10526315789473684,0.7894736842105263
254822,2,18,0,0,20,0.1,0.8
95261,0,4,0,1,5,0.0,0.8
97972,0,4,0,1,5,0.0,0.8
251483,0,4,0,1,5,0.0,0.8
28144,1,9,0,0,10,0.1,0.8
94519,0,4,0,1,5,0.0,0.8
265932,0,4,0,1,5,0.0,0.8
190789,0,4,0,1,5,0.0,0.8
117925,1,9,0,0,10,0.1,0.8
49262,0,4,0,1,5,0.0,0.8
197664,0,4,0,1,5,0.0,0.8
198483,1,9,0,0,10,0.1,0.8
4483,0,4,0,1,5,0.0,0.8
68886,1,9,0,0,10,0.1,0.8
232736,0,4,0,1,5,0.0,0.8
3917,1,13,0,1,15,0.06666666666666667,0.8
55631,1,9,0,0,10,0.1,0.8
215498,0,4,0,1,5,0.0,0.8
121065,0,4,0,1,5,0.0,0.8
230030,1,9,0,0,10,0.1,0.8
270897,1,9,0,0,10,0.1,0.8
66797,0,4,0,1,5,0.0,0.8
56369,0,4,0,1,5,0.0,0.8
204333,0,4,0,1,5,0.0,0.8
65238,0,4,0,1,5,0.0,0.8
223066,0,4,0,1,5,0.0,0.8
206393,1,9,0,0,10,0.1,0.8
271833,0,4,0,1,5,0.0,0.8
123433,0,4,0,1,5,0.0,0.8
60445,1,9,0,0,10,0.1,0.8
223721,0,4,0,1,5,0.0,0.8
32599,2,18,0,0,20,0.1,0.8
265546,0,4,0,1,5,0.0,0.8
130581,1,9,0,0,10,0.1,0.8
57713,1,9,0,0,10,0.1,0.8
111133,1,9,0,0,10,0.1,0.8
173684,1,9,0,0,10,0.1,0.8
82751,0,4,0,1,5,0.0,0.8
24960,0,4,0,1,5,0.0,0.8
90793,0,4,0,1,5,0.0,0.8
27091,1,9,0,0,10,0.1,0.8
84201,0,4,0,1,5,0.0,0.8
244039,0,4,0,1,5,0.0,0.8
154553,1,9,0,0,10,0.1,0.8
27888,0,4,0,1,5,0.0,0.8
109403,0,4,0,1,5,0.0,0.8
263842,0,8,0,2,10,0.0,0.8
156432,0,4,0,1,5,0.0,0.8
181948,0,4,0,1,5,0.0,0.8
66574,3,28,0,0,31,0.0967741935483871,0.8064516129032258
255078,2,19,0,0,21,0.09523809523809523,0.8095238095238095
116122,1,10,0,0,11,0.09090909090909091,0.8181818181818182
176348,1,10,0,0,11,0.09090909090909091,0.8181818181818182
161041,2,29,0,2,33,0.06060606060606061,0.8181818181818182
113983,1,10,0,0,11,0.09090909090909091,0.8181818181818182
49225,2,20,0,0,22,0.09090909090909091,0.8181818181818182
79923,1,10,0,0,11,0.09090909090909091,0.8181818181818182
204696,1,10,0,0,11,0.09090909090909091,0.8181818181818182
163570,5,51,0,0,56,0.08928571428571429,0.8214285714285714
98758,3,49,0,4,56,0.05357142857142857,0.8214285714285714
70541,2,21,0,0,23,0.08695652173913043,0.8260869565217391
88652,2,21,0,0,23,0.08695652173913043,0.8260869565217391
51207,1,11,0,0,12,0.08333333333333333,0.8333333333333334
62881,1,11,0,0,12,0.08333333333333333,0.8333333333333334
161476,0,5,0,1,6,0.0,0.8333333333333334
163335,0,5,0,1,6,0.0,0.8333333333333334
277042,0,5,0,1,6,0.0,0.8333333333333334
225199,4,44,0,0,48,0.08333333333333333,0.8333333333333334
211231,1,11,0,0,12,0.08333333333333333,0.8333333333333334
154176,0,5,0,1,6,0.0,0.8333333333333334
57935,0,5,0,1,6,0.0,0.8333333333333334
261590,0,5,0,1,6,0.0,0.8333333333333334
176597,1,11,0,0,12,0.08333333333333333,0.8333333333333334
277623,0,5,0,1,6,0.0,0.8333333333333334
221753,1,11,0,0,12,0.08333333333333333,0.8333333333333334
165073,0,5,0,1,6,0.0,0.8333333333333334
69089,0,5,0,1,6,0.0,0.8333333333333334
112148,0,5,0,1,6,0.0,0.8333333333333334
97179,1,11,0,0,12,0.08333333333333333,0.8333333333333334
221687,0,5,0,1,6,0.0,0.8333333333333334
269011,0,5,0,1,6,0.0,0.8333333333333334
187763,0,5,0,1,6,0.0,0.8333333333333334
188796,0,5,0,1,6,0.0,0.8333333333333334
116816,0,5,0,1,6,0.0,0.8333333333333334
141600,0,5,0,1,6,0.0,0.8333333333333334
128060,1,16,0,1,18,0.05555555555555555,0.8333333333333334
215942,0,5,0,1,6,0.0,0.8333333333333334
236269,0,5,0,1,6,0.0,0.8333333333333334
206202,0,21,0,4,25,0.0,0.84
52011,2,23,0,0,25,0.08,0.84
260316,1,12,0,0,13,0.07692307692307693,0.8461538461538461
86392,1,12,0,0,13,0.07692307692307693,0.8461538461538461
55027,1,12,0,0,13,0.07692307692307693,0.8461538461538461
255092,1,12,0,0,13,0.07692307692307693,0.8461538461538461
165758,4,48,0,0,52,0.07692307692307693,0.8461538461538461
123510,1,12,0,0,13,0.07692307692307693,0.8461538461538461
145109,1,12,0,0,13,0.07692307692307693,0.8461538461538461
267282,1,12,0,0,13,0.07692307692307693,0.8461538461538461
61257,1,12,0,0,13,0.07692307692307693,0.8461538461538461
72575,1,12,0,0,13,0.07692307692307693,0.8461538461538461
128332,1,12,0,0,13,0.07692307692307693,0.8461538461538461
95025,1,12,0,0,13,0.07692307692307693,0.8461538461538461
84900,1,12,0,0,13,0.07692307692307693,0.8461538461538461
184299,5,64,0,0,69,0.07246376811594203,0.855072463768116
132282,1,13,0,0,14,0.07142857142857142,0.8571428571428571
276307,0,12,0,2,14,0.0,0.8571428571428571
213625,0,6,0,1,7,0.0,0.8571428571428571
201557,0,6,0,1,7,0.0,0.8571428571428571
1848,1,13,0,0,14,0.07142857142857142,0.8571428571428571
171602,1,13,0,0,14,0.07142857142857142,0.8571428571428571
246512,1,13,0,0,14,0.07142857142857142,0.8571428571428571
29570,0,6,0,1,7,0.0,0.8571428571428571
240906,1,13,0,0,14,0.07142857142857142,0.8571428571428571
235506,1,13,0,0,14,0.07142857142857142,0.8571428571428571
250101,1,13,0,0,14,0.07142857142857142,0.8571428571428571
20250,0,6,0,1,7,0.0,0.8571428571428571
202173,0,6,0,1,7,0.0,0.8571428571428571
102220,1,13,0,0,14,0.07142857142857142,0.8571428571428571
103656,0,6,0,1,7,0.0,0.8571428571428571
137816,1,13,0,0,14,0.07142857142857142,0.8571428571428571
228579,1,13,0,0,14,0.07142857142857142,0.8571428571428571
123154,0,6,0,1,7,0.0,0.8571428571428571
212385,1,14,0,0,15,0.06666666666666667,0.8666666666666667
199416,2,28,0,0,30,0.06666666666666667,0.8666666666666667
195386,1,14,0,0,15,0.06666666666666667,0.8666666666666667
206438,1,14,0,0,15,0.06666666666666667,0.8666666666666667
169824,1,14,0,0,15,0.06666666666666667,0.8666666666666667
70666,3,51,0,1,55,0.05454545454545454,0.8727272727272727
114085,1,15,0,0,16,0.0625,0.875
133935,1,15,0,0,16,0.0625,0.875
274423,0,7,0,1,8,0.0,0.875
256023,0,7,0,1,8,0.0,0.875
120332,0,7,0,1,8,0.0,0.875
3578,0,7,0,1,8,0.0,0.875
53520,0,7,0,1,8,0.0,0.875
50859,0,7,0,1,8,0.0,0.875
235895,1,15,0,0,16,0.0625,0.875
168971,0,7,0,1,8,0.0,0.875
244874,0,7,0,1,8,0.0,0.875
252846,0,7,0,1,8,0.0,0.875
166391,1,15,0,0,16,0.0625,0.875
53069,0,7,0,1,8,0.0,0.875
43157,0,7,1,0,8,0.0,0.875
67627,1,15,0,0,16,0.0625,0.875
61910,1,16,0,0,17,0.058823529411764705,0.8823529411764706
250709,1,31,0,2,34,0.029411764705882353,0.8823529411764706
274549,1,16,0,0,17,0.058823529411764705,0.8823529411764706
6238,1,16,0,0,17,0.058823529411764705,0.8823529411764706
33179,1,16,0,0,17,0.058823529411764705,0.8823529411764706
69721,1,17,0,0,18,0.05555555555555555,0.8888888888888888
95043,0,8,0,1,9,0.0,0.8888888888888888
33832,0,8,0,1,9,0.0,0.8888888888888888
234672,0,8,0,1,9,0.0,0.8888888888888888
231149,0,8,0,1,9,0.0,0.8888888888888888
68846,0,8,0,1,9,0.0,0.8888888888888888
259078,0,8,0,1,9,0.0,0.8888888888888888
43021,0,8,0,1,9,0.0,0.8888888888888888
86242,0,8,0,1,9,0.0,0.8888888888888888
109901,3,53,0,0,56,0.05357142857142857,0.8928571428571429
112953,1,18,0,0,19,0.05263157894736842,0.8947368421052632
25601,1,18,0,0,19,0.05263157894736842,0.8947368421052632
79215,0,9,0,1,10,0.0,0.9
241086,0,9,0,1,10,0.0,0.9
69684,1,19,0,0,20,0.05,0.9
265607,0,9,0,1,10,0.0,0.9
129489,1,19,0,0,20,0.05,0.9
91491,0,9,0,1,10,0.0,0.9
3556,0,9,0,1,10,0.0,0.9
134434,2,40,0,0,42,0.047619047619047616,0.9047619047619048
110361,1,20,0,0,21,0.047619047619047616,0.9047619047619048
86408,1,20,0,0,21,0.047619047619047616,0.9047619047619048
99441,0,19,0,2,21,0.0,0.9047619047619048
49422,1,21,0,0,22,0.045454545454545456,0.9090909090909091
10118,0,10,0,1,11,0.0,0.9090909090909091
68436,1,32,0,1,34,0.029411764705882353,0.9117647058823529
269386,0,11,0,1,12,0.0,0.9166666666666666
95574,0,11,0,1,12,0.0,0.9166666666666666
212797,1,24,0,0,25,0.04,0.92
214786,3,86,0,1,90,0.03333333333333333,0.9222222222222223
164533,0,12,0,1,13,0.0,0.9230769230769231
251739,0,12,0,1,13,0.0,0.9230769230769231
163202,1,26,0,0,27,0.037037037037037035,0.9259259259259259
158433,2,58,0,0,60,0.03333333333333333,0.9333333333333333
150124,0,16,0,1,17,0.0,0.9411764705882353
32569,0,19,0,1,20,0.0,0.95
67487,0,6,0,0,6,0.0,1.0
66556,0,6,0,0,6,0.0,1.0
66473,0,5,0,0,5,0.0,1.0
67354,0,8,0,0,8,0.0,1.0
230180,0,5,0,0,5,0.0,1.0
204929,0,6,0,0,6,0.0,1.0
231251,0,6,0,0,6,0.0,1.0
65370,0,5,0,0,5,0.0,1.0
139421,0,5,0,0,5,0.0,1.0
202212,0,6,0,0,6,0.0,1.0
68128,0,24,0,0,24,0.0,1.0
231374,0,7,0,0,7,0.0,1.0
120548,0,7,0,0,7,0.0,1.0
231225,0,5,0,0,5,0.0,1.0
202711,0,14,0,0,14,0.0,1.0
204179,0,5,0,0,5,0.0,1.0
138674,0,6,0,0,6,0.0,1.0
120985,0,5,0,0,5,0.0,1.0
138813,0,5,0,0,5,0.0,1.0
203441,0,8,0,0,8,0.0,1.0
202358,0,8,0,0,8,0.0,1.0
270754,0,5,0,0,5,0.0,1.0
138330,0,5,0,0,5,0.0,1.0
122386,0,7,0,0,7,0.0,1.0
67178,0,7,0,0,7,0.0,1.0
120829,0,7,0,0,7,0.0,1.0
67296,0,8,0,0,8,0.0,1.0
122784,0,7,0,0,7,0.0,1.0
66789,0,9,0,0,9,0.0,1.0
122883,0,6,0,0,6,0.0,1.0
66853,0,6,0,0,6,0.0,1.0
202706,0,8,0,0,8,0.0,1.0
254690,0,5,0,0,5,0.0,1.0
68344,0,5,0,0,5,0.0,1.0
71102,0,12,0,0,12,0.0,1.0
71162,0,7,0,0,7,0.0,1.0
196886,0,8,0,0,8,0.0,1.0
196621,0,7,0,0,7,0.0,1.0
142212,0,16,0,0,16,0.0,1.0
71522,0,5,0,0,5,0.0,1.0
235884,0,11,0,0,11,0.0,1.0
142442,0,7,0,0,7,0.0,1.0
196148,0,15,0,0,15,0.0,1.0
117557,0,5,0,0,5,0.0,1.0
236017,0,8,0,0,8,0.0,1.0
196108,0,21,0,0,21,0.0,1.0
142672,0,6,0,0,6,0.0,1.0
117489,0,5,0,0,5,0.0,1.0
71628,0,10,0,0,10,0.0,1.0
37623,0,12,0,0,12,0.0,1.0
37584,0,5,0,0,5,0.0,1.0
195079,0,6,0,0,6,0.0,1.0
236754,0,9,0,0,9,0.0,1.0
234893,0,7,0,0,7,0.0,1.0
197424,0,12,0,0,12,0.0,1.0
70435,0,6,0,0,6,0.0,1.0
118654,0,6,0,0,6,0.0,1.0
201760,0,6,0,0,6,0.0,1.0
139586,0,8,0,0,8,0.0,1.0
201751,0,5,0,0,5,0.0,1.0
139934,0,5,0,0,5,0.0,1.0
140167,0,8,0,0,8,0.0,1.0
68447,0,6,0,0,6,0.0,1.0
68537,0,8,0,0,8,0.0,1.0
65228,0,14,0,0,14,0.0,1.0
232492,0,6,0,0,6,0.0,1.0
68249,0,12,0,0,12,0.0,1.0
232708,0,7,0,0,7,0.0,1.0
200493,0,6,0,0,6,0.0,1.0
39284,0,6,0,0,6,0.0,1.0
39227,0,15,0,0,15,0.0,1.0
118881,0,6,0,0,6,0.0,1.0
69929,0,5,0,0,5,0.0,1.0
70222,0,5,0,0,5,0.0,1.0
70302,0,6,0,0,6,0.0,1.0
198557,0,8,0,0,8,0.0,1.0
198216,0,7,0,0,7,0.0,1.0
4334,0,6,0,0,6,0.0,1.0
4098,0,6,0,0,6,0.0,1.0
272385,0,5,0,0,5,0.0,1.0
205554,0,6,0,0,6,0.0,1.0
222743,0,8,0,0,8,0.0,1.0
214315,0,18,0,0,18,0.0,1.0
223078,0,5,0,0,5,0.0,1.0
50681,0,11,0,0,11,0.0,1.0
50650,0,5,0,0,5,0.0,1.0
132716,0,5,0,0,5,0.0,1.0
126232,0,5,0,0,5,0.0,1.0
133225,0,5,0,0,5,0.0,1.0
223156,0,14,0,0,14,0.0,1.0
50615,0,5,0,0,5,0.0,1.0
133682,0,6,0,0,6,0.0,1.0
57095,0,10,0,0,10,0.0,1.0
125171,0,5,0,0,5,0.0,1.0
213664,0,5,0,0,5,0.0,1.0
49423,0,5,0,0,5,0.0,1.0
134118,0,6,0,0,6,0.0,1.0
57632,0,5,0,0,5,0.0,1.0
124888,0,5,0,0,5,0.0,1.0
134247,0,11,0,0,11,0.0,1.0
223644,0,31,0,0,31,0.0,1.0
212859,0,10,0,0,10,0.0,1.0
275439,0,7,0,0,7,0.0,1.0
277710,0,6,0,0,6,0.0,1.0
56272,0,9,0,0,9,0.0,1.0
56157,0,8,0,0,8,0.0,1.0
219353,0,5,0,0,5,0.0,1.0
53575,0,8,0,0,8,0.0,1.0
218836,0,5,0,0,5,0.0,1.0
218689,0,5,0,0,5,0.0,1.0
54290,0,6,0,0,6,0.0,1.0
54492,0,7,0,0,7,0.0,1.0
52887,0,5,0,0,5,0.0,1.0
217107,0,14,0,0,14,0.0,1.0
221368,0,5,0,0,5,0.0,1.0
130636,0,6,0,0,6,0.0,1.0
134556,0,13,0,0,13,0.0,1.0
52141,0,6,0,0,6,0.0,1.0
216386,0,10,0,0,10,0.0,1.0
276038,0,11,0,0,11,0.0,1.0
216151,0,5,0,0,5,0.0,1.0
55559,0,5,0,0,5,0.0,1.0
131510,0,6,0,0,6,0.0,1.0
222034,0,5,0,0,5,0.0,1.0
275761,0,5,0,0,5,0.0,1.0
131617,0,5,0,0,5,0.0,1.0
51403,0,5,0,0,5,0.0,1.0
131657,0,7,0,0,7,0.0,1.0
216495,0,7,0,0,7,0.0,1.0
134630,0,5,0,0,5,0.0,1.0
134694,0,5,0,0,5,0.0,1.0
274111,0,5,0,0,5,0.0,1.0
60546,0,12,0,0,12,0.0,1.0
272961,0,6,0,0,6,0.0,1.0
46350,0,6,0,0,6,0.0,1.0
226349,0,7,0,0,7,0.0,1.0
208468,0,5,0,0,5,0.0,1.0
136829,0,8,0,0,8,0.0,1.0
61042,0,7,0,0,7,0.0,1.0
62316,0,6,0,0,6,0.0,1.0
137134,0,5,0,0,5,0.0,1.0
137137,0,14,0,0,14,0.0,1.0
208620,0,7,0,0,7,0.0,1.0
137143,0,5,0,0,5,0.0,1.0
62471,0,5,0,0,5,0.0,1.0
227146,0,5,0,0,5,0.0,1.0
62688,0,8,0,0,8,0.0,1.0
227282,0,7,0,0,7,0.0,1.0
62968,0,5,0,0,5,0.0,1.0
206691,0,14,0,0,14,0.0,1.0
44472,0,8,0,0,8,0.0,1.0
205943,0,6,0,0,6,0.0,1.0
137434,0,6,0,0,6,0.0,1.0
227925,0,6,0,0,6,0.0,1.0
194636,0,7,0,0,7,0.0,1.0
205426,0,5,0,0,5,0.0,1.0
208788,0,5,0,0,5,0.0,1.0
46671,0,9,0,0,9,0.0,1.0
212719,0,5,0,0,5,0.0,1.0
57959,0,6,0,0,6,0.0,1.0
212628,0,14,0,0,14,0.0,1.0
224146,0,12,0,0,12,0.0,1.0
57960,0,5,0,0,5,0.0,1.0
212130,0,8,0,0,8,0.0,1.0
124488,0,5,0,0,5,0.0,1.0
58529,0,12,0,0,12,0.0,1.0
58708,0,5,0,0,5,0.0,1.0
58792,0,8,0,0,8,0.0,1.0
60130,0,5,0,0,5,0.0,1.0
210738,0,11,0,0,11,0.0,1.0
210627,0,5,0,0,5,0.0,1.0
209765,0,6,0,0,6,0.0,1.0
59554,0,5,0,0,5,0.0,1.0
273336,0,5,0,0,5,0.0,1.0
123676,0,5,0,0,5,0.0,1.0
209684,0,7,0,0,7,0.0,1.0
59933,0,7,0,0,7,0.0,1.0
46892,0,18,0,0,18,0.0,1.0
1116,0,5,0,0,5,0.0,1.0
209059,0,5,0,0,5,0.0,1.0
58877,0,9,0,0,9,0.0,1.0
37168,0,7,0,0,7,0.0,1.0
77039,0,5,0,0,5,0.0,1.0
237407,0,6,0,0,6,0.0,1.0
174375,0,7,0,0,7,0.0,1.0
26782,0,6,0,0,6,0.0,1.0
107510,0,10,0,0,10,0.0,1.0
174195,0,8,0,0,8,0.0,1.0
91119,0,7,0,0,7,0.0,1.0
174151,0,13,0,0,13,0.0,1.0
155306,0,5,0,0,5,0.0,1.0
173773,0,9,0,0,9,0.0,1.0
172216,0,9,0,0,9,0.0,1.0
247840,0,11,0,0,11,0.0,1.0
156163,0,5,0,0,5,0.0,1.0
93105,0,5,0,0,5,0.0,1.0
259542,0,7,0,0,7,0.0,1.0
25009,0,6,0,0,6,0.0,1.0
15046,0,6,0,0,6,0.0,1.0
170850,0,5,0,0,5,0.0,1.0
94263,0,15,0,0,15,0.0,1.0
24391,0,6,0,0,6,0.0,1.0
249496,0,8,0,0,8,0.0,1.0
94396,0,6,0,0,6,0.0,1.0
169438,0,5,0,0,5,0.0,1.0
27204,0,5,0,0,5,0.0,1.0
260520,0,6,0,0,6,0.0,1.0
14461,0,5,0,0,5,0.0,1.0
175100,0,19,0,0,19,0.0,1.0
28735,0,7,0,0,7,0.0,1.0
152345,0,5,0,0,5,0.0,1.0
109107,0,6,0,0,6,0.0,1.0
152435,0,14,0,0,14,0.0,1.0
86641,0,5,0,0,5,0.0,1.0
177451,0,8,0,0,8,0.0,1.0
177262,0,5,0,0,5,0.0,1.0
88029,0,5,0,0,5,0.0,1.0
108563,0,7,0,0,7,0.0,1.0
153653,0,12,0,0,12,0.0,1.0
94997,0,5,0,0,5,0.0,1.0
176526,0,5,0,0,5,0.0,1.0
13666,0,6,0,0,6,0.0,1.0
88976,0,5,0,0,5,0.0,1.0
175463,0,5,0,0,5,0.0,1.0
261185,0,5,0,0,5,0.0,1.0
14180,0,7,0,0,7,0.0,1.0
246000,0,11,0,0,11,0.0,1.0
28091,0,6,0,0,6,0.0,1.0
