,User-ID,ISBN,Book-Rating,country
3835,12538,2533,10,USA
3836,12538,2534,10,USA
3837,12538,2535,9,USA
3838,12538,2536,10,USA
3839,12538,2537,10,USA
3840,12538,2538,10,other
3841,12538,133,10,USA
3842,12538,123,8,other
3843,12569,1055,9,USA
3844,12569,1691,10,USA
3845,12569,937,10,USA
3846,12569,442,7,USA
3847,12569,2539,6,other
3848,12569,2540,9,USA
3849,12569,2541,8,USA
3850,12569,2542,8,USA
3851,12569,285,7,USA
3852,12619,243,5,USA
3853,12619,2543,5,Canada
3854,12619,2544,7,USA
3855,12619,160,8,USA
3856,12619,329,8,USA
3857,12619,1380,8,USA
3858,12698,2545,8,USA
3859,12698,406,8,USA
3860,12698,1707,7,USA
3861,12698,2546,9,USA
3862,12698,971,9,USA
3863,12698,2471,5,USA
3864,12702,1179,10,USA
3865,12702,1638,10,USA
3866,12702,2547,6,USA
3867,12702,1640,10,USA
3868,12702,2548,7,unknown
3869,12702,2373,7,USA
3870,12707,1490,8,USA
3871,12707,1428,10,USA
3872,12707,165,10,USA
3873,12707,1104,10,USA
3874,12707,1686,8,USA
3875,12707,2362,9,USA
3876,12784,1294,6,USA
3877,12784,1230,7,USA
3878,12784,2549,9,USA
3879,12784,723,10,USA
3880,12784,545,5,USA
3881,12784,2550,7,USA
3882,12784,2551,8,USA
3883,12784,2552,10,USA
3884,12784,2553,7,USA
3885,12811,2554,8,USA
3886,12811,2555,7,USA
3887,12811,1738,4,USA
3888,12811,590,8,other
3889,12811,1835,5,USA
3890,12824,581,4,USA
3891,12824,2556,5,other
3892,12824,2557,10,UK
3893,12824,2558,10,UK
3894,12824,2559,10,UK
3895,12824,2560,10,UK
3896,12824,2561,10,UK
3897,12824,571,10,UK
3898,12824,981,7,USA
3899,12824,1158,8,UK
3900,12824,449,5,USA
3901,12824,338,8,UK
3902,12824,339,10,UK
3903,12824,1104,8,USA
3904,12824,169,5,USA
3905,12824,675,8,USA
3906,12824,2562,10,USA
3907,12824,736,8,USA
3908,12824,2563,8,USA
3909,12824,2564,10,USA
3910,12824,2565,8,USA
3911,12824,2382,8,USA
3912,12824,1493,9,USA
3913,12824,2566,5,USA
3914,12824,2567,5,USA
3915,12824,556,9,unknown
3916,12824,2074,10,USA
3917,12824,2075,10,USA
3918,12863,2568,8,Ireland
3919,12863,573,8,UK
3920,12863,2569,7,UK
3921,12863,2570,7,UK
3922,12863,1159,10,UK
3923,12863,1066,9,USA
3924,12863,2571,10,USA
3925,12917,1291,10,USA
3926,12917,1490,10,USA
3927,12917,2066,9,USA
3928,12917,2572,9,USA
3929,12917,2573,6,USA
3930,12917,1600,9,USA
3931,12917,2574,10,USA
3932,12917,2575,7,USA
3933,12917,2576,9,other
3934,12917,2577,7,other
3935,12917,2311,7,USA
3936,12917,2578,7,USA
3937,12917,2579,8,USA
3938,12917,214,9,Canada
3939,12917,2532,10,USA
3940,12982,2580,6,other
3941,12982,2581,7,other
3942,12982,2582,8,other
3943,12982,925,9,UK
3944,12982,2583,7,USA
3945,12982,2584,8,USA
3946,12982,2585,8,other
3947,12982,2586,9,UK
3948,12982,2587,8,USA
3949,12982,1596,8,USA
3950,12982,981,8,USA
3951,12982,2588,10,USA
3952,12982,2589,8,USA
3953,12982,2590,8,USA
3954,12982,2591,8,USA
3955,12982,2592,9,USA
3956,12982,2593,10,USA
3957,12982,2594,9,USA
3958,12982,2595,9,USA
3959,12982,2596,9,USA
3960,12982,1733,9,USA
3961,12982,2597,7,USA
3962,12982,2598,5,USA
3963,12982,2599,8,USA
3964,12982,1335,10,USA
3965,12982,1043,9,USA
3966,12982,1877,8,USA
3967,12982,2600,10,USA
3968,12982,2161,9,USA
3969,12982,2601,8,USA
3970,12982,2602,8,USA
3971,12982,2603,8,UK
3972,12982,2604,8,USA
3973,12982,2605,7,USA
3974,12982,2606,7,USA
3975,12982,1104,8,USA
3976,12982,1269,7,USA
3977,12982,2607,8,USA
3978,12982,2608,8,USA
3979,12982,2609,8,other
3980,12982,2610,9,other
3981,12982,2611,8,USA
3982,12982,1242,8,USA
3983,12982,2612,8,UK
3984,12982,2613,7,USA
3985,12982,2614,8,USA
3986,12982,2615,8,USA
3987,12982,2616,9,USA
3988,12982,2617,9,USA
3989,12982,2618,7,USA
3990,12982,2167,8,USA
3991,12982,2619,9,USA
3992,12982,1375,9,USA
3993,12982,2620,7,USA
3994,12982,2621,8,USA
3995,12982,2622,8,USA
3996,12982,2623,9,USA
3997,12982,2389,9,USA
3998,12982,2624,8,USA
3999,12982,2376,8,USA
4000,12982,2625,9,other
4001,12982,2626,8,other
4002,12982,1435,8,other
4003,12982,941,9,USA
4004,12982,676,8,USA
4005,12990,707,5,USA
4006,12990,2627,3,USA
4007,12990,2628,8,USA
4008,12990,91,5,USA
4009,12990,770,7,USA
4010,13080,2629,9,USA
4011,13080,2396,10,other
4012,13080,2630,10,USA
4013,13080,835,9,USA
4014,13080,1988,9,other
4015,13080,2535,5,USA
4016,13082,2631,5,USA
4017,13082,2494,8,UK
4018,13082,901,10,USA
4019,13082,628,7,USA
4020,13082,2632,8,USA
4021,13082,341,10,UK
4022,13082,2633,10,UK
4023,13082,2634,10,USA
4024,13082,2635,4,other
4025,13093,2636,5,other
4026,13093,1186,9,other
4027,13093,2637,4,USA
4028,13093,2638,4,USA
4029,13093,2639,5,USA
4030,13093,2640,7,UK
4031,13094,2641,9,other
4032,13094,2101,8,USA
4033,13094,2418,9,USA
4034,13094,1321,9,UK
4035,13094,2642,8,USA
4036,13126,36,6,UK
4037,13126,680,5,unknown
4038,13126,2643,8,USA
4039,13126,2644,7,USA
4040,13126,2645,6,USA
4041,13126,51,5,USA
4042,13126,2646,9,other
4043,13126,2647,7,USA
4044,13126,1757,8,unknown
4045,13126,2648,8,unknown
4046,13126,1963,8,unknown
4047,13221,1554,9,USA
4048,13221,2649,9,unknown
4049,13221,2650,7,USA
4050,13221,2651,10,other
4051,13221,2652,10,unknown
4052,13221,2653,8,unknown
4053,13221,2654,9,unknown
4054,13221,54,9,USA
4055,13221,20,9,USA
4056,13273,1107,5,USA
4057,13273,1805,10,USA
4058,13273,693,9,USA
4059,13273,2655,9,other
4060,13273,1156,8,USA
4061,13273,2656,9,other
4062,13273,1747,6,USA
4063,13273,316,8,USA
4064,13273,2657,9,UK
4065,13273,1770,9,other
4066,13273,2658,8,USA
4067,13273,2659,8,USA
4068,13273,2660,9,USA
4069,13273,910,7,USA
4070,13273,1586,7,USA
4071,13273,243,9,USA
4072,13273,124,8,USA
4073,13273,2000,8,USA
4074,13273,532,5,USA
4075,13273,2661,6,USA
4076,13273,1182,9,UK
4077,13273,1943,10,USA
4078,13273,1158,9,UK
4079,13273,2662,7,USA
4080,13273,69,10,Canada
4081,13273,2663,5,UK
4082,13273,70,9,USA
4083,13273,140,5,USA
4084,13273,1061,5,USA
4085,13273,2664,8,USA
4086,13273,473,9,UK
4087,13273,657,9,USA
4088,13273,1315,9,USA
4089,13273,2407,9,USA
4090,13273,1091,8,USA
4091,13273,127,8,USA
4092,13273,2665,8,USA
4093,13273,2376,8,USA
4094,13273,2666,9,USA
4095,13273,2667,9,USA
4096,13273,2668,9,USA
4097,13273,2669,8,USA
4098,13273,685,8,USA
4099,13273,2579,7,USA
4100,13273,2670,7,USA
4101,13273,780,10,unknown
4102,13273,2671,8,USA
4103,13273,314,9,USA
4104,13273,206,7,USA
4105,13273,2672,8,USA
4106,13273,1040,7,unknown
4107,13273,2673,9,USA
4108,13273,2674,9,USA
4109,13273,2675,8,USA
4110,13273,2676,9,USA
4111,13273,2533,8,USA
4112,13273,2677,7,USA
4113,13273,2678,8,USA
4114,13273,2679,8,USA
4115,13273,156,8,UK
4116,13273,2680,8,USA
4117,13273,2681,5,unknown
4118,13279,2682,6,USA
4119,13279,696,6,other
4120,13279,1178,7,other
4121,13279,1943,9,USA
4122,13279,2683,7,unknown
4123,13279,70,10,USA
4124,13279,1688,10,USA
4125,13279,2684,2,unknown
4126,13279,2685,10,USA
4127,13279,2686,9,USA
4128,13331,2687,5,UK
4129,13331,169,2,USA
4130,13331,2340,7,UK
4131,13331,2688,5,USA
4132,13331,1277,5,USA
4133,13331,2689,4,USA
4134,13518,1421,6,USA
4135,13518,2690,7,USA
4136,13518,169,8,USA
4137,13518,2691,8,USA
4138,13518,2692,4,USA
4139,13518,1242,7,USA
4140,13518,2693,6,USA
4141,13518,2694,7,USA
4142,13518,2695,6,USA
4143,13518,2696,7,USA
4144,13518,2274,6,USA
4145,13518,2275,6,USA
4146,13518,2276,6,USA
4147,13518,2697,6,USA
4148,13551,2698,10,USA
4149,13551,2662,10,USA
4150,13551,1777,10,USA
4151,13551,2699,8,USA
4152,13551,2700,6,USA
4153,13551,2701,8,USA
4154,13551,2200,10,USA
4155,13551,1305,10,USA
4156,13551,2702,5,USA
4157,13582,2703,8,other
4158,13582,2704,7,USA
4159,13582,124,7,USA
4160,13582,397,10,USA
4161,13582,742,8,USA
4162,13582,2705,8,USA
4163,13582,2706,8,USA
4164,13582,1597,8,USA
4165,13582,823,7,USA
4166,13582,2707,9,USA
4167,13582,1900,10,UK
4168,13582,2708,6,USA
4169,13582,2709,6,USA
4170,13582,1962,8,other
4171,13582,260,8,other
4172,13582,2710,9,USA
4173,13582,329,7,USA
4174,13582,2711,9,other
4175,13582,2712,8,USA
4176,13582,2113,7,USA
4177,13582,2114,7,USA
4178,13582,2277,7,USA
4179,13582,2116,7,USA
4180,13582,1414,8,other
4181,13582,2713,4,USA
4182,13582,2714,6,USA
4183,13582,2715,6,USA
4184,13582,2716,6,USA
4185,13600,2717,7,USA
4186,13600,802,8,USA
4187,13600,1914,6,USA
4188,13600,2718,8,USA
4189,13600,561,10,USA
4190,13604,236,9,USA
4191,13604,2719,9,USA
4192,13604,2720,5,USA
4193,13604,2721,8,USA
4194,13604,2722,8,USA
4195,13604,2077,5,USA
4196,13604,1455,10,USA
4197,13604,2723,9,USA
4198,13604,2724,10,USA
4199,13664,2725,8,USA
4200,13664,2726,5,USA
4201,13664,2080,10,USA
4202,13664,2727,5,USA
4203,13664,730,7,Canada
4204,13664,2710,7,USA
4205,13664,805,8,USA
4206,13664,1856,8,other
4207,13664,2728,2,USA
4208,13664,1076,5,other
4209,13666,63,8,USA
4210,13666,2729,7,USA
4211,13666,2730,7,USA
4212,13666,144,7,USA
4213,13666,180,8,USA
4214,13666,1714,8,USA
4215,13733,742,10,USA
4216,13733,2100,5,USA
4217,13733,2731,5,USA
4218,13733,90,9,USA
4219,13733,2732,8,USA
4220,13850,2545,7,USA
4221,13850,1630,10,USA
4222,13850,533,9,USA
4223,13850,2733,8,USA
4224,13850,536,10,USA
4225,13850,774,10,USA
4226,13850,2734,7,USA
4227,13850,2735,4,USA
4228,13850,2481,9,USA
4229,13850,2736,9,USA
4230,13850,2737,10,USA
4231,13850,2078,10,unknown
4232,13850,235,10,USA
4233,13850,44,10,unknown
4234,13850,47,10,unknown
4235,13850,2738,10,unknown
4236,13850,2739,10,unknown
4237,13850,934,9,USA
4238,13850,442,9,USA
4239,13850,2740,10,USA
4240,13850,2741,10,USA
4241,13850,907,10,USA
4242,13850,479,10,USA
4243,13850,2742,10,USA
4244,13850,2743,8,USA
4245,13850,2383,10,USA
4246,13850,781,5,USA
4247,13850,2744,9,USA
4248,13850,2007,6,USA
4249,13850,739,6,USA
4250,13850,1961,9,unknown
4251,13850,2745,9,unknown
4252,13850,2746,8,unknown
4253,13973,35,8,USA
4254,13973,2747,9,USA
4255,13973,407,10,UK
4256,13973,243,3,USA
4257,13973,41,5,USA
4258,13973,435,7,USA
4259,13973,2748,4,other
4260,13973,456,2,USA
4261,13973,2749,2,USA
4262,13995,124,8,USA
4263,13995,533,9,USA
4264,13995,2750,8,USA
4265,13995,1898,8,UK
4266,13995,1193,9,USA
4267,13995,1647,5,UK
4268,13995,2751,8,USA
4269,13995,1641,9,USA
4270,13995,285,7,USA
4271,14049,1253,6,USA
4272,14049,746,9,other
4273,14049,2752,8,other
4274,14049,2315,8,USA
4275,14049,1207,8,USA
4276,14049,20,1,USA
4277,14049,2753,8,other
4278,14180,2754,7,USA
4279,14180,800,7,USA
4280,14180,2755,9,USA
4281,14180,1313,9,USA
4282,14180,2756,8,USA
4283,14180,2757,9,USA
4284,14180,2758,9,USA
4285,14271,1338,9,USA
4286,14271,2759,5,UK
4287,14271,2760,5,USA
4288,14271,2761,5,USA
4289,14271,2762,5,other
4290,14374,2763,3,USA
4291,14374,1185,8,USA
4292,14374,2764,5,USA
4293,14374,1625,5,USA
4294,14374,2765,5,USA
4295,14374,1888,6,USA
4296,14374,1411,9,other
4297,14374,1289,10,USA
4298,14387,2766,9,unknown
4299,14387,1643,8,USA
4300,14387,2767,8,UK
4301,14387,1490,8,USA
4302,14387,1428,9,USA
4303,14387,2768,9,UK
4304,14387,1058,9,USA
4305,14387,1193,8,USA
4306,14387,1268,5,USA
4307,14387,657,7,USA
4308,14387,1884,8,UK
4309,14387,2769,6,USA
4310,14387,1812,10,other
4311,14387,404,9,UK
4312,14393,2770,8,USA
4313,14393,641,8,USA
4314,14393,2771,9,USA
4315,14393,2295,8,USA
4316,14393,2772,9,USA
4317,14393,2773,9,USA
4318,14422,2774,9,USA
4319,14422,581,9,USA
4320,14422,486,9,USA
4321,14422,249,5,USA
4322,14422,2775,8,UK
4323,14422,2776,9,UK
4324,14422,2777,10,unknown
4325,14422,2778,7,USA
4326,14422,2360,8,USA
4327,14422,1770,10,other
4328,14422,2779,8,other
4329,14422,2780,9,other
4330,14422,699,8,other
4331,14422,243,9,USA
4332,14422,2781,8,USA
4333,14422,2189,8,USA
4334,14422,2324,7,USA
4335,14422,901,9,USA
4336,14422,1707,8,USA
4337,14422,1135,9,USA
4338,14422,2782,5,unknown
4339,14422,1916,8,UK
4340,14422,2783,8,USA
4341,14422,2784,8,UK
4342,14422,1058,8,USA
4343,14422,2589,8,USA
4344,14422,2785,5,UK
4345,14422,2786,10,USA
4346,14422,1879,10,USA
4347,14422,2787,8,USA
4348,14422,2097,7,USA
4349,14422,1046,8,Ireland
4350,14422,1795,9,other
4351,14422,2788,8,Ireland
4352,14422,185,9,other
4353,14422,452,8,USA
4354,14422,1632,10,USA
4355,14422,1071,7,USA
4356,14422,2789,8,USA
4357,14422,294,8,USA
4358,14422,2790,8,USA
4359,14422,2791,8,UK
4360,14422,1887,8,UK
4361,14422,2792,8,UK
4362,14422,1205,4,USA
4363,14422,2793,8,USA
4364,14422,2794,8,USA
4365,14422,2795,9,USA
4366,14422,90,8,USA
4367,14422,2761,8,USA
4368,14422,481,8,UK
4369,14422,435,8,USA
4370,14422,1232,8,USA
4371,14422,1433,5,Canada
4372,14422,500,5,USA
4373,14422,685,7,USA
4374,14422,2796,7,USA
4375,14422,665,9,USA
4376,14422,2797,9,USA
4377,14422,2798,8,USA
4378,14422,404,9,UK
4379,14422,456,7,USA
4380,14422,2799,7,USA
4381,14422,2800,7,USA
4382,14456,2801,8,other
4383,14456,2802,9,other
4384,14456,2803,4,other
4385,14456,2365,5,other
4386,14456,533,8,USA
4387,14456,503,10,USA
4388,14456,2804,7,USA
4389,14456,2805,10,USA
4390,14456,2806,10,USA
4391,14456,471,10,UK
4392,14456,472,10,UK
4393,14456,473,10,UK
4394,14456,1632,9,USA
4395,14456,2611,9,USA
4396,14456,2807,8,other
4397,14456,2576,10,other
4398,14456,481,8,UK
4399,14456,2808,7,USA
4400,14456,613,8,USA
4401,14456,1358,10,USA
4402,14456,2713,8,USA
4403,14456,1787,10,other
4404,14456,2809,10,unknown
4405,14456,110,10,unknown
4406,14456,112,10,USA
4407,14456,1549,10,USA
4408,14456,844,10,USA
4409,14456,1015,10,USA
4410,14456,2810,10,USA
4411,14456,1016,10,USA
4412,14456,2811,10,USA
4413,14456,845,10,USA
4414,14456,2812,10,USA
4415,14456,2813,10,USA
4416,14456,846,10,USA
4417,14456,847,10,USA
4418,14456,2745,10,unknown
4419,14461,2632,9,USA
4420,14461,2814,9,USA
4421,14461,795,9,USA
4422,14461,2565,8,USA
4423,14461,20,8,USA
4424,14521,2815,5,USA
4425,14521,487,5,USA
4426,14521,2816,5,USA
4427,14521,643,10,USA
4428,14521,1248,10,USA
4429,14521,2817,10,USA
4430,14521,981,10,USA
4431,14521,2818,5,USA
4432,14521,1373,5,USA
4433,14521,70,10,USA
4434,14521,2819,5,USA
4435,14521,432,5,Ireland
4436,14521,1268,5,USA
4437,14521,1851,10,other
4438,14521,415,7,USA
4439,14521,81,5,other
4440,14521,761,8,USA
4441,14521,937,5,USA
4442,14521,2820,5,USA
4443,14521,2821,1,other
4444,14521,986,10,USA
4445,14521,2822,10,USA
4446,14521,2482,10,USA
4447,14521,2823,10,USA
4448,14521,517,5,USA
4449,14521,875,10,UK
4450,14521,2696,5,USA
4451,14521,2824,10,USA
4452,14521,2469,9,USA
4453,14638,1468,7,other
4454,14638,334,8,unknown
4455,14638,1588,3,USA
4456,14638,2825,7,USA
4457,14638,2072,3,other
4458,14638,2826,8,unknown
4459,14638,2808,8,USA
4460,14638,2115,5,USA
4461,14638,2827,4,other
4462,14638,490,6,other
4463,14638,2828,5,other
4464,14667,465,9,USA
4465,14667,2829,10,USA
4466,14667,136,10,USA
4467,14667,2830,9,unknown
4468,14667,1293,9,USA
4469,14667,2831,8,USA
4470,14667,70,10,USA
4471,14667,141,10,USA
4472,14667,546,8,USA
4473,14667,1689,3,USA
4474,14667,2832,10,USA
4475,14667,2833,10,USA
4476,14667,2834,5,UK
4477,14667,2835,8,Canada
4478,14698,2063,7,USA
4479,14698,1296,6,USA
4480,14698,674,7,USA
4481,14698,2836,8,USA
4482,14698,2837,8,USA
4483,14698,521,8,other
4484,14698,955,8,unknown
4485,14744,176,9,USA
4486,14744,800,9,USA
4487,14744,2486,7,other
4488,14744,2066,10,USA
4489,14744,896,8,USA
4490,14744,2838,5,USA
4491,14744,196,8,USA
4492,14744,223,8,USA
4493,14744,1863,8,USA
4494,14744,2839,5,USA
4495,14768,1490,10,USA
4496,14768,124,8,USA
4497,14768,1027,7,Canada
4498,14768,1186,7,other
4499,14768,2840,8,USA
4500,14768,1268,6,USA
4501,14768,478,9,other
4502,14768,2841,8,USA
4503,14768,1548,7,USA
4504,14768,2842,1,unknown
4505,14768,555,8,USA
4506,14897,2843,5,unknown
4507,14897,340,8,UK
4508,14897,2844,10,USA
4509,14897,2419,10,USA
4510,14897,192,10,unknown
4511,14897,2845,5,unknown
4512,15021,2815,7,USA
4513,15021,2846,10,USA
4514,15021,2847,1,USA
4515,15021,2848,5,USA
4516,15021,2849,8,USA
4517,15021,2850,6,other
4518,15021,2772,2,USA
4519,15021,2851,8,Canada
4520,15021,2852,8,unknown
4521,15046,2853,8,other
4522,15046,2854,10,other
4523,15046,2855,7,USA
4524,15046,1264,3,USA
4525,15046,620,10,USA
4526,15046,2856,8,USA
4527,15049,2545,8,USA
4528,15049,2208,9,USA
4529,15049,1070,10,USA
4530,15049,2176,7,USA
4531,15049,608,8,USA
4532,15049,2857,8,USA
4533,15049,2858,8,USA
4534,15049,2859,8,USA
4535,15049,1149,7,UK
4536,15049,2005,8,other
4537,15049,2860,5,USA
4538,15049,2861,6,USA
4539,15049,2862,6,USA
4540,15049,1602,8,USA
4541,15049,1603,8,USA
4542,15049,2532,8,USA
4543,15049,2863,8,USA
4544,15049,2864,8,USA
4545,15049,1074,8,USA
4546,15049,2168,8,USA
4547,15049,2865,8,USA
4548,15049,2866,7,USA
4549,15049,2007,8,USA
4550,15049,739,8,USA
4551,15049,2867,8,USA
4552,15049,2868,6,unknown
4553,15049,2869,9,unknown
4554,15049,2870,6,USA
4555,15144,2871,8,USA
4556,15144,2872,3,USA
4557,15144,254,8,USA
4558,15144,2873,5,USA
4559,15144,2874,8,USA
4560,15144,2875,5,USA
4561,15144,2876,5,USA
4562,15144,2877,5,USA
4563,15408,2392,7,USA
4564,15408,487,9,USA
4565,15408,2878,7,USA
4566,15408,1936,8,USA
4567,15408,128,7,UK
4568,15408,1391,7,USA
4569,15408,1224,9,USA
4570,15408,535,9,USA
4571,15408,2879,7,other
4572,15408,2880,4,unknown
4573,15408,2881,8,USA
4574,15408,2735,8,USA
4575,15408,2882,7,USA
4576,15408,1786,9,USA
4577,15408,2883,4,USA
4578,15408,477,9,other
4579,15408,478,8,other
4580,15408,2884,7,USA
4581,15408,38,8,USA
4582,15408,2885,6,other
4583,15408,95,6,USA
4584,15408,2179,7,unknown
4585,15408,2886,7,USA
4586,15408,2461,8,UK
4587,15408,2887,6,USA
4588,15408,716,10,USA
4589,15408,2888,9,USA
4590,15408,637,9,USA
4591,15408,1782,8,USA
4592,15408,2889,7,USA
4593,15408,2671,8,USA
4594,15408,2890,4,USA
4595,15408,2891,8,other
4596,15408,1040,10,unknown
4597,15408,109,7,unknown
4598,15408,594,9,USA
4599,15418,2892,9,other
4600,15418,2582,9,other
4601,15418,2893,1,unknown
4602,15418,809,8,UK
4603,15418,2894,10,USA
4604,15418,650,10,USA
4605,15418,391,8,USA
4606,15418,393,8,USA
4607,15418,2895,10,other
4608,15418,2896,7,USA
4609,15418,573,7,UK
4610,15418,1408,5,other
4611,15418,2124,9,USA
4612,15418,2125,8,USA
4613,15418,2897,6,other
4614,15418,2610,6,other
4615,15418,2898,6,other
4616,15418,2899,8,USA
4617,15418,2900,8,USA
4618,15418,2901,10,USA
4619,15418,1477,10,unknown
4620,15418,2902,8,unknown
4621,15418,2903,10,unknown
4622,15418,2297,10,other
4623,15418,2904,10,other
4624,15418,2233,7,USA
4625,15418,149,6,USA
4626,15418,2905,5,USA
4627,15418,2906,7,UK
4628,15418,2640,7,UK
4629,15418,2907,6,USA
4630,15418,2908,10,unknown
4631,15418,2909,9,unknown
4632,15497,1253,6,USA
4633,15497,2910,5,USA
4634,15497,2911,8,USA
4635,15497,2912,9,UK
4636,15497,2913,5,USA
4637,15497,2914,6,other
4638,15497,2915,8,unknown
4639,15602,809,10,UK
4640,15602,465,10,USA
4641,15602,2916,10,other
4642,15602,2917,7,other
4643,15602,1055,7,USA
4644,15602,2918,10,USA
4645,15602,1490,8,USA
4646,15602,124,9,USA
4647,15602,61,10,USA
4648,15602,1115,9,USA
4649,15602,744,8,USA
4650,15602,2194,7,USA
4651,15602,2919,9,UK
4652,15602,2912,8,UK
4653,15602,1249,9,UK
4654,15602,2663,7,UK
4655,15602,70,9,USA
4656,15602,2920,9,USA
4657,15602,1523,9,USA
4658,15602,787,6,USA
4659,15602,2921,10,UK
4660,15602,2922,8,USA
4661,15602,85,7,other
4662,15602,2821,10,other
4663,15602,597,8,USA
4664,15602,1788,8,USA
4665,15602,665,10,USA
4666,15602,2923,10,other
4667,15651,2924,8,unknown
4668,15651,2925,10,USA
4669,15651,2926,10,USA
4670,15651,618,10,other
4671,15651,77,10,USA
4672,15651,2927,7,USA
4673,15651,2928,10,other
4674,15651,2929,8,USA
4675,15651,1602,10,USA
4676,15651,1603,10,USA
4677,15654,2930,7,USA
4678,15654,1077,8,Canada
4679,15654,2931,9,USA
4680,15654,904,7,USA
4681,15654,2932,7,Canada
4682,15654,2933,6,Canada
4683,15670,2934,9,USA
4684,15670,2935,9,USA
4685,15670,2936,9,USA
4686,15670,2937,8,UK
4687,15670,2938,9,UK
4688,15670,2939,8,UK
4689,15670,2940,8,unknown
4690,15670,2941,9,USA
4691,15670,2942,9,USA
4692,15670,1188,7,unknown
4693,15670,2717,7,USA
4694,15819,384,10,USA
4695,15819,2943,9,unknown
4696,15819,2944,3,USA
4697,15819,2945,5,USA
4698,15819,399,5,USA
4699,15819,2946,7,other
4700,15819,2420,9,USA
4701,15819,2947,8,USA
4702,15819,2421,9,USA
4703,15819,2948,9,USA
4704,15819,2949,9,USA
4705,15819,127,10,USA
4706,15845,1055,7,USA
4707,15845,61,5,USA
4708,15845,2044,8,unknown
4709,15845,1064,9,USA
4710,15845,2950,8,USA
4711,15845,2951,3,USA
4712,15845,592,9,USA
4713,15845,2201,9,USA
4714,15945,1872,10,unknown
4715,15945,1896,8,UK
4716,15945,2735,5,USA
4717,15945,1520,5,USA
4718,15945,1412,8,USA
4719,15945,2952,5,other
4720,15957,2953,6,other
4721,15957,672,10,USA
4722,15957,2954,7,UK
4723,15957,1055,3,USA
4724,15957,2919,9,UK
4725,15957,658,9,USA
4726,15957,2955,8,USA
4727,15957,2956,8,USA
4728,15957,2957,8,USA
4729,15957,831,8,USA
4730,15957,2958,9,USA
4731,16009,457,9,USA
4732,16009,862,9,USA
4733,16009,2959,5,USA
4734,16009,536,5,USA
4735,16009,2960,5,USA
4736,16009,2912,7,UK
4737,16009,1249,6,UK
4738,16009,2961,8,Ireland
4739,16009,886,6,USA
4740,16009,310,8,Ireland
4741,16009,459,9,USA
4742,16009,2962,5,USA
4743,16009,2119,8,UK
4744,16009,2963,5,UK
4745,16009,781,6,USA
4746,16009,2964,7,other
4747,16010,759,7,USA
4748,16010,347,5,USA
4749,16010,2965,8,USA
4750,16010,294,9,USA
4751,16010,801,7,USA
4752,16010,259,6,USA
4753,16010,329,9,USA
4754,16036,775,8,USA
4755,16036,468,10,UK
4756,16036,2966,10,USA
4757,16036,1838,5,USA
4758,16036,1210,10,USA
4759,16046,2967,10,USA
4760,16046,2951,10,USA
4761,16046,2968,8,USA
4762,16046,2969,8,USA
4763,16046,1003,5,USA
4764,16046,2970,10,USA
4765,16106,457,7,USA
4766,16106,2971,10,USA
4767,16106,1086,9,USA
4768,16106,1651,9,other
4769,16106,1291,8,USA
4770,16106,2278,7,USA
4771,16106,1512,9,USA
4772,16106,2972,9,USA
4773,16106,2973,10,USA
4774,16106,2226,10,USA
4775,16106,2974,10,other
4776,16106,1030,8,unknown
4777,16106,1186,9,other
4778,16106,1715,9,USA
4779,16106,2975,10,other
4780,16106,388,10,USA
4781,16106,190,10,unknown
4782,16106,2976,8,USA
4783,16106,257,8,USA
4784,16106,2977,10,USA
4785,16106,1389,7,USA
4786,16106,2978,8,unknown
4787,16106,2979,10,USA
4788,16106,2980,10,other
4789,16106,127,10,USA
4790,16106,2981,9,USA
4791,16106,1415,10,UK
4792,16106,2982,10,unknown
4793,16106,100,8,unknown
4794,16106,2234,9,unknown
4795,16106,2983,9,USA
4796,16106,1227,10,other
4797,16106,2984,10,other
4798,16106,404,10,UK
4799,16106,1140,9,unknown
4800,16106,2985,8,UK
4801,16106,2986,10,Ireland
4802,16106,2746,8,unknown
4803,16121,600,5,USA
4804,16121,809,5,UK
4805,16121,1586,5,USA
4806,16121,2480,4,USA
4807,16121,2919,5,UK
4808,16121,2987,4,USA
4809,16121,2988,5,unknown
4810,16121,2989,3,UK
4811,16121,2990,7,USA
4812,16121,2991,5,UK
4813,16155,1428,8,USA
4814,16155,2080,8,USA
4815,16155,2992,7,USA
4816,16155,2993,7,USA
4817,16155,2826,7,unknown
4818,16155,2994,5,Canada
4819,16155,2319,7,other
4820,16155,2995,9,USA
4821,16155,2996,10,unknown
4822,16161,678,9,USA
4823,16161,2997,10,other
4824,16161,2998,8,USA
4825,16161,950,9,USA
4826,16161,2999,9,other
4827,16161,3000,8,other
4828,16161,3001,8,unknown
4829,16161,3002,10,unknown
4830,16161,2093,9,other
4831,16161,3003,8,USA
4832,16161,1697,7,USA
4833,16161,3004,10,UK
4834,16231,408,7,USA
4835,16231,880,8,unknown
4836,16231,51,8,USA
4837,16231,2127,4,USA
4838,16231,3005,6,other
4839,16231,3006,6,USA
4840,16246,3007,6,USA
4841,16246,800,6,USA
4842,16246,3008,4,unknown
4843,16246,1774,8,USA
4844,16246,1336,10,Ireland
4845,16246,1193,9,USA
4846,16246,1261,9,USA
4847,16246,414,9,USA
4848,16246,3009,5,USA
4849,16246,1237,3,UK
4850,16246,2217,3,USA
