,num_1950,num_rest,num_total,ratio_1950
190080,6,1,7,0.8571428571428571
99193,6,1,7,0.8571428571428571
181896,6,1,7,0.8571428571428571
110160,6,1,7,0.8571428571428571
158984,6,1,7,0.8571428571428571
240906,12,2,14,0.8571428571428571
212628,12,2,14,0.8571428571428571
93636,6,1,7,0.8571428571428571
114089,6,1,7,0.8571428571428571
61845,6,1,7,0.8571428571428571
157163,12,2,14,0.8571428571428571
170522,6,1,7,0.8571428571428571
221327,6,1,7,0.8571428571428571
30210,6,1,7,0.8571428571428571
165866,18,3,21,0.8571428571428571
42099,6,1,7,0.8571428571428571
130792,6,1,7,0.8571428571428571
130961,6,1,7,0.8571428571428571
179118,6,1,7,0.8571428571428571
203422,6,1,7,0.8571428571428571
127024,6,1,7,0.8571428571428571
168216,12,2,14,0.8571428571428571
206764,6,1,7,0.8571428571428571
202711,12,2,14,0.8571428571428571
216495,6,1,7,0.8571428571428571
154781,6,1,7,0.8571428571428571
33614,6,1,7,0.8571428571428571
43004,6,1,7,0.8571428571428571
165267,6,1,7,0.8571428571428571
202885,6,1,7,0.8571428571428571
184121,6,1,7,0.8571428571428571
244779,6,1,7,0.8571428571428571
92658,6,1,7,0.8571428571428571
56315,6,1,7,0.8571428571428571
69042,6,1,7,0.8571428571428571
201557,6,1,7,0.8571428571428571
216724,6,1,7,0.8571428571428571
213066,6,1,7,0.8571428571428571
119248,6,1,7,0.8571428571428571
231374,6,1,7,0.8571428571428571
105115,6,1,7,0.8571428571428571
32122,12,2,14,0.8571428571428571
270352,31,5,36,0.8611111111111112
248496,19,3,22,0.8636363636363636
244915,13,2,15,0.8666666666666667
9417,26,4,30,0.8666666666666667
37293,13,2,15,0.8666666666666667
189139,20,3,23,0.8695652173913043
106768,20,3,23,0.8695652173913043
170724,20,3,23,0.8695652173913043
237534,20,3,23,0.8695652173913043
140167,7,1,8,0.875
99313,7,1,8,0.875
131974,7,1,8,0.875
262317,7,1,8,0.875
181714,7,1,8,0.875
185154,7,1,8,0.875
75809,7,1,8,0.875
89867,7,1,8,0.875
243891,7,1,8,0.875
68537,7,1,8,0.875
240235,7,1,8,0.875
4197,7,1,8,0.875
192121,7,1,8,0.875
273197,7,1,8,0.875
159977,7,1,8,0.875
111816,7,1,8,0.875
26583,7,1,8,0.875
67296,7,1,8,0.875
235684,7,1,8,0.875
136237,7,1,8,0.875
110110,7,1,8,0.875
32802,21,3,24,0.875
58142,7,1,8,0.875
221655,14,2,16,0.875
45383,7,1,8,0.875
43157,7,1,8,0.875
243448,7,1,8,0.875
250543,7,1,8,0.875
44756,7,1,8,0.875
67354,7,1,8,0.875
275318,7,1,8,0.875
71207,7,1,8,0.875
174195,7,1,8,0.875
61348,7,1,8,0.875
117963,7,1,8,0.875
172091,14,2,16,0.875
33461,7,1,8,0.875
240829,7,1,8,0.875
31040,14,2,16,0.875
42914,21,3,24,0.875
107889,7,1,8,0.875
177590,22,3,25,0.88
247060,15,2,17,0.8823529411764706
51252,15,2,17,0.8823529411764706
49900,15,2,17,0.8823529411764706
278582,15,2,17,0.8823529411764706
136326,23,3,26,0.8846153846153846
193529,23,3,26,0.8846153846153846
165914,8,1,9,0.8888888888888888
94965,8,1,9,0.8888888888888888
98722,8,1,9,0.8888888888888888
51665,8,1,9,0.8888888888888888
8187,8,1,9,0.8888888888888888
272120,8,1,9,0.8888888888888888
144455,8,1,9,0.8888888888888888
66789,8,1,9,0.8888888888888888
250764,8,1,9,0.8888888888888888
198767,8,1,9,0.8888888888888888
161831,8,1,9,0.8888888888888888
33200,8,1,9,0.8888888888888888
210599,8,1,9,0.8888888888888888
257454,8,1,9,0.8888888888888888
155743,8,1,9,0.8888888888888888
71234,16,2,18,0.8888888888888888
193350,8,1,9,0.8888888888888888
60157,8,1,9,0.8888888888888888
157655,8,1,9,0.8888888888888888
256844,8,1,9,0.8888888888888888
51803,16,2,18,0.8888888888888888
10668,8,1,9,0.8888888888888888
43626,8,1,9,0.8888888888888888
69709,8,1,9,0.8888888888888888
78328,17,2,19,0.8947368421052632
267635,26,3,29,0.896551724137931
62272,26,3,29,0.896551724137931
14744,9,1,10,0.9
232067,9,1,10,0.9
57095,9,1,10,0.9
44535,9,1,10,0.9
91491,9,1,10,0.9
106950,9,1,10,0.9
81136,9,1,10,0.9
200206,9,1,10,0.9
248850,19,2,21,0.9047619047619048
98887,10,1,11,0.9090909090909091
178130,10,1,11,0.9090909090909091
144667,10,1,11,0.9090909090909091
109901,51,5,56,0.9107142857142857
6611,11,1,12,0.9166666666666666
153653,11,1,12,0.9166666666666666
51207,11,1,12,0.9166666666666666
139126,11,1,12,0.9166666666666666
165268,11,1,12,0.9166666666666666
212467,23,2,25,0.92
212797,23,2,25,0.92
47609,12,1,13,0.9230769230769231
26145,12,1,13,0.9230769230769231
10354,12,1,13,0.9230769230769231
161467,12,1,13,0.9230769230769231
132282,13,1,14,0.9285714285714286
135043,13,1,14,0.9285714285714286
169057,13,1,14,0.9285714285714286
158606,14,1,15,0.9333333333333333
206438,14,1,15,0.9333333333333333
22045,15,1,16,0.9375
160735,16,1,17,0.9411764705882353
174830,16,1,17,0.9411764705882353
61910,16,1,17,0.9411764705882353
129489,19,1,20,0.95
154844,19,1,20,0.95
259320,21,1,22,0.9545454545454546
88652,22,1,23,0.9565217391304348
182931,5,0,5,1.0
276563,5,0,5,1.0
74849,6,0,6,1.0
158043,6,0,6,1.0
232708,7,0,7,1.0
14461,5,0,5,1.0
15046,6,0,6,1.0
61283,5,0,5,1.0
269353,5,0,5,1.0
14393,6,0,6,1.0
165987,5,0,5,1.0
13733,5,0,5,1.0
271588,9,0,9,1.0
162219,9,0,9,1.0
221510,11,0,11,1.0
169006,8,0,8,1.0
175463,5,0,5,1.0
8930,5,0,5,1.0
178733,5,0,5,1.0
8864,8,0,8,1.0
8695,8,0,8,1.0
178587,5,0,5,1.0
77960,5,0,5,1.0
164301,6,0,6,1.0
62471,5,0,5,1.0
164906,5,0,5,1.0
62716,5,0,5,1.0
165425,6,0,6,1.0
166830,13,0,13,1.0
231225,5,0,5,1.0
98574,7,0,7,1.0
271587,5,0,5,1.0
240111,5,0,5,1.0
174851,5,0,5,1.0
170372,5,0,5,1.0
276291,6,0,6,1.0
270069,10,0,10,1.0
276167,5,0,5,1.0
95226,8,0,8,1.0
221186,5,0,5,1.0
232492,6,0,6,1.0
276038,11,0,11,1.0
275673,7,0,7,1.0
160231,8,0,8,1.0
158103,10,0,10,1.0
170518,6,0,6,1.0
221309,5,0,5,1.0
11070,5,0,5,1.0
161200,12,0,12,1.0
161234,12,0,12,1.0
271284,5,0,5,1.0
64271,5,0,5,1.0
1116,5,0,5,1.0
161385,5,0,5,1.0
174692,5,0,5,1.0
180860,7,0,7,1.0
111438,5,0,5,1.0
261578,8,0,8,1.0
155343,5,0,5,1.0
236097,8,0,8,1.0
122883,6,0,6,1.0
92524,6,0,6,1.0
40110,6,0,6,1.0
252233,5,0,5,1.0
205608,5,0,5,1.0
226349,7,0,7,1.0
236255,6,0,6,1.0
41058,5,0,5,1.0
122386,7,0,7,1.0
121083,8,0,8,1.0
41634,8,0,8,1.0
67178,7,0,7,1.0
120345,6,0,6,1.0
206691,14,0,14,1.0
42573,12,0,12,1.0
54492,7,0,7,1.0
214315,18,0,18,1.0
125171,5,0,5,1.0
236025,5,0,5,1.0
86170,6,0,6,1.0
235671,5,0,5,1.0
254863,7,0,7,1.0
36978,8,0,8,1.0
37168,7,0,7,1.0
56157,8,0,8,1.0
85455,5,0,5,1.0
127432,7,0,7,1.0
254289,6,0,6,1.0
250733,9,0,9,1.0
254196,8,0,8,1.0
254064,6,0,6,1.0
107510,10,0,10,1.0
126487,6,0,6,1.0
107523,7,0,7,1.0
126232,5,0,5,1.0
55779,6,0,6,1.0
203441,8,0,8,1.0
244349,7,0,7,1.0
107453,9,0,9,1.0
206959,12,0,12,1.0
119749,5,0,5,1.0
207450,6,0,6,1.0
209059,5,0,5,1.0
212385,15,0,15,1.0
113966,5,0,5,1.0
53265,8,0,8,1.0
209684,7,0,7,1.0
48929,6,0,6,1.0
110208,7,0,7,1.0
212130,8,0,8,1.0
208936,6,0,6,1.0
68344,5,0,5,1.0
112173,5,0,5,1.0
50650,5,0,5,1.0
112109,6,0,6,1.0
51627,7,0,7,1.0
211303,7,0,7,1.0
111938,5,0,5,1.0
111888,5,0,5,1.0
211098,9,0,9,1.0
49423,5,0,5,1.0
106369,12,0,12,1.0
248259,8,0,8,1.0
245281,6,0,6,1.0
118344,5,0,5,1.0
117557,5,0,5,1.0
117256,7,0,7,1.0
45305,5,0,5,1.0
236349,6,0,6,1.0
249650,9,0,9,1.0
212719,5,0,5,1.0
116249,5,0,5,1.0
212427,6,0,6,1.0
115998,7,0,7,1.0
208468,5,0,5,1.0
115180,5,0,5,1.0
114742,6,0,6,1.0
208683,12,0,12,1.0
237715,6,0,6,1.0
68767,5,0,5,1.0
47127,6,0,6,1.0
90232,6,0,6,1.0
115963,6,0,6,1.0
130168,6,0,6,1.0
84910,6,0,6,1.0
200772,5,0,5,1.0
187990,8,0,8,1.0
219921,5,0,5,1.0
66556,6,0,6,1.0
66591,6,0,6,1.0
101041,6,0,6,1.0
146083,8,0,8,1.0
189151,5,0,5,1.0
93562,7,0,7,1.0
229448,5,0,5,1.0
72470,5,0,5,1.0
102019,5,0,5,1.0
189891,5,0,5,1.0
265194,5,0,5,1.0
190533,5,0,5,1.0
144017,5,0,5,1.0
264628,5,0,5,1.0
81459,5,0,5,1.0
264464,6,0,6,1.0
144953,5,0,5,1.0
26521,5,0,5,1.0
149843,11,0,11,1.0
20115,5,0,5,1.0
238639,5,0,5,1.0
98943,10,0,10,1.0
60546,12,0,12,1.0
99026,9,0,9,1.0
17046,6,0,6,1.0
267680,5,0,5,1.0
99102,7,0,7,1.0
99322,7,0,7,1.0
150000,5,0,5,1.0
241100,5,0,5,1.0
185671,8,0,8,1.0
151483,5,0,5,1.0
267256,5,0,5,1.0
220091,7,0,7,1.0
186312,10,0,10,1.0
186547,5,0,5,1.0
267061,7,0,7,1.0
150932,6,0,6,1.0
220399,5,0,5,1.0
183142,7,0,7,1.0
142671,6,0,6,1.0
26782,6,0,6,1.0
136291,6,0,6,1.0
234647,6,0,6,1.0
30461,7,0,7,1.0
30749,6,0,6,1.0
30838,6,0,6,1.0
83390,5,0,5,1.0
134761,13,0,13,1.0
197424,12,0,12,1.0
260363,8,0,8,1.0
258690,7,0,7,1.0
227146,5,0,5,1.0
69929,5,0,5,1.0
227054,8,0,8,1.0
199795,5,0,5,1.0
235384,6,0,6,1.0
131202,6,0,6,1.0
130581,10,0,10,1.0
93130,9,0,9,1.0
198216,7,0,7,1.0
102189,5,0,5,1.0
228108,5,0,5,1.0
136829,8,0,8,1.0
58351,6,0,6,1.0
218689,5,0,5,1.0
192696,5,0,5,1.0
193156,5,0,5,1.0
262634,8,0,8,1.0
193738,7,0,7,1.0
139421,5,0,5,1.0
193966,5,0,5,1.0
260520,6,0,6,1.0
262399,12,0,12,1.0
102581,7,0,7,1.0
28731,5,0,5,1.0
137968,5,0,5,1.0
245814,5,0,5,1.0
137627,9,0,9,1.0
195182,8,0,8,1.0
217958,7,0,7,1.0
103445,8,0,8,1.0
223768,5,0,5,1.0
35532,5,0,5,1.0
