,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference,new_male_female_difference_Random,new_male_female_difference_MostPop,new_male_female_difference_UserKNN,new_male_female_difference_MF,new_male_female_difference_PMF,new_male_female_difference_BPR,new_male_female_difference_NMF,new_male_female_difference_WMF,new_male_female_difference_PF,new_male_female_difference_NeuMF,new_male_female_difference_VAECF
268110,40,28,0,7,75,0.5333333333333333,-0.16,0.1,-0.5,-0.6,0.2,0.1,-0.5,-0.3,0.0,0.4,-0.4,-0.6
266056,42,30,0,3,75,0.56,-0.16,0.1,-0.5,0.4,0.0,0.2,-0.5,0.3,0.6,-1.0,-0.4,1.0
50895,29,21,0,0,50,0.58,-0.16,0.1,-0.5,0.0,-0.1,0.2,-0.5,0.2,0.2,0.6,-0.4,-0.2
79740,14,10,0,1,25,0.56,-0.16,-0.5,-0.5,0.2,-0.1,0.4,-0.5,-0.4,0.4,0.0,-0.4,0.0
65877,9,6,0,4,19,0.4736842105263157,-0.1578947368421052,-0.3,-0.5,0.0,0.0,-0.5,-0.5,0.4,0.4,0.2,-0.4,0.2
80555,11,8,0,0,19,0.5789473684210527,-0.1578947368421052,0.6,-0.5,0.0,0.0,0.6,-0.5,0.1,0.0,0.1,-0.4,0.2
78015,11,8,0,0,19,0.5789473684210527,-0.1578947368421052,-0.1,-0.5,-0.5,0.1,-0.3,-0.5,0.3,-0.2,0.0,-0.4,-0.4
271460,11,8,0,0,19,0.5789473684210527,-0.1578947368421052,-0.8,-0.5,-0.4,0.3,-0.4,-0.5,0.4,0.2,0.4,-0.4,0.6
36817,10,7,0,2,19,0.5263157894736842,-0.1578947368421052,-0.2,-0.5,0.0,0.2,0.1,-0.5,0.4,0.0,-0.2,-0.4,-0.4
135458,18,13,0,1,32,0.5625,-0.15625,0.1,-0.5,-0.8,0.3,-0.1,-0.5,0.3,0.0,-0.2,-0.4,-0.2
188010,17,12,0,3,32,0.53125,-0.15625,0.2,-0.5,-1.0,0.8,0.3,-0.5,0.5,-0.7,-0.4,-0.4,-0.6
228868,7,5,0,1,13,0.5384615384615384,-0.1538461538461538,0.8,-0.5,-0.4,0.1,0.5,-0.5,0.2,0.4,-0.6,-0.4,-0.4
227097,7,5,0,1,13,0.5384615384615384,-0.1538461538461538,0.3,-0.5,-0.6,-0.2,0.1,-0.5,0.3,0.1,0.6,-0.4,-0.4
205843,5,3,0,5,13,0.3846153846153846,-0.1538461538461538,0.1,-0.5,-0.5,0.0,-0.6,-0.5,0.1,-0.3,-0.2,-0.4,-0.4
91130,7,5,0,1,13,0.5384615384615384,-0.1538461538461538,-0.4,-0.5,-0.8,0.2,-0.5,-0.5,-0.3,0.3,-0.2,-0.4,0.2
55858,7,5,0,1,13,0.5384615384615384,-0.1538461538461538,0.4,-0.5,0.4,0.1,0.6,-0.5,0.2,0.4,0.4,-0.4,0.6
70703,6,4,0,3,13,0.4615384615384615,-0.1538461538461538,0.6,-0.5,-0.4,-0.4,-0.3,-0.5,0.2,-0.4,-0.4,-0.4,0.1
139243,7,5,0,1,13,0.5384615384615384,-0.1538461538461538,0.0,-0.5,-0.3,0.1,0.2,-0.5,-0.1,-0.3,-0.4,-0.4,-0.1
269157,7,5,0,1,13,0.5384615384615384,-0.1538461538461538,-0.4,-0.5,-1.0,0.4,0.2,-0.5,0.3,-0.2,0.8,-0.4,0.3
196077,43,30,0,12,85,0.5058823529411764,-0.1529411764705882,-0.2,-0.5,-0.5,0.7,-0.3,-0.5,0.2,-0.2,-0.2,-0.4,-0.2
91058,11,8,0,1,20,0.55,-0.15,0.1,-0.5,0.1,0.3,0.3,-0.5,0.2,-0.1,-0.4,-0.4,0.0
223154,27,20,0,0,47,0.574468085106383,-0.1489361702127659,0.2,-0.5,0.0,-0.4,0.0,-0.5,0.3,-0.2,0.0,-0.4,-0.4
231237,29,21,1,3,54,0.5370370370370371,-0.1481481481481481,0.0,-0.5,0.0,0.3,-0.5,-0.5,0.0,-0.9,0.2,-0.4,-0.6
102967,30,22,0,2,54,0.5555555555555556,-0.1481481481481481,0.3,-0.5,0.3,0.6,0.1,-0.5,0.0,0.4,-0.1,-0.4,0.3
206074,15,11,0,1,27,0.5555555555555556,-0.1481481481481481,-0.5,-0.5,0.2,0.6,0.6,-0.5,0.3,-0.2,0.1,-0.4,0.4
187256,42,31,0,2,75,0.56,-0.1466666666666666,0.4,-0.5,-0.6,-0.2,-0.1,-0.5,0.2,-0.4,0.0,-0.4,-0.2
251394,22,16,1,2,41,0.5365853658536586,-0.1463414634146341,0.4,-0.5,-0.1,0.4,0.5,-0.5,0.5,-0.1,0.2,-0.4,0.8
130961,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.6,-0.5,-0.2,0.2,-0.6,-0.5,0.6,-0.4,0.4,-0.4,-0.6
169600,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.2,-0.5,-0.8,0.4,-0.2,-0.5,0.7,-0.4,-0.4,-0.4,-0.6
268691,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.8,-0.5,-0.6,0.3,0.3,-0.5,0.0,0.2,0.0,-0.4,-0.2
173951,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.3,-0.5,0.1,0.2,0.4,-0.5,0.5,0.4,-0.2,-0.4,0.1
91449,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.2,-0.5,-0.5,0.2,-0.3,-0.5,0.7,0.0,-0.6,-0.4,-0.6
193612,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.0,-0.5,-0.5,0.5,0.2,-0.5,-0.2,0.0,0.4,-0.4,-0.3
83166,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.4,-0.5,-0.4,0.2,-0.5,-0.5,0.6,-0.3,0.0,-0.4,-0.6
77261,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.6,-0.5,-0.6,0.1,0.3,-0.5,-0.1,-0.4,-0.6,-0.4,-0.6
35845,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.4,-0.5,-0.4,0.3,-0.3,-0.5,0.5,-0.4,0.0,-0.4,0.0
169057,8,6,0,0,14,0.5714285714285714,-0.1428571428571428,0.0,-0.5,-0.4,-0.1,-0.5,-0.5,0.5,0.2,-0.8,-0.4,-0.4
190459,8,6,0,0,14,0.5714285714285714,-0.1428571428571428,0.0,-0.5,-0.1,0.2,-0.7,-0.5,0.3,-0.4,0.0,-0.4,-0.4
239374,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.1,-0.5,0.5,0.2,0.5,-0.5,0.1,0.3,0.4,-0.4,0.0
66443,7,5,0,2,14,0.5,-0.1428571428571428,-0.1,-0.5,-0.2,0.1,0.3,-0.5,-0.2,0.1,0.0,-0.4,0.0
107324,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.0,-0.5,-0.1,-0.2,-0.7,-0.5,-0.1,-0.4,0.2,-0.4,-0.4
125287,8,6,0,0,14,0.5714285714285714,-0.1428571428571428,-0.2,-0.5,-0.6,0.0,-0.3,-0.5,0.0,0.6,0.1,-0.4,-0.2
251843,39,29,0,2,70,0.5571428571428572,-0.1428571428571428,0.6,-0.5,-0.4,-0.5,0.0,-0.5,-0.4,0.0,0.2,-0.4,0.0
21875,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.1,-0.5,0.0,0.0,0.0,-0.5,0.5,0.2,-0.2,-0.4,0.6
271503,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.0,-0.5,0.4,0.2,0.4,-0.5,0.1,0.0,0.8,-0.4,0.6
230629,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.2,-0.5,0.4,0.0,0.6,-0.5,-0.1,0.2,0.2,-0.4,0.6
129373,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.3,-0.5,-0.4,0.1,-0.5,-0.5,-0.2,-0.2,-0.5,-0.4,-0.4
91165,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.3,-0.5,0.4,0.6,0.3,-0.5,0.1,0.3,0.4,-0.4,0.6
124175,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.5,-0.5,-0.5,-0.4,-0.2,-0.5,0.0,-0.4,-1.0,-0.4,-0.4
86555,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.0,-0.5,-0.2,0.4,-0.5,-0.5,0.1,0.0,0.4,-0.4,0.4
6537,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.4,-0.5,-0.6,0.2,-0.7,-0.5,0.5,-0.5,0.0,-0.4,-0.5
82831,8,5,0,8,21,0.3809523809523809,-0.1428571428571428,-0.1,-0.5,-0.2,0.2,0.2,-0.5,0.5,-0.3,-0.4,-0.4,-0.1
72785,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.2,-0.5,-0.6,0.2,0.6,-0.5,0.5,0.2,-0.6,-0.4,-0.1
11832,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.1,-0.5,0.0,0.3,-0.6,-0.5,0.2,-0.2,0.2,-0.4,0.4
83306,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.2,-0.5,0.0,0.2,-0.6,-0.5,0.3,-0.6,0.4,-0.4,-0.4
238540,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.3,-0.5,-0.8,-0.1,0.6,-0.5,0.5,-0.4,0.0,-0.4,0.3
256603,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.0,-0.5,-0.4,0.3,0.0,-0.5,0.1,-0.6,0.4,-0.4,-0.4
216724,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.2,-0.5,-0.2,0.3,0.0,-0.5,0.2,-0.4,0.0,-0.4,-0.8
156837,2,1,0,4,7,0.2857142857142857,-0.1428571428571428,0.0,-0.5,-0.6,0.3,0.2,-0.5,0.4,0.2,0.1,-0.4,0.2
170742,3,2,0,2,7,0.4285714285714285,-0.1428571428571428,-0.1,-0.5,0.3,-0.1,-0.4,-0.5,0.2,0.3,0.4,-0.4,-0.8
17970,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.1,-0.5,-0.4,0.0,0.1,-0.5,0.2,0.0,0.0,-0.4,-0.2
6563,27,20,0,2,49,0.5510204081632653,-0.1428571428571428,-0.4,-0.5,-0.4,0.0,0.2,-0.5,0.6,-0.6,0.0,-0.4,-0.2
131317,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.1,-0.5,0.2,0.2,-0.4,-0.5,0.3,-0.6,-0.4,-0.4,0.2
269140,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.0,-0.5,-0.8,-0.1,-0.2,-0.5,0.2,-0.2,-1.0,-0.4,-0.4
65145,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.4,-0.5,0.6,0.2,-0.2,-0.5,0.4,0.3,0.6,-0.4,0.6
131597,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.2,-0.5,-0.8,0.2,0.4,-0.5,0.0,-0.3,-0.4,-0.4,-0.2
179288,7,5,0,2,14,0.5,-0.1428571428571428,-0.1,-0.5,-0.4,-0.4,0.4,-0.5,0.2,-0.2,-0.2,-0.4,-0.4
157163,8,6,0,0,14,0.5714285714285714,-0.1428571428571428,0.2,-0.5,-0.2,0.3,0.0,-0.5,0.5,0.0,1.0,-0.4,-0.1
18384,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.2,-0.5,0.0,-0.2,-0.4,-0.5,0.3,-0.3,-0.3,-0.4,-0.5
109084,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.0,-0.5,-0.2,-0.1,-0.3,-0.5,0.4,-0.2,0.2,-0.4,-0.2
83775,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.3,-0.5,-0.8,0.6,-0.1,-0.5,0.4,-0.4,-0.8,-0.4,-0.4
180860,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.0,-0.5,-0.4,0.4,-0.2,-0.5,0.2,0.0,0.6,-0.4,-0.8
109357,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.2,-0.5,-0.4,0.4,0.1,-0.5,0.1,0.0,0.0,-0.4,-0.5
130792,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.2,-0.5,-0.2,0.4,-0.6,-0.5,0.3,-0.2,1.0,-0.4,0.4
217958,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.6,-0.5,0.4,0.0,0.4,-0.5,0.1,0.1,0.6,-0.4,0.4
204946,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.5,-0.5,0.2,0.1,0.0,-0.5,-0.1,0.0,-0.4,-0.4,0.0
170184,7,5,0,2,14,0.5,-0.1428571428571428,0.2,-0.5,-0.5,0.3,0.5,-0.5,0.3,-0.4,0.2,-0.4,0.7
184629,7,5,0,2,14,0.5,-0.1428571428571428,0.0,-0.5,-0.6,-0.2,-0.5,-0.5,0.4,-0.2,-0.2,-0.4,0.2
94334,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.3,-0.5,0.4,0.5,0.7,-0.5,0.0,-0.4,0.3,-0.4,-0.6
253626,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.2,-0.5,-0.1,0.1,0.1,-0.5,0.1,-0.1,-0.2,-0.4,0.2
7915,19,14,0,2,35,0.5428571428571428,-0.1428571428571428,-0.3,-0.5,-0.6,0.1,-0.6,-0.5,0.2,-0.5,-0.8,-0.4,-0.6
93147,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.2,-0.5,0.0,-0.6,0.1,-0.5,0.4,-0.1,0.2,-0.4,-0.3
267356,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.1,-0.5,-0.4,-0.1,0.5,-0.5,-0.1,0.4,-0.2,-0.4,0.4
163676,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.2,-0.5,-0.8,0.2,-0.5,-0.5,0.6,-0.4,-0.2,-0.4,-0.2
220867,2,1,0,4,7,0.2857142857142857,-0.1428571428571428,-0.3,-0.5,0.4,0.0,-0.1,-0.5,0.1,0.4,-0.2,-0.4,0.3
45064,3,2,0,2,7,0.4285714285714285,-0.1428571428571428,0.3,-0.5,-0.4,0.2,-0.2,-0.5,0.4,0.0,0.0,-0.4,0.0
268618,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.0,-0.5,-0.5,-0.1,-0.2,-0.5,0.1,-0.2,0.4,-0.4,0.0
34526,3,2,0,2,7,0.4285714285714285,-0.1428571428571428,-0.1,-0.5,-0.3,-0.2,-0.2,-0.5,0.1,-0.3,0.0,-0.4,0.0
98574,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.0,-0.5,0.0,0.1,0.6,-0.5,0.2,0.1,0.3,-0.4,0.4
81492,21,15,0,6,42,0.5,-0.1428571428571428,-0.2,-0.5,-0.4,0.0,-0.2,-0.5,0.2,0.4,0.8,-0.4,-0.4
102129,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.1,-0.5,-0.2,0.1,-0.4,-0.5,0.2,0.2,-0.6,-0.4,-0.4
187747,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.1,-0.5,-0.7,0.1,0.1,-0.5,0.1,-0.4,-0.6,-0.4,0.2
59820,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.2,-0.5,-0.6,-0.1,0.1,-0.5,0.4,-0.8,-0.6,-0.4,0.2
278221,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.0,-0.5,-0.4,0.2,-0.3,-0.5,0.0,0.4,-0.2,-0.4,0.6
13518,8,6,0,0,14,0.5714285714285714,-0.1428571428571428,-0.5,-0.5,0.4,0.4,0.4,-0.5,0.2,0.4,-0.8,-0.4,0.2
165576,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.0,-0.5,-0.7,0.0,-0.2,-0.5,0.3,0.2,0.6,-0.4,0.6
28096,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.4,-0.5,0.2,0.4,-0.1,-0.5,-0.3,0.8,0.6,-0.4,0.8
265972,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.4,-0.5,-0.2,0.2,-0.1,-0.5,0.5,0.4,0.2,-0.4,0.6
99222,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.2,-0.5,-0.1,0.1,-0.3,-0.5,0.2,-0.6,0.4,-0.4,-0.2
263877,16,12,0,0,28,0.5714285714285714,-0.1428571428571428,0.4,-0.5,0.0,0.3,-0.2,-0.5,0.1,0.8,0.4,-0.4,0.8
223892,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.1,-0.5,-0.1,0.4,-0.1,-0.5,-0.1,0.8,0.0,-0.4,0.6
6789,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.1,-0.5,-0.5,0.3,-0.4,-0.5,-0.2,-0.1,-0.4,-0.4,-0.5
81324,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.0,-0.5,-0.2,0.1,-0.5,-0.5,0.3,-0.2,0.0,-0.4,-0.4
117318,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.1,-0.5,-0.7,-0.1,0.0,-0.5,0.2,0.2,0.1,-0.4,-0.4
49061,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.1,-0.5,-0.1,0.4,-0.7,-0.5,0.0,0.1,0.2,-0.4,0.2
244484,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.1,-0.5,-0.2,0.2,0.2,-0.5,-0.3,0.2,0.4,-0.4,0.6
143939,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.1,-0.5,0.4,0.1,0.4,-0.5,0.3,0.2,0.0,-0.4,0.4
275020,7,5,0,2,14,0.5,-0.1428571428571428,0.6,-0.5,-0.2,0.3,-0.2,-0.5,0.0,0.2,0.6,-0.4,0.4
243491,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.1,-0.5,-0.2,0.3,0.9,-0.5,-0.1,0.2,-0.6,-0.4,-0.5
88288,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.3,-0.5,0.0,0.3,-0.2,-0.5,0.1,0.0,-0.7,-0.4,0.2
198840,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.2,-0.5,0.3,0.1,0.4,-0.5,0.2,-0.2,0.7,-0.4,0.6
247201,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.2,-0.5,-0.6,0.0,0.4,-0.5,0.1,-0.2,0.4,-0.4,0.8
167722,3,2,0,2,7,0.4285714285714285,-0.1428571428571428,-0.4,-0.5,-0.4,0.2,0.0,-0.5,0.7,0.0,-0.4,-0.4,-0.5
25996,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.3,-0.5,0.0,0.2,0.5,-0.5,0.7,0.0,0.1,-0.4,-0.5
196099,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.3,-0.5,-0.7,-0.2,0.3,-0.5,0.7,0.0,0.0,-0.4,-0.4
262541,7,5,0,2,14,0.5,-0.1428571428571428,-0.1,-0.5,0.0,0.3,0.4,-0.5,0.2,1.0,0.2,-0.4,-0.6
58389,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.0,-0.5,-0.4,0.1,-0.5,-0.5,0.0,-0.4,0.0,-0.4,-0.5
651,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.1,-0.5,0.6,0.2,0.2,-0.5,-0.2,0.4,-0.4,-0.4,0.4
123608,8,6,0,0,14,0.5714285714285714,-0.1428571428571428,-0.1,-0.5,-0.4,0.3,-0.2,-0.5,0.3,0.2,-0.1,-0.4,-0.3
82608,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.2,-0.5,-0.6,0.1,-0.3,-0.5,0.7,-0.1,0.6,-0.4,-0.5
33999,8,6,0,0,14,0.5714285714285714,-0.1428571428571428,0.4,-0.5,0.2,0.3,0.6,-0.5,0.3,0.2,0.0,-0.4,-0.2
221327,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.2,-0.5,0.6,0.2,0.5,-0.5,0.2,0.5,-0.4,-0.4,-0.2
121547,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.4,-0.5,-0.4,0.1,-0.2,-0.5,0.3,-0.4,0.4,-0.4,-0.4
248965,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.1,-0.5,-0.3,-0.2,0.3,-0.5,0.3,-0.2,0.3,-0.4,-0.4
123143,3,2,0,2,7,0.4285714285714285,-0.1428571428571428,-0.4,-0.5,0.1,0.1,-0.1,-0.5,0.0,0.4,0.4,-0.4,0.4
261611,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.4,-0.5,0.1,-0.2,0.3,-0.5,0.4,-0.3,-0.4,-0.4,-0.5
24846,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.2,-0.5,0.0,0.1,0.2,-0.5,-0.1,-0.6,0.3,-0.4,-0.4
211176,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.6,-0.5,-0.6,0.6,0.2,-0.5,0.6,-0.8,-0.4,-0.4,0.2
240677,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.2,-0.5,-0.5,0.4,-0.2,-0.5,0.3,-0.2,-0.2,-0.4,-0.4
58964,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.1,-0.5,-0.4,0.2,0.5,-0.5,0.2,-0.2,0.4,-0.4,-0.4
90517,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.3,-0.5,0.0,0.2,0.5,-0.5,0.1,0.4,0.2,-0.4,-0.5
248479,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,-0.1,-0.5,-0.7,0.1,0.0,-0.5,-0.2,-0.8,-0.2,-0.4,0.1
147900,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.0,-0.5,-0.2,0.0,0.0,-0.5,-0.1,0.4,0.8,-0.4,0.4
138018,4,3,0,0,7,0.5714285714285714,-0.1428571428571428,0.4,-0.5,-0.4,0.4,0.2,-0.5,-0.3,0.0,0.8,-0.4,-0.4
8454,30,22,0,5,57,0.5263157894736842,-0.1403508771929824,-0.1,-0.5,-0.3,0.8,-0.1,-0.5,0.2,-0.5,-0.2,-0.4,0.1
223787,23,17,0,3,43,0.5348837209302325,-0.1395348837209302,-0.4,-0.5,-0.2,0.3,0.3,-0.5,-0.1,0.2,-0.1,-0.4,-0.5
240700,20,15,0,1,36,0.5555555555555556,-0.1388888888888889,0.0,-0.5,-0.3,-0.2,-0.6,-0.5,0.3,-0.4,0.1,-0.4,0.6
196466,16,12,0,1,29,0.5517241379310345,-0.1379310344827586,-0.2,-0.5,-0.2,-0.3,0.1,-0.5,0.6,-0.2,-1.0,-0.4,-0.6
264311,12,9,0,1,22,0.5454545454545454,-0.1363636363636363,-0.2,-0.5,-0.4,0.5,0.1,-0.5,-0.1,-0.6,0.6,-0.4,-0.4
112026,11,8,0,3,22,0.5,-0.1363636363636363,-0.2,-0.5,-0.2,-0.3,-0.8,-0.5,0.0,-0.1,0.2,-0.4,-0.6
241548,12,9,0,1,22,0.5454545454545454,-0.1363636363636363,-0.2,-0.5,-0.4,0.6,-0.2,-0.5,0.5,-0.5,0.2,-0.4,-0.4
30029,8,6,0,1,15,0.5333333333333333,-0.1333333333333333,0.0,-0.5,0.0,-0.1,0.6,-0.5,0.3,0.0,0.2,-0.4,0.0
16246,8,6,0,1,15,0.5333333333333333,-0.1333333333333333,-0.2,-0.5,-0.4,-0.2,0.3,-0.5,0.7,-0.2,-1.0,-0.4,-0.4
47856,7,5,1,2,15,0.4666666666666667,-0.1333333333333333,0.0,-0.5,-0.3,-0.1,0.7,-0.5,0.2,0.3,-1.0,-0.4,-0.2
169233,8,6,0,1,15,0.5333333333333333,-0.1333333333333333,-0.3,-0.5,-0.2,-0.1,-0.6,-0.5,0.2,-0.6,0.2,-0.4,-0.6
113519,38,29,0,1,68,0.5588235294117647,-0.1323529411764706,0.4,-0.5,-0.3,0.1,-0.5,-0.5,0.1,0.2,-0.1,-0.4,-0.2
259930,12,9,1,1,23,0.5217391304347826,-0.1304347826086956,0.1,-0.5,-0.6,0.7,0.1,-0.5,0.7,-0.8,-0.2,-0.4,-0.8
177091,12,9,0,2,23,0.5217391304347826,-0.1304347826086956,0.1,-0.5,-0.5,-0.2,0.2,-0.5,0.5,0.0,-0.4,-0.4,0.2
143968,12,9,0,2,23,0.5217391304347826,-0.1304347826086956,-0.1,-0.5,-0.6,0.7,-0.3,-0.5,0.4,-0.4,-0.1,-0.4,-0.4
2891,12,9,0,2,23,0.5217391304347826,-0.1304347826086956,0.0,-0.5,-0.3,-0.1,0.1,-0.5,0.2,-0.2,0.4,-0.4,0.1
180042,12,9,0,2,23,0.5217391304347826,-0.1304347826086956,0.0,-0.5,0.0,0.1,-0.3,-0.5,0.2,-0.2,-0.2,-0.4,-0.2
131855,9,6,0,8,23,0.391304347826087,-0.1304347826086956,0.5,-0.5,-0.3,0.0,0.2,-0.5,0.2,-0.1,0.1,-0.4,-0.2
86202,17,13,0,1,31,0.5483870967741935,-0.1290322580645161,0.0,-0.5,0.0,-0.2,-0.3,-0.5,0.5,-0.2,0.0,-0.4,-0.2
130474,22,17,0,0,39,0.5641025641025641,-0.1282051282051282,0.6,-0.5,0.4,0.2,0.2,-0.5,0.3,-0.2,-0.8,-0.4,-0.2
150968,20,15,0,4,39,0.5128205128205128,-0.1282051282051282,0.1,-0.5,0.2,0.2,0.5,-0.5,0.2,0.6,-0.4,-0.4,0.6
55493,20,15,0,4,39,0.5128205128205128,-0.1282051282051282,0.2,-0.5,0.0,0.0,-0.2,-0.5,0.7,0.2,-0.4,-0.4,-0.2
251422,22,16,0,9,47,0.4680851063829787,-0.1276595744680851,0.0,-0.5,-0.2,0.5,-0.5,-0.5,-0.1,-0.2,0.0,-0.4,-0.8
124876,31,24,0,0,55,0.5636363636363636,-0.1272727272727272,-0.1,-0.5,-0.6,-0.1,0.2,-0.5,-0.2,-0.4,-0.2,-0.4,0.2
96554,8,6,0,2,16,0.5,-0.125,-0.1,-0.5,0.2,0.1,-0.5,-0.5,0.0,0.0,-0.3,-0.4,0.1
168034,9,7,0,0,16,0.5625,-0.125,-0.7,-0.5,0.6,0.4,-0.4,-0.5,0.2,0.4,-0.2,-0.4,0.4
246776,8,6,0,2,16,0.5,-0.125,0.2,-0.5,-0.1,0.0,0.3,-0.5,0.1,0.1,0.2,-0.4,0.0
246528,4,3,0,1,8,0.5,-0.125,0.0,-0.5,0.4,0.3,0.5,-0.5,0.3,0.2,0.6,-0.4,0.3
251744,4,3,0,1,8,0.5,-0.125,-0.5,-0.5,-0.3,0.0,-0.4,-0.5,0.3,-0.3,0.0,-0.4,-0.6
95360,4,3,0,1,8,0.5,-0.125,-0.5,-0.5,-0.5,0.5,0.2,-0.5,0.7,-0.5,0.3,-0.4,-0.1
49771,8,6,0,2,16,0.5,-0.125,0.0,-0.5,-0.4,0.0,0.0,-0.5,0.5,-0.1,0.0,-0.4,-0.2
173111,8,6,0,2,16,0.5,-0.125,0.1,-0.5,0.0,0.8,0.4,-0.5,0.2,0.4,0.4,-0.4,-0.2
195374,4,3,0,1,8,0.5,-0.125,0.2,-0.5,-0.8,-0.2,-0.6,-0.5,-0.2,-0.4,-0.6,-0.4,-0.6
200422,9,7,0,0,16,0.5625,-0.125,-0.1,-0.5,0.0,0.3,-0.4,-0.5,0.5,0.2,0.6,-0.4,-0.6
200568,4,3,0,1,8,0.5,-0.125,-0.3,-0.5,0.1,-0.2,0.7,-0.5,-0.3,0.4,-0.8,-0.4,-0.2
133706,12,9,0,3,24,0.5,-0.125,-0.4,-0.5,-0.4,0.1,-0.6,-0.5,0.2,-0.2,-0.2,-0.4,0.8
