,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference
264543,21,12,0,1,34,0.6176470588235294,-0.2647058823529412
194676,19,10,0,5,34,0.5588235294117647,-0.2647058823529412
56554,37,18,0,17,72,0.5138888888888888,-0.2638888888888889
49980,12,7,0,0,19,0.631578947368421,-0.2631578947368421
182202,12,7,0,0,19,0.631578947368421,-0.2631578947368421
205735,10,5,0,4,19,0.5263157894736842,-0.2631578947368421
174092,19,9,0,10,38,0.5,-0.2631578947368421
127359,38,21,0,6,65,0.5846153846153846,-0.26153846153846155
60621,14,8,0,1,23,0.6086956521739131,-0.2608695652173913
73330,14,8,0,1,23,0.6086956521739131,-0.2608695652173913
61038,17,10,0,0,27,0.6296296296296297,-0.25925925925925924
142579,16,9,0,2,27,0.5925925925925926,-0.25925925925925924
126693,21,12,0,2,35,0.6,-0.2571428571428571
30887,4,2,0,2,8,0.5,-0.25
182506,5,3,0,0,8,0.625,-0.25
240829,5,3,0,0,8,0.625,-0.25
206944,20,11,0,5,36,0.5555555555555556,-0.25
151043,5,3,0,0,8,0.625,-0.25
147839,12,7,0,1,20,0.6,-0.25
26084,5,3,0,0,8,0.625,-0.25
8870,5,3,0,0,8,0.625,-0.25
227591,5,3,0,0,8,0.625,-0.25
247829,5,3,0,0,8,0.625,-0.25
263321,5,3,0,0,8,0.625,-0.25
61211,5,3,0,0,8,0.625,-0.25
274199,7,4,0,1,12,0.5833333333333334,-0.25
162562,10,6,0,0,16,0.625,-0.25
33264,5,3,0,0,8,0.625,-0.25
148314,10,6,0,0,16,0.625,-0.25
249140,7,4,0,1,12,0.5833333333333334,-0.25
240113,5,3,0,0,8,0.625,-0.25
162780,10,6,0,0,16,0.625,-0.25
139828,14,8,0,2,24,0.5833333333333334,-0.25
231340,5,3,0,0,8,0.625,-0.25
140000,39,23,0,2,64,0.609375,-0.25
63865,5,3,0,0,8,0.625,-0.25
243745,5,3,0,0,8,0.625,-0.25
81015,4,2,0,2,8,0.5,-0.25
116123,5,3,0,0,8,0.625,-0.25
205285,5,3,0,0,8,0.625,-0.25
109135,5,3,0,0,8,0.625,-0.25
14374,5,3,0,0,8,0.625,-0.25
244676,4,2,0,2,8,0.5,-0.25
155000,5,3,0,0,8,0.625,-0.25
278554,5,3,0,0,8,0.625,-0.25
244708,5,3,0,0,8,0.625,-0.25
185671,5,3,0,0,8,0.625,-0.25
205145,5,3,0,0,8,0.625,-0.25
85554,5,3,0,0,8,0.625,-0.25
28448,4,2,0,2,8,0.5,-0.25
245328,5,3,0,0,8,0.625,-0.25
109899,10,6,0,0,16,0.625,-0.25
69749,4,2,0,2,8,0.5,-0.25
2012,5,3,0,0,8,0.625,-0.25
233431,5,3,0,0,8,0.625,-0.25
250330,12,7,0,1,20,0.6,-0.25
41634,5,3,0,0,8,0.625,-0.25
76818,19,11,0,2,32,0.59375,-0.25
194669,7,4,0,1,12,0.5833333333333334,-0.25
90075,5,3,0,0,8,0.625,-0.25
97587,5,3,0,0,8,0.625,-0.25
253311,5,3,0,0,8,0.625,-0.25
97423,5,3,0,0,8,0.625,-0.25
253556,6,3,0,3,12,0.5,-0.25
132901,5,3,0,0,8,0.625,-0.25
96448,20,12,0,0,32,0.625,-0.25
209464,7,4,0,1,12,0.5833333333333334,-0.25
211351,7,4,0,1,12,0.5833333333333334,-0.25
131974,5,3,0,0,8,0.625,-0.25
254201,15,9,0,0,24,0.625,-0.25
131837,10,6,0,0,16,0.625,-0.25
53605,5,3,0,0,8,0.625,-0.25
192185,5,3,0,0,8,0.625,-0.25
54605,5,3,0,0,8,0.625,-0.25
213851,5,3,0,0,8,0.625,-0.25
193499,31,18,0,3,52,0.5961538461538461,-0.25
221232,5,3,0,0,8,0.625,-0.25
59912,10,6,0,0,16,0.625,-0.25
111816,5,3,0,0,8,0.625,-0.25
99313,5,3,0,0,8,0.625,-0.25
48037,7,4,0,1,12,0.5833333333333334,-0.25
48217,10,6,0,0,16,0.625,-0.25
46909,29,17,0,2,48,0.6041666666666666,-0.25
239584,42,25,0,2,69,0.6086956521739131,-0.2463768115942029
27472,35,21,0,1,57,0.6140350877192983,-0.24561403508771928
178667,34,20,0,3,57,0.5964912280701754,-0.24561403508771928
142256,24,14,0,3,41,0.5853658536585366,-0.24390243902439024
206016,17,9,0,7,33,0.5151515151515151,-0.24242424242424243
26621,16,9,0,4,29,0.5517241379310345,-0.2413793103448276
131402,12,6,0,7,25,0.48,-0.24
76019,15,9,0,1,25,0.6,-0.24
125031,15,9,0,1,25,0.6,-0.24
226553,15,9,0,1,25,0.6,-0.24
60427,10,5,0,6,21,0.47619047619047616,-0.23809523809523808
110440,13,8,0,0,21,0.6190476190476191,-0.23809523809523808
148712,10,6,0,1,17,0.5882352941176471,-0.23529411764705882
159822,10,6,0,1,17,0.5882352941176471,-0.23529411764705882
66878,10,6,0,1,17,0.5882352941176471,-0.23529411764705882
29855,10,6,0,1,17,0.5882352941176471,-0.23529411764705882
73056,10,6,0,1,17,0.5882352941176471,-0.23529411764705882
56307,21,13,0,0,34,0.6176470588235294,-0.23529411764705882
238557,17,10,0,3,30,0.5666666666666667,-0.23333333333333334
274301,45,28,0,0,73,0.6164383561643836,-0.2328767123287671
1674,8,5,0,0,13,0.6153846153846154,-0.23076923076923078
266229,8,5,0,0,13,0.6153846153846154,-0.23076923076923078
100648,8,5,0,0,13,0.6153846153846154,-0.23076923076923078
64679,8,5,0,0,13,0.6153846153846154,-0.23076923076923078
147141,15,9,0,2,26,0.5769230769230769,-0.23076923076923078
135753,8,5,0,0,13,0.6153846153846154,-0.23076923076923078
188696,8,5,0,0,13,0.6153846153846154,-0.23076923076923078
63938,8,5,0,0,13,0.6153846153846154,-0.23076923076923078
255814,8,5,0,0,13,0.6153846153846154,-0.23076923076923078
189115,8,5,0,0,13,0.6153846153846154,-0.23076923076923078
183952,7,4,0,2,13,0.5384615384615384,-0.23076923076923078
22625,39,24,0,2,65,0.6,-0.23076923076923078
129465,8,5,0,0,13,0.6153846153846154,-0.23076923076923078
141710,23,14,0,2,39,0.5897435897435898,-0.23076923076923078
246513,22,13,0,4,39,0.5641025641025641,-0.23076923076923078
43687,16,10,0,0,26,0.6153846153846154,-0.23076923076923078
10314,25,15,0,4,44,0.5681818181818182,-0.22727272727272727
223087,24,14,0,6,44,0.5454545454545454,-0.22727272727272727
153950,13,8,0,1,22,0.5909090909090909,-0.22727272727272727
129008,11,7,0,0,18,0.6111111111111112,-0.2222222222222222
213410,5,3,0,1,9,0.5555555555555556,-0.2222222222222222
150327,5,3,0,1,9,0.5555555555555556,-0.2222222222222222
240131,5,3,0,1,9,0.5555555555555556,-0.2222222222222222
216882,5,3,0,1,9,0.5555555555555556,-0.2222222222222222
33933,11,7,0,0,18,0.6111111111111112,-0.2222222222222222
242073,10,6,0,2,18,0.5555555555555556,-0.2222222222222222
246959,5,3,0,1,9,0.5555555555555556,-0.2222222222222222
131099,4,2,0,3,9,0.4444444444444444,-0.2222222222222222
188038,5,3,0,1,9,0.5555555555555556,-0.2222222222222222
206891,5,3,0,1,9,0.5555555555555556,-0.2222222222222222
138647,5,3,0,1,9,0.5555555555555556,-0.2222222222222222
8680,5,3,0,1,9,0.5555555555555556,-0.2222222222222222
140255,5,3,0,1,9,0.5555555555555556,-0.2222222222222222
247240,16,10,0,1,27,0.5925925925925926,-0.2222222222222222
262407,5,3,0,1,9,0.5555555555555556,-0.2222222222222222
161299,11,7,0,0,18,0.6111111111111112,-0.2222222222222222
276165,16,10,0,1,27,0.5925925925925926,-0.2222222222222222
155147,16,10,0,1,27,0.5925925925925926,-0.2222222222222222
109741,5,3,0,1,9,0.5555555555555556,-0.2222222222222222
244710,5,3,0,1,9,0.5555555555555556,-0.2222222222222222
44728,10,6,0,2,18,0.5555555555555556,-0.2222222222222222
220759,5,3,0,1,9,0.5555555555555556,-0.2222222222222222
41395,5,3,0,1,9,0.5555555555555556,-0.2222222222222222
201447,15,9,0,3,27,0.5555555555555556,-0.2222222222222222
30770,5,3,0,1,9,0.5555555555555556,-0.2222222222222222
95506,10,6,0,2,18,0.5555555555555556,-0.2222222222222222
195904,16,10,0,1,27,0.5925925925925926,-0.2222222222222222
227025,10,6,0,2,18,0.5555555555555556,-0.2222222222222222
215988,23,14,0,4,41,0.5609756097560976,-0.21951219512195122
35857,32,20,0,3,55,0.5818181818181818,-0.21818181818181817
267510,14,9,0,0,23,0.6086956521739131,-0.21739130434782608
36135,14,9,0,0,23,0.6086956521739131,-0.21739130434782608
258482,14,9,0,0,23,0.6086956521739131,-0.21739130434782608
142745,13,8,0,2,23,0.5652173913043478,-0.21739130434782608
4017,47,29,0,8,84,0.5595238095238095,-0.21428571428571427
100393,8,5,0,1,14,0.5714285714285714,-0.21428571428571427
269439,6,3,0,5,14,0.42857142857142855,-0.21428571428571427
228311,8,5,0,1,14,0.5714285714285714,-0.21428571428571427
210822,8,5,0,1,14,0.5714285714285714,-0.21428571428571427
15602,17,11,0,0,28,0.6071428571428571,-0.21428571428571427
106331,8,5,0,1,14,0.5714285714285714,-0.21428571428571427
100459,35,22,0,4,61,0.5737704918032787,-0.21311475409836064
235935,35,22,1,3,61,0.5737704918032787,-0.21311475409836064
88229,11,7,0,1,19,0.5789473684210527,-0.21052631578947367
53456,11,7,0,1,19,0.5789473684210527,-0.21052631578947367
215006,11,7,0,1,19,0.5789473684210527,-0.21052631578947367
176214,14,9,0,1,24,0.5833333333333334,-0.20833333333333334
242409,12,7,0,5,24,0.5,-0.20833333333333334
157273,30,19,1,3,53,0.5660377358490566,-0.20754716981132076
133747,39,25,0,4,68,0.5735294117647058,-0.20588235294117646
276680,26,17,0,1,44,0.5909090909090909,-0.20454545454545456
10607,3,2,0,0,5,0.6,-0.2
252698,3,2,0,0,5,0.6,-0.2
50073,11,7,0,2,20,0.55,-0.2
269808,3,2,0,0,5,0.6,-0.2
165987,3,2,0,0,5,0.6,-0.2
50098,3,2,0,0,5,0.6,-0.2
50130,3,2,0,0,5,0.6,-0.2
252627,3,2,0,0,5,0.6,-0.2
133689,25,16,0,4,45,0.5555555555555556,-0.2
223402,3,2,0,0,5,0.6,-0.2
125216,6,4,0,0,10,0.6,-0.2
98647,6,4,0,0,10,0.6,-0.2
223238,3,2,0,0,5,0.6,-0.2
164906,3,2,0,0,5,0.6,-0.2
13094,3,2,0,0,5,0.6,-0.2
164775,3,2,0,0,5,0.6,-0.2
45471,3,2,0,0,5,0.6,-0.2
24379,3,2,0,0,5,0.6,-0.2
23619,3,2,0,0,5,0.6,-0.2
249848,3,2,0,0,5,0.6,-0.2
226267,6,4,0,0,10,0.6,-0.2
225683,3,2,0,0,5,0.6,-0.2
250506,3,2,0,0,5,0.6,-0.2
277873,2,1,0,2,5,0.4,-0.2
135411,6,4,0,0,10,0.6,-0.2
251527,3,2,0,0,5,0.6,-0.2
100610,3,2,0,0,5,0.6,-0.2
163796,3,2,0,0,5,0.6,-0.2
100460,3,2,0,0,5,0.6,-0.2
252282,3,2,0,0,5,0.6,-0.2
47594,3,2,0,0,5,0.6,-0.2
164027,5,3,0,2,10,0.5,-0.2
21049,3,2,0,0,5,0.6,-0.2
124993,3,2,0,0,5,0.6,-0.2
100004,3,2,0,0,5,0.6,-0.2
50972,3,2,0,0,5,0.6,-0.2
48382,2,1,0,2,5,0.4,-0.2
223977,3,2,0,0,5,0.6,-0.2
51071,3,2,0,0,5,0.6,-0.2
97848,3,2,0,0,5,0.6,-0.2
51082,2,1,0,2,5,0.4,-0.2
127417,3,2,0,0,5,0.6,-0.2
264204,3,2,0,0,5,0.6,-0.2
269378,6,4,0,0,10,0.6,-0.2
169282,2,1,0,2,5,0.4,-0.2
218640,3,2,0,0,5,0.6,-0.2
169492,3,2,0,0,5,0.6,-0.2
54374,3,2,0,0,5,0.6,-0.2
256843,20,13,0,2,35,0.5714285714285714,-0.2
93800,3,2,0,0,5,0.6,-0.2
53414,6,4,0,0,10,0.6,-0.2
93630,3,2,0,0,5,0.6,-0.2
127970,3,2,0,0,5,0.6,-0.2
16036,3,2,0,0,5,0.6,-0.2
93421,3,2,0,0,5,0.6,-0.2
216602,3,2,0,0,5,0.6,-0.2
55562,3,2,0,0,5,0.6,-0.2
128214,3,2,0,0,5,0.6,-0.2
171444,3,2,0,0,5,0.6,-0.2
55826,3,2,0,0,5,0.6,-0.2
258329,3,2,0,0,5,0.6,-0.2
9568,3,2,0,0,5,0.6,-0.2
255618,3,2,0,0,5,0.6,-0.2
126907,3,2,0,0,5,0.6,-0.2
53140,3,2,0,0,5,0.6,-0.2
269759,3,2,0,0,5,0.6,-0.2
3282,2,1,0,2,5,0.4,-0.2
252903,2,1,0,2,5,0.4,-0.2
126072,3,2,0,0,5,0.6,-0.2
166891,3,2,0,0,5,0.6,-0.2
221967,3,2,0,0,5,0.6,-0.2
126298,3,2,0,0,5,0.6,-0.2
96970,9,6,0,0,15,0.6,-0.2
221870,9,6,0,0,15,0.6,-0.2
167389,3,2,0,0,5,0.6,-0.2
269557,6,4,0,0,10,0.6,-0.2
52044,3,2,0,0,5,0.6,-0.2
10199,6,4,0,0,10,0.6,-0.2
96474,6,4,0,0,10,0.6,-0.2
132851,6,4,0,0,10,0.6,-0.2
20005,3,2,0,0,5,0.6,-0.2
221309,3,2,0,0,5,0.6,-0.2
132616,3,2,0,0,5,0.6,-0.2
221186,3,2,0,0,5,0.6,-0.2
96320,6,4,0,0,10,0.6,-0.2
276328,2,1,0,2,5,0.4,-0.2
276017,6,4,0,0,10,0.6,-0.2
275210,6,4,0,0,10,0.6,-0.2
25410,6,4,0,0,10,0.6,-0.2
226874,3,2,0,0,5,0.6,-0.2
13600,3,2,0,0,5,0.6,-0.2
12917,9,6,0,0,15,0.6,-0.2
1167,3,2,0,0,5,0.6,-0.2
31256,6,4,0,0,10,0.6,-0.2
236979,3,2,0,0,5,0.6,-0.2
273110,3,2,0,0,5,0.6,-0.2
31006,3,2,0,0,5,0.6,-0.2
153174,6,4,0,0,10,0.6,-0.2
37822,3,2,0,0,5,0.6,-0.2
115150,3,2,0,0,5,0.6,-0.2
273063,3,2,0,0,5,0.6,-0.2
1548,6,4,0,0,10,0.6,-0.2
262169,3,2,0,0,5,0.6,-0.2
30939,3,2,0,0,5,0.6,-0.2
154346,3,2,0,0,5,0.6,-0.2
154627,3,2,0,0,5,0.6,-0.2
38679,3,2,0,0,5,0.6,-0.2
154844,12,8,0,0,20,0.6,-0.2
38818,2,1,0,2,5,0.4,-0.2
242962,4,2,0,4,10,0.4,-0.2
115907,3,2,0,0,5,0.6,-0.2
109502,3,2,0,0,5,0.6,-0.2
151800,3,2,0,0,5,0.6,-0.2
114498,3,2,0,0,5,0.6,-0.2
214920,3,2,0,0,5,0.6,-0.2
33004,1,0,0,4,5,0.2,-0.2
150000,3,2,0,0,5,0.6,-0.2
32991,3,2,0,0,5,0.6,-0.2
111438,3,2,0,0,5,0.6,-0.2
709,3,2,0,0,5,0.6,-0.2
735,3,2,0,0,5,0.6,-0.2
113292,3,2,0,0,5,0.6,-0.2
239460,3,2,0,0,5,0.6,-0.2
32641,3,2,0,0,5,0.6,-0.2
240932,3,2,0,0,5,0.6,-0.2
38887,3,2,0,0,5,0.6,-0.2
238779,6,4,0,0,10,0.6,-0.2
241214,3,2,0,0,5,0.6,-0.2
274979,3,2,0,0,5,0.6,-0.2
273869,3,2,0,0,5,0.6,-0.2
151122,3,2,0,0,5,0.6,-0.2
32244,3,2,0,0,5,0.6,-0.2
35865,3,2,0,0,5,0.6,-0.2
35998,3,2,0,0,5,0.6,-0.2
32087,3,2,0,0,5,0.6,-0.2
241537,3,2,0,0,5,0.6,-0.2
114378,3,2,0,0,5,0.6,-0.2
12990,3,2,0,0,5,0.6,-0.2
270666,1,0,0,4,5,0.2,-0.2
30022,3,2,0,0,5,0.6,-0.2
117553,3,2,0,0,5,0.6,-0.2
138867,3,2,0,0,5,0.6,-0.2
138826,3,2,0,0,5,0.6,-0.2
26611,3,2,0,0,5,0.6,-0.2
229767,3,2,0,0,5,0.6,-0.2
229656,3,2,0,0,5,0.6,-0.2
229454,3,2,0,0,5,0.6,-0.2
26521,3,2,0,0,5,0.6,-0.2
43698,3,2,0,0,5,0.6,-0.2
26374,3,2,0,0,5,0.6,-0.2
193448,3,2,0,0,5,0.6,-0.2
121594,6,4,0,0,10,0.6,-0.2
102676,3,2,0,0,5,0.6,-0.2
121817,9,6,0,0,15,0.6,-0.2
44535,6,4,0,0,10,0.6,-0.2
247852,15,9,0,6,30,0.5,-0.2
44743,3,2,0,0,5,0.6,-0.2
11621,3,2,0,0,5,0.6,-0.2
102284,3,2,0,0,5,0.6,-0.2
138193,3,2,0,0,5,0.6,-0.2
34501,3,2,0,0,5,0.6,-0.2
122643,3,2,0,0,5,0.6,-0.2
41245,3,2,0,0,5,0.6,-0.2
104796,3,2,0,0,5,0.6,-0.2
120610,4,2,0,4,10,0.4,-0.2
275111,6,4,0,0,10,0.6,-0.2
107099,3,2,0,0,5,0.6,-0.2
28709,3,2,0,0,5,0.6,-0.2
233430,6,4,0,0,10,0.6,-0.2
233427,3,2,0,0,5,0.6,-0.2
245203,3,2,0,0,5,0.6,-0.2
233312,3,2,0,0,5,0.6,-0.2
106846,3,2,0,0,5,0.6,-0.2
39374,3,2,0,0,5,0.6,-0.2
28360,3,2,0,0,5,0.6,-0.2
245814,3,2,0,0,5,0.6,-0.2
38991,3,2,0,0,5,0.6,-0.2
232343,3,2,0,0,5,0.6,-0.2
246175,2,1,0,2,5,0.4,-0.2
232030,3,2,0,0,5,0.6,-0.2
140451,3,2,0,0,5,0.6,-0.2
40466,3,2,0,0,5,0.6,-0.2
105317,3,2,0,0,5,0.6,-0.2
119858,5,3,0,2,10,0.5,-0.2
27684,3,2,0,0,5,0.6,-0.2
41058,3,2,0,0,5,0.6,-0.2
159647,3,2,0,0,5,0.6,-0.2
27573,1,0,0,4,5,0.2,-0.2
27956,3,2,0,0,5,0.6,-0.2
36568,3,2,0,0,5,0.6,-0.2
7860,3,2,0,0,5,0.6,-0.2
81263,14,9,0,2,25,0.56,-0.2
5741,3,2,0,0,5,0.6,-0.2
9343,3,2,0,0,5,0.6,-0.2
87948,3,2,0,0,5,0.6,-0.2
82901,3,2,0,0,5,0.6,-0.2
80810,24,16,0,0,40,0.6,-0.2
83110,3,2,0,0,5,0.6,-0.2
190533,3,2,0,0,5,0.6,-0.2
91263,3,2,0,0,5,0.6,-0.2
76976,2,1,0,2,5,0.4,-0.2
212697,2,1,0,2,5,0.4,-0.2
194606,3,2,0,0,5,0.6,-0.2
73795,3,2,0,0,5,0.6,-0.2
83443,15,10,0,0,25,0.6,-0.2
60140,3,2,0,0,5,0.6,-0.2
74093,3,2,0,0,5,0.6,-0.2
65487,3,2,0,0,5,0.6,-0.2
73363,3,2,0,0,5,0.6,-0.2
267256,3,2,0,0,5,0.6,-0.2
77960,3,2,0,0,5,0.6,-0.2
200213,3,2,0,0,5,0.6,-0.2
89945,3,2,0,0,5,0.6,-0.2
81771,11,7,0,2,20,0.55,-0.2
203058,3,2,0,0,5,0.6,-0.2
61619,3,2,0,0,5,0.6,-0.2
67288,6,4,0,0,10,0.6,-0.2
268639,3,2,0,0,5,0.6,-0.2
9226,3,2,0,0,5,0.6,-0.2
207350,3,2,0,0,5,0.6,-0.2
89851,6,4,0,0,10,0.6,-0.2
90915,3,2,0,0,5,0.6,-0.2
78471,3,2,0,0,5,0.6,-0.2
6679,3,2,0,0,5,0.6,-0.2
203506,6,4,0,0,10,0.6,-0.2
204448,2,1,0,2,5,0.4,-0.2
175529,6,4,0,0,10,0.6,-0.2
189235,3,2,0,0,5,0.6,-0.2
78545,3,2,0,0,5,0.6,-0.2
60278,3,2,0,0,5,0.6,-0.2
182414,3,2,0,0,5,0.6,-0.2
7809,3,2,0,0,5,0.6,-0.2
60703,3,2,0,0,5,0.6,-0.2
7890,2,1,0,2,5,0.4,-0.2
201521,3,2,0,0,5,0.6,-0.2
201568,3,2,0,0,5,0.6,-0.2
60307,6,4,0,0,10,0.6,-0.2
266697,3,2,0,0,5,0.6,-0.2
74328,3,2,0,0,5,0.6,-0.2
213150,20,13,0,2,35,0.5714285714285714,-0.2
194205,3,2,0,0,5,0.6,-0.2
172374,3,2,0,0,5,0.6,-0.2
63923,3,2,0,0,5,0.6,-0.2
193966,3,2,0,0,5,0.6,-0.2
181223,6,4,0,0,10,0.6,-0.2
60412,3,2,0,0,5,0.6,-0.2
266419,3,2,0,0,5,0.6,-0.2
179906,3,2,0,0,5,0.6,-0.2
201725,3,2,0,0,5,0.6,-0.2
84795,21,14,0,1,36,0.5833333333333334,-0.19444444444444445
143253,17,11,0,3,31,0.5483870967741935,-0.1935483870967742
146230,18,12,0,1,31,0.5806451612903226,-0.1935483870967742
171818,11,7,0,3,21,0.5238095238095238,-0.19047619047619047
260897,25,17,0,0,42,0.5952380952380952,-0.19047619047619047
33974,12,8,0,1,21,0.5714285714285714,-0.19047619047619047
76483,12,8,0,1,21,0.5714285714285714,-0.19047619047619047
148898,12,8,0,1,21,0.5714285714285714,-0.19047619047619047
69405,12,8,0,1,21,0.5714285714285714,-0.19047619047619047
88620,8,5,0,3,16,0.5,-0.1875
156214,19,13,0,0,32,0.59375,-0.1875
6323,16,11,0,0,27,0.5925925925925926,-0.18518518518518517
261314,6,4,0,1,11,0.5454545454545454,-0.18181818181818182
152309,6,4,0,1,11,0.5454545454545454,-0.18181818181818182
154975,6,4,0,1,11,0.5454545454545454,-0.18181818181818182
216466,19,13,0,1,33,0.5757575757575758,-0.18181818181818182
103304,6,4,0,1,11,0.5454545454545454,-0.18181818181818182
223210,6,4,0,1,11,0.5454545454545454,-0.18181818181818182
240267,6,4,0,1,11,0.5454545454545454,-0.18181818181818182
138176,6,4,0,1,11,0.5454545454545454,-0.18181818181818182
208605,6,4,0,1,11,0.5454545454545454,-0.18181818181818182
86720,12,8,0,2,22,0.5454545454545454,-0.18181818181818182
192479,6,4,0,1,11,0.5454545454545454,-0.18181818181818182
44842,6,4,0,1,11,0.5454545454545454,-0.18181818181818182
126810,6,4,0,1,11,0.5454545454545454,-0.18181818181818182
244277,13,9,0,0,22,0.5909090909090909,-0.18181818181818182
125203,13,9,0,0,22,0.5909090909090909,-0.18181818181818182
234925,6,4,0,1,11,0.5454545454545454,-0.18181818181818182
184424,26,18,0,0,44,0.5909090909090909,-0.18181818181818182
7286,6,4,0,1,11,0.5454545454545454,-0.18181818181818182
169249,6,4,0,1,11,0.5454545454545454,-0.18181818181818182
20336,6,4,0,1,11,0.5454545454545454,-0.18181818181818182
2033,28,19,1,2,50,0.56,-0.18
160819,21,14,0,4,39,0.5384615384615384,-0.1794871794871795
229551,20,13,0,6,39,0.5128205128205128,-0.1794871794871795
142479,16,11,0,1,28,0.5714285714285714,-0.17857142857142858
166123,32,22,0,2,56,0.5714285714285714,-0.17857142857142858
51992,16,11,0,1,28,0.5714285714285714,-0.17857142857142858
24433,15,10,0,3,28,0.5357142857142857,-0.17857142857142858
145737,8,5,0,4,17,0.47058823529411764,-0.17647058823529413
163307,10,7,0,0,17,0.5882352941176471,-0.17647058823529413
210717,9,6,0,2,17,0.5294117647058824,-0.17647058823529413
20462,10,7,0,0,17,0.5882352941176471,-0.17647058823529413
148804,10,7,0,0,17,0.5882352941176471,-0.17647058823529413
230708,7,4,0,6,17,0.4117647058823529,-0.17647058823529413
70183,13,9,0,1,23,0.5652173913043478,-0.17391304347826086
184513,26,18,0,2,46,0.5652173913043478,-0.17391304347826086
169699,12,8,0,3,23,0.5217391304347826,-0.17391304347826086
37712,56,39,0,3,98,0.5714285714285714,-0.17346938775510204
21011,16,11,0,2,29,0.5517241379310345,-0.1724137931034483
267033,20,14,0,1,35,0.5714285714285714,-0.17142857142857143
263163,26,18,0,3,47,0.5531914893617021,-0.1702127659574468
244359,7,5,0,0,12,0.5833333333333334,-0.16666666666666666
226745,3,2,0,1,6,0.5,-0.16666666666666666
225912,6,4,0,2,12,0.5,-0.16666666666666666
208367,3,2,0,1,6,0.5,-0.16666666666666666
59390,7,5,0,0,12,0.5833333333333334,-0.16666666666666666
261567,3,2,0,1,6,0.5,-0.16666666666666666
115572,24,17,0,1,42,0.5714285714285714,-0.16666666666666666
139742,16,11,0,3,30,0.5333333333333333,-0.16666666666666666
101081,3,2,0,1,6,0.5,-0.16666666666666666
187029,3,2,0,1,6,0.5,-0.16666666666666666
61146,3,2,0,1,6,0.5,-0.16666666666666666
226554,2,1,0,3,6,0.3333333333333333,-0.16666666666666666
98356,10,7,0,1,18,0.5555555555555556,-0.16666666666666666
32195,10,7,0,1,18,0.5555555555555556,-0.16666666666666666
224435,3,2,0,1,6,0.5,-0.16666666666666666
179772,10,7,0,1,18,0.5555555555555556,-0.16666666666666666
100782,5,3,0,4,12,0.4166666666666667,-0.16666666666666666
144828,7,5,0,0,12,0.5833333333333334,-0.16666666666666666
119590,10,7,0,1,18,0.5555555555555556,-0.16666666666666666
146874,3,2,0,1,6,0.5,-0.16666666666666666
28076,3,2,0,1,6,0.5,-0.16666666666666666
224122,3,2,0,1,6,0.5,-0.16666666666666666
146057,6,3,0,9,18,0.3333333333333333,-0.16666666666666666
10946,3,2,0,1,6,0.5,-0.16666666666666666
223454,3,2,0,1,6,0.5,-0.16666666666666666
27812,10,7,0,1,18,0.5555555555555556,-0.16666666666666666
101620,14,10,0,0,24,0.5833333333333334,-0.16666666666666666
176459,7,5,0,0,12,0.5833333333333334,-0.16666666666666666
148929,3,2,0,1,6,0.5,-0.16666666666666666
41911,7,5,0,0,12,0.5833333333333334,-0.16666666666666666
231993,7,5,0,0,12,0.5833333333333334,-0.16666666666666666
131027,10,7,0,1,18,0.5555555555555556,-0.16666666666666666
159854,3,2,0,1,6,0.5,-0.16666666666666666
72100,7,5,0,0,12,0.5833333333333334,-0.16666666666666666
87401,3,2,0,1,6,0.5,-0.16666666666666666
2139,3,2,0,1,6,0.5,-0.16666666666666666
204619,3,2,0,1,6,0.5,-0.16666666666666666
219008,3,2,0,1,6,0.5,-0.16666666666666666
35909,3,2,0,1,6,0.5,-0.16666666666666666
157127,3,2,0,1,6,0.5,-0.16666666666666666
159137,3,2,0,1,6,0.5,-0.16666666666666666
110214,7,5,0,0,12,0.5833333333333334,-0.16666666666666666
41123,3,2,0,1,6,0.5,-0.16666666666666666
6611,7,5,0,0,12,0.5833333333333334,-0.16666666666666666
36801,3,2,0,1,6,0.5,-0.16666666666666666
132199,7,5,0,0,12,0.5833333333333334,-0.16666666666666666
17596,1,0,0,5,6,0.16666666666666666,-0.16666666666666666
15945,3,2,0,1,6,0.5,-0.16666666666666666
57833,2,1,0,3,6,0.3333333333333333,-0.16666666666666666
37147,3,2,0,1,6,0.5,-0.16666666666666666
54911,3,2,0,1,6,0.5,-0.16666666666666666
169403,3,2,0,1,6,0.5,-0.16666666666666666
180925,3,2,0,1,6,0.5,-0.16666666666666666
71786,7,5,0,0,12,0.5833333333333334,-0.16666666666666666
66485,1,0,0,5,6,0.16666666666666666,-0.16666666666666666
155444,7,5,0,0,12,0.5833333333333334,-0.16666666666666666
222501,3,2,0,1,6,0.5,-0.16666666666666666
233436,3,2,0,1,6,0.5,-0.16666666666666666
8529,3,2,0,1,6,0.5,-0.16666666666666666
222296,31,22,0,1,54,0.5740740740740741,-0.16666666666666666
222220,14,10,0,0,24,0.5833333333333334,-0.16666666666666666
188106,3,2,0,1,6,0.5,-0.16666666666666666
25827,7,5,0,0,12,0.5833333333333334,-0.16666666666666666
128331,7,5,0,0,12,0.5833333333333334,-0.16666666666666666
183436,3,2,0,1,6,0.5,-0.16666666666666666
11657,7,5,0,0,12,0.5833333333333334,-0.16666666666666666
205538,3,2,0,1,6,0.5,-0.16666666666666666
