user,book,rating
88187,4309,8
88229,5791,5
88229,465,10
88229,410,10
88229,243,9
88229,124,10
88229,4182,10
88229,1186,9
88229,165,10
88229,308,10
88229,657,10
88229,41,10
88229,5912,10
88229,2517,10
88229,613,10
88229,1414,10
88229,1212,10
88229,5567,10
88229,3762,10
88229,2867,10
88248,1182,10
88248,1620,8
88248,5975,8
88248,449,5
88248,3893,5
88283,1018,7
88283,883,10
88283,5391,9
88283,3189,9
88283,3044,9
88283,1022,8
88283,4056,7
88283,809,10
88283,4493,9
88283,6185,8
88283,6440,6
88283,1055,8
88283,6441,10
88283,4588,8
88283,6442,9
88283,668,9
88283,2919,10
88283,2912,10
88283,1249,10
88283,4743,10
88283,745,8
88283,747,8
88283,2752,5
88283,588,10
88283,2252,10
88283,1268,7
88283,6314,8
88283,1717,10
88283,6328,10
88283,6443,7
88283,3817,7
88283,6444,8
88283,1203,9
88283,4862,10
88283,1385,10
88283,704,8
88283,5788,5
88283,1302,8
88283,2005,9
88283,6013,9
88288,2659,9
88288,1774,10
88288,68,8
88288,5135,10
88288,3286,7
88288,4167,8
88288,1856,10
88299,3104,9
88299,708,7
88299,6445,1
88299,330,3
88299,2158,5
88330,6446,7
88330,5503,7
88330,1408,8
88330,657,8
88330,5596,6
88330,1360,6
88330,4509,7
88389,5136,6
88389,2324,8
88389,412,6
88389,5318,8
88389,1192,7
88389,70,7
88389,1743,7
88389,4979,6
88389,2951,8
88389,3612,6
88389,1626,7
88389,279,8
88412,6447,10
88412,3504,8
88412,2766,10
88412,5054,10
88412,4868,10
88412,5611,10
88412,2409,10
88412,6448,10
88412,3819,10
88412,409,5
88412,274,8
88412,1428,10
88412,1276,10
88412,2097,9
88412,2855,10
88412,5695,10
88412,949,10
88412,2516,8
88412,283,10
88412,613,9
88412,1789,6
88412,3067,10
88416,2554,5
88416,485,5
88416,5763,6
88416,5764,5
88416,6449,5
88416,5721,5
88416,3014,5
88416,2994,5
88416,2312,5
88435,4653,9
88435,318,9
88435,338,10
88435,339,10
88435,340,10
88435,341,10
88435,5297,10
88435,434,10
88435,6450,8
88435,6451,9
88574,723,7
88574,935,8
88574,2550,5
88574,1907,6
88574,2702,9
88605,5706,4
88605,3259,8
88605,5463,6
88605,1475,5
88605,5458,4
88605,3039,7
88605,4378,7
88620,649,7
88620,3119,8
88620,5144,8
88620,1946,9
88620,6452,8
88620,4463,8
88620,6453,8
88620,3907,7
88620,3872,7
88620,1956,7
88620,2744,7
88620,2235,7
88620,954,8
88620,2238,8
88620,3470,7
88620,3895,8
88652,3228,10
88652,2320,10
88652,4624,10
88652,3908,10
88652,4487,10
88652,5120,10
88652,2629,10
88652,1110,10
88652,3647,7
88652,3094,10
88652,1420,10
88652,6454,10
88652,3715,10
88652,3240,8
88652,3786,7
88652,3474,10
88652,1526,10
88652,3697,10
88652,6455,10
88652,3625,10
88652,5519,10
88652,157,10
88652,1550,10
88693,1554,9
88693,35,6
88693,4994,9
88693,447,8
88693,1865,6
88693,3568,6
88693,4919,8
88693,6028,8
88693,1634,8
88693,583,6
88693,2778,9
88693,6350,10
88693,5611,9
88693,1175,9
88693,50,7
88693,1291,8
88693,3632,9
88693,233,8
88693,5463,7
88693,3512,10
88693,1807,7
88693,1119,8
88693,1405,10
88693,684,7
88693,6456,8
88693,3373,8
88693,2942,8
88693,6457,8
88693,1559,7
88693,3949,9
88693,2191,8
88693,1809,6
88693,634,8
88693,1102,9
88693,746,9
88693,4186,9
88693,308,9
88693,70,8
88693,1709,8
88693,1033,9
88693,5916,9
88693,3494,10
88693,588,9
88693,5437,8
88693,4406,8
88693,6458,8
88693,6459,8
88693,4741,8
88693,1002,5
88693,6460,9
88693,1340,8
88693,4651,7
88693,4025,8
88693,544,5
88693,3789,9
88693,5112,8
88693,1625,5
88693,1448,8
88693,3290,7
88693,2213,9
88693,6461,8
88693,590,8
88693,1205,8
88693,6335,9
88693,829,8
88693,1755,5
88693,2832,9
88693,6462,7
88693,3964,9
88693,2795,7
88693,2296,8
88693,591,7
88693,2823,8
88693,3463,8
88693,5895,8
88693,1613,8
88693,6171,8
88693,6463,6
88693,592,7
88693,1091,7
88693,127,7
88693,3790,8
88693,1301,9
88693,1401,8
88693,4348,8
88693,614,7
88693,6464,8
88693,193,8
88693,6072,8
88693,2430,8
88693,1754,9
88693,1603,5
88693,186,8
88693,3554,8
88693,20,4
88693,157,9
88693,1818,8
88738,3334,10
88738,1920,8
88738,532,9
88738,708,7
88738,3696,10
88738,1102,9
88738,5254,8
88738,6465,8
88738,938,10
88738,5438,10
88738,733,10
88738,4167,10
88738,3326,9
88738,2331,9
88738,1836,10
88738,1838,10
88738,3885,10
88738,267,10
88738,342,10
88738,4277,9
88793,2465,8
88793,5027,9
88793,1650,9
88793,59,9
88793,1022,9
88793,1109,5
88793,1680,10
88793,61,9
88793,586,9
88793,534,6
88793,1942,8
88793,4588,9
88793,6442,9
88793,1681,10
88793,1512,8
88793,3452,10
88793,4216,10
88793,744,5
88793,1876,8
88793,1663,8
88793,2004,9
88793,1833,9
88793,4746,8
88793,4748,6
88793,1213,9
88793,685,8
88793,3480,9
88793,232,10
88793,1227,9
88793,157,10
88793,1550,10
88793,404,10
88793,4440,8
88793,1790,7
88937,2554,8
88937,581,5
88937,4125,10
88937,2204,9
88937,4885,8
88937,274,7
88937,3064,5
88937,775,10
88937,1058,7
88937,2504,9
88937,2650,5
88937,3311,8
88937,77,7
88937,195,7
88937,2755,8
88937,1702,10
88937,4338,5
88937,1448,8
88937,657,8
88937,730,7
88937,1256,7
88937,5651,5
88937,1434,9
88937,313,5
88937,784,8
88976,1261,9
88976,72,9
88976,498,8
88976,5306,10
88976,5955,7
88993,2289,6
88993,4239,7
88993,4906,5
88993,6,8
88993,5344,7
88993,1298,9
88993,1797,7
89014,6056,9
89014,1291,9
89014,2587,9
89014,410,10
89014,3836,9
89014,1032,8
89014,1309,9
89014,3506,2
89014,794,8
89014,1884,9
89014,478,10
89014,5902,9
89014,2579,7
89014,4405,8
89014,4795,9
89057,465,7
89057,1587,5
89057,1224,10
89057,935,6
89057,590,8
89057,6466,10
89192,2088,9
89192,6467,8
89192,1429,8
89192,1177,9
89192,5898,9
89192,5852,9
89192,975,8
89192,1204,8
89192,5615,9
89192,631,8
89207,4461,10
89207,4462,10
89207,6372,9
89207,3970,8
89207,88,10
89207,3167,8
89207,5235,9
89207,131,8
89207,5619,8
89207,5958,9
89207,3902,8
89207,2158,8
89207,6374,10
89307,1587,8
89307,1373,8
89307,5367,9
89307,5267,9
89307,3843,6
89307,6468,9
89307,4637,7
89391,437,7
89391,1093,7
89391,1586,9
89391,5315,9
89391,5152,5
89391,3099,9
89391,3490,8
89391,4606,5
89391,5156,6
89391,43,6
89507,1970,8
89507,1770,10
89507,3472,9
89507,4015,8
89507,880,7
89507,1565,10
89507,3759,10
89507,963,9
89507,4116,9
89507,5216,10
89507,5454,10
89507,20,5
89551,57,10
89551,1933,5
89551,565,10
89551,154,10
89551,3668,10
89551,70,10
89551,4725,10
89551,4726,10
89551,1356,7
89551,779,8
89551,1856,8
89551,6222,10
89551,155,10
89551,6469,9
89851,1634,8
89851,1291,8
89851,397,8
89851,412,6
89851,920,8
89851,1617,5
89851,2413,6
89851,285,8
89851,6470,8
89851,489,8
89852,581,10
89852,457,8
89852,862,8
89852,1094,10
89852,896,10
89852,2210,9
89852,1759,9
89867,1497,9
89867,4375,10
89867,1264,5
89867,1749,8
89867,621,8
89867,5058,8
89867,6220,9
89867,20,3
89874,536,8
89874,3705,8
89874,70,10
89874,934,9
89874,1749,8
89874,6444,9
89874,127,10
89874,3004,7
89913,5052,7
89913,1234,8
89913,465,8
89913,1055,7
89913,417,8
89913,2015,8
89945,2278,5
89945,538,7
89945,170,8
89945,327,8
89945,5608,8
90049,1077,6
90049,3282,10
90049,408,8
90049,1428,1
90049,1309,5
90049,451,5
90049,3697,7
90049,2823,5
90049,715,3
90049,921,8
90049,3794,7
90049,1574,10
90049,2413,8
90049,882,8
90049,5601,9
90075,2631,10
90075,2829,5
90075,1660,6
90075,3401,9
90075,1739,7
90075,2832,10
90075,1316,10
90075,4686,10
90137,1328,7
90137,1329,7
90137,742,7
90137,3054,6
90137,1031,6
90137,73,8
90137,4554,5
90137,779,9
90137,6187,9
90174,1032,10
90174,341,7
90174,1535,10
90174,5914,10
90174,861,10
90174,241,5
90174,5942,7
90198,1331,6
90198,1115,9
90198,800,10
90198,1596,10
90198,776,7
90198,1707,7
90198,1117,9
90198,2763,6
90198,2848,6
90198,169,6
90198,170,7
90198,84,7
90198,712,7
90198,4501,8
90198,1352,7
90198,3215,6
90198,5019,3
90198,1379,8
90198,4598,8
90198,4608,10
90198,5146,7
90198,1629,9
90198,1488,8
90232,2586,5
90232,2857,10
90232,2858,10
90232,2859,10
90232,3300,10
90232,3464,10
90322,4284,8
90322,1946,10
90322,803,7
90322,4035,9
90322,3674,7
90322,2173,5
90322,149,7
90391,2655,10
90391,649,9
90391,227,5
90391,2221,7
90391,3119,8
90391,1592,7
90391,1916,5
90391,307,8
90391,1339,5
90391,1528,8
90391,6471,8
90391,590,10
90391,6211,7
90391,5337,9
90391,6081,5
90391,2093,6
90391,1577,6
90391,1816,8
90417,581,8
90417,957,10
90417,243,9
90417,531,9
90417,2189,9
90417,1186,9
90417,4299,5
90417,1901,5
90417,2349,5
90417,169,8
90417,170,8
90417,414,10
90417,279,5
90417,6472,7
90417,2232,10
90417,218,9
90417,3858,10
90417,367,9
90417,2199,9
90417,3729,10
90417,1602,9
90417,1603,10
90467,4252,7
90467,5821,8
90467,2627,7
90467,619,8
90467,3093,9
90467,5285,8
90467,4307,5
90467,3567,7
90517,2392,7
90517,243,7
90517,2129,8
90517,1854,9
90517,592,8
90517,5537,7
90517,3073,6
90614,957,3
90614,140,8
90614,1309,8
90614,4515,6
90614,453,5
90614,578,10
90614,4010,10
90614,1316,10
90614,2274,3
90616,35,5
90616,227,10
90616,5149,8
90616,22,7
90616,124,7
90616,536,2
90616,786,5
90616,6473,7
90616,3805,8
90616,24,8
90616,137,8
90616,138,9
90616,6474,7
90616,2663,7
90616,1033,9
90616,346,7
90616,1061,7
90616,4132,5
90616,79,7
90616,749,10
90616,480,5
90616,1068,5
90616,2983,6
90616,5381,8
90616,4211,8
90616,4308,8
90616,1457,8
90616,4309,7
90616,4310,7
90653,1330,7
90653,5881,6
90653,338,10
90653,1357,7
90653,1397,10
90653,54,10
90653,4475,10
90653,4476,10
90653,837,10
90653,1754,10
90653,4899,10
90653,842,10
90657,3236,9
90657,2848,6
90657,3050,6
90657,3832,9
90657,2081,6
90657,4176,5
90657,197,7
90657,737,5
90657,6138,5
90657,6398,7
90657,4478,5
90657,5823,6
90766,6352,9
90766,4419,7
90766,1622,6
90766,6287,7
90766,2803,9
90766,5467,7
90766,5852,5
90766,2890,5
90766,3679,6
90776,3947,5
90776,387,4
90776,468,6
90776,3601,6
90776,6079,5
90776,6089,7
90776,1147,8
90776,3674,7
90776,2375,5
90776,1768,5
90793,5849,8
90793,182,9
90793,6090,7
90793,3119,9
90793,533,8
90915,1177,10
90915,2080,3
90915,415,8
90915,51,5
90915,2888,10
91002,5964,8
91002,1465,10
91002,319,7
91002,2632,8
91002,2950,5
91002,4541,6
91002,4679,9
91002,1483,8
91002,3397,8
91002,2040,8
91002,6238,8
91002,789,10
91002,1493,8
91017,1387,9
91017,3971,7
91017,344,8
91017,4219,8
91017,2945,9
91017,144,9
91017,4596,8
91017,3745,9
91017,578,9
91017,3861,10
91017,2565,7
91017,4598,9
91017,3252,8
91017,5921,7
91058,2219,8
91058,1503,8
91058,61,10
91058,1773,5
91058,5762,8
91058,645,9
91058,540,5
91058,3518,10
91058,1198,10
91058,5302,7
91058,1344,8
91058,4541,9
91058,829,8
91058,225,8
91058,18,10
91058,1952,8
91058,127,7
91058,4310,7
91058,157,9
91058,1550,9
91103,487,5
91103,406,5
91103,408,8
91103,1490,7
91103,124,9
91103,1179,6
91103,1916,9
91103,2354,6
91103,1190,6
91103,1422,8
91103,1196,7
91103,540,8
91103,6475,7
91103,1616,8
91103,971,7
91103,3690,8
91103,2788,8
91103,1851,5
91103,293,5
91103,1686,8
91103,2961,7
91103,144,6
91103,1071,6
91103,935,7
91103,2020,5
91103,2608,8
91103,1612,7
91103,3029,7
91103,2850,8
91103,1950,6
91103,41,7
91103,2233,9
91103,2552,6
91103,614,5
91103,5867,6
91103,1218,6
91113,3142,8
91113,3244,8
91113,5923,8
91113,3117,9
91113,1168,9
91113,1731,10
91113,457,9
91113,4427,7
91113,5308,9
91113,647,4
91113,809,8
91113,4318,8
91113,1770,8
91113,1111,7
91113,1112,5
91113,1113,7
91113,227,8
91113,50,8
91113,1896,9
91113,1820,8
91113,5006,8
91113,215,9
91113,651,8
91113,393,8
91113,6476,7
91113,410,9
91113,397,9
91113,1428,10
91113,1429,9
91113,1119,9
91113,2248,8
91113,1708,7
91113,1120,7
91113,778,9
91113,3373,9
91113,1183,8
91113,634,9
91113,2194,8
91113,2386,9
91113,165,10
91113,1239,8
91113,1336,8
91113,1249,8
91113,1523,10
91113,1901,9
91113,5100,8
91113,3925,9
91113,3134,7
91113,4651,8
91113,3742,10
91113,589,9
91113,1269,8
91113,4389,8
91113,1345,9
91113,3136,9
91113,4391,8
91113,4392,8
91113,1160,10
91113,6273,5
91113,1568,6
91113,1946,9
91113,1853,9
91113,2254,6
91113,2255,8
91113,2256,7
91113,1352,9
91113,605,7
91113,5944,6
91113,37,9
91113,2053,8
91113,93,10
91113,1162,8
91113,3893,6
91113,6477,8
91113,329,8
91113,6405,9
91113,4207,8
91113,31,9
91113,6238,7
91113,4717,8
91113,5095,9
91113,1433,7
91113,5155,7
91113,214,8
91113,977,8
91113,1131,7
91113,1397,8
91113,1398,8
91113,6478,7
91113,1289,10
91113,4475,7
91113,5919,8
91113,784,9
91113,4730,7
91113,4382,7
91113,3102,8
91113,4383,8
91113,3103,8
91113,888,6
91113,1133,7
91113,3299,10
91113,1370,7
91113,6479,5
91113,978,9
91113,4773,10
91119,2855,5
91119,1240,5
91119,4569,8
91119,870,4
91119,2836,5
91119,6480,5
91119,4935,5
91130,4268,10
91130,1636,9
91130,1586,5
91130,3544,10
91130,5530,8
91130,1559,8
91130,5630,6
91130,3235,5
91130,5518,7
91130,5369,6
91130,4846,8
91130,6103,10
91130,2746,8
91165,3700,10
91165,1158,10
91165,3034,10
91165,3232,8
91165,622,7
91165,3326,8
91165,6436,9
91184,5795,6
91184,6481,9
91184,3913,7
91184,1085,8
91184,4885,9
91184,4297,6
91184,5718,9
91184,64,6
91184,235,6
91184,629,9
91184,2690,5
91184,471,5
91184,339,5
91184,340,6
91184,341,7
91184,477,6
91184,478,6
91184,6482,6
91184,5072,8
91184,1222,5
91184,480,5
91184,4223,7
91184,2093,8
91184,2406,6
91184,2525,8
91184,843,5
91184,111,8
91184,4491,5
91184,112,10
91184,1016,10
91184,2812,5
91184,117,7
91184,2530,8
91184,2136,8
91203,3142,9
91203,883,6
91203,693,9
91203,4418,10
91203,4419,1
91203,1644,10
91203,6483,8
91203,3218,7
91203,1230,7
91203,62,7
91203,4285,10
91203,2920,5
91203,160,6
91203,6484,9
91203,3112,9
91263,2242,7
91263,3118,7
91263,1752,7
91263,1753,7
91263,1433,8
91342,486,7
91342,4427,10
91342,181,9
91342,1824,9
91342,5793,7
91342,3585,8
91342,4077,8
91342,290,8
91342,3316,6
91342,399,8
91342,2730,8
91342,6485,6
91342,2993,9
91342,2070,8
91342,1205,9
91342,3416,8
91342,3325,7
91342,1734,6
91342,4082,8
91342,579,5
91342,605,8
91342,829,8
91342,224,7
91342,5894,7
91342,5944,7
91342,612,6
91342,41,7
91342,1573,5
91342,2915,10
91342,456,10
91425,407,7
91425,61,9
91425,192,10
91425,6268,7
91425,4425,9
91428,643,10
91428,534,9
91428,1897,8
91428,1948,5
91428,6486,9
91449,1169,10
91449,573,9
91449,2387,10
91449,1526,8
91449,259,8
91449,632,9
91449,426,8
91491,5801,10
91491,167,6
91491,2627,10
91491,5444,6
91491,6156,6
91491,4239,6
91491,4112,6
91491,2944,6
91491,4133,3
91491,630,5
91576,677,7
91576,3886,8
91576,5694,8
91576,4420,8
91576,1225,9
91576,1301,8
91631,458,9
91631,1773,4
91631,1407,9
91631,413,9
91631,3888,10
91631,3738,10
91631,6343,10
91631,5548,10
91631,6261,10
91634,696,10
91634,1259,9
91634,6417,5
91634,6487,5
91634,2975,8
91634,540,5
91634,451,10
91634,932,10
91634,417,5
91634,4346,10
91634,2407,10
91634,3342,9
91634,240,10
91634,20,10
91634,954,10
91647,1553,6
91647,5027,6
91647,5063,5
91647,4969,7
91647,419,8
91647,733,8
91647,4167,7
91647,3573,9
91647,3326,8
91647,6488,8
91647,6489,8
91647,4925,3
91647,4954,7
91647,4966,7
91647,6428,7
91647,4459,7
91647,1843,5
91685,4372,10
91685,3568,8
91685,6157,5
91685,1057,7
91685,3690,8
91761,446,10
91761,6286,7
91761,1731,10
91761,5503,6
91761,1185,10
91761,1688,6
91761,4606,10
91761,592,8
91761,6490,7
91761,1397,6
91761,2049,10
91832,207,10
91832,486,5
91832,6257,10
91832,3947,5
91832,1183,10
91832,3518,5
91832,5484,5
91832,144,10
91832,1070,10
91832,2509,5
91832,6491,10
91832,6119,9
91832,831,9
91832,3899,10
91832,1360,10
91832,202,5
91832,2744,5
91832,2526,10
91832,4856,10
91832,4857,10
91832,3762,10
91832,6255,10
91875,957,8
91875,124,9
91875,532,8
91875,3593,9
91875,4704,7
91875,2579,7
91931,1622,9
91931,6492,10
91931,2840,9
91931,1491,8
91931,4791,10
91931,6493,10
91931,592,7
91931,4064,10
91931,1736,10
91931,3234,9
92132,2182,9
92132,6494,9
92132,77,10
92132,195,10
92132,4599,8
92132,5194,9
92132,4323,10
92132,3845,10
92132,3858,10
92132,4411,10
92132,3264,10
92152,5139,10
92152,4736,10
92152,6495,7
92152,6179,8
92152,2044,8
92152,2480,8
92152,634,9
92152,3232,10
92152,4988,7
92152,3395,8
92152,3467,7
92152,192,9
92152,5997,8
92152,404,10
92156,2871,3
92156,4200,7
92156,1895,7
92156,957,7
92156,586,8
92156,1058,6
92156,4398,5
92156,414,4
92156,5596,5
92156,715,9
92156,460,8
92184,140,7
92184,1309,6
92184,3405,7
92184,1690,8
92184,4368,8
92184,4414,7
92215,57,7
92215,153,6
92215,5581,7
92215,5851,8
92215,1159,6
92215,2293,7
92215,88,8
92215,6310,6
92278,4355,7
92278,1295,6
92278,451,10
92278,657,8
92278,1574,10
92316,774,9
92316,3986,7
92316,6496,9
92316,3855,7
92316,2300,8
92398,3049,10
92398,2707,7
92398,67,10
92398,645,5
92398,2217,7
92398,1205,8
92398,5864,7
92398,4008,10
92398,5306,8
92405,1020,9
92405,5136,6
92405,465,10
92405,1504,8
92405,1586,9
92405,1992,5
92405,4969,10
92405,2122,8
92405,1618,8
92405,1225,8
92405,1158,8
92405,5588,8
92405,6063,8
92405,973,5
92405,3771,8
92405,5839,10
92405,441,9
92405,3323,6
92405,196,7
92405,3355,10
92405,3394,8
92405,4323,10
92405,5324,8
92405,224,9
92405,225,10
92405,226,8
92405,988,8
92405,3360,10
92405,1396,8
92405,6497,8
92405,2490,9
92405,20,6
92498,447,9
92498,1895,8
92498,4783,8
92498,6440,6
92498,227,9
92498,5149,7
92498,1259,8
92498,1428,8
92498,3629,7
92498,307,7
92498,4790,8
92498,1675,8
92498,5194,9
92498,1203,9
92498,6324,7
92498,3593,7
92498,5537,7
92498,6331,6
92498,614,8
92498,2414,9
92524,1634,5
92524,274,7
92524,3311,7
92524,6498,6
92524,3370,7
92524,5195,9
92547,1279,5
92547,3519,10
92547,6188,8
92547,1872,9
92547,80,10
92547,2508,10
92547,3796,9
92547,6499,10
92547,4989,10
92547,5034,10
92547,382,10
92547,3338,10
92547,2837,9
92547,4131,8
92547,1891,10
92547,4029,5
92547,4739,10
92547,3201,5
92547,1642,10
92547,5326,8
92547,1602,10
92547,1603,9
92547,2532,10
92547,2863,10
92547,2168,10
92547,2865,10
92547,2677,10
92547,2678,10
92547,2007,10
92547,739,10
92547,2867,10
92648,3096,8
92648,6423,8
92648,3138,7
92648,3950,7
92648,6332,8
92648,6500,7
92652,6056,7
92652,487,5
92652,4764,5
92652,3147,10
92652,962,9
92652,6496,9
92652,1206,5
92652,423,5
92652,2887,5
92652,5227,5
92652,5594,5
92652,373,5
92652,791,5
92652,6501,5
92652,6105,5
92652,4840,5
92652,4424,5
92658,1094,8
92658,1660,5
92658,895,5
92658,936,7
92658,197,5
92658,737,8
92658,5776,5
92693,183,10
92693,3064,10
92693,1715,9
92693,3377,10
92693,339,10
92696,2031,9
92696,1499,10
92696,5901,8
92696,5372,8
92696,5868,7
92696,4431,8
92804,1630,7
92804,2368,8
92804,3337,8
92804,2890,8
92804,1458,8
92810,6502,8
92810,5408,9
92810,4593,8
92810,5922,8
92810,6032,7
92810,1054,8
92810,2658,7
92810,5802,7
92810,1329,7
92810,3739,8
92810,708,9
92810,3069,7
92810,3671,8
92810,777,5
92810,4526,7
92810,244,8
92810,2191,9
92810,6503,8
92810,6504,8
92810,2481,7
92810,165,7
92810,3046,8
92810,3431,7
92810,5631,8
92810,1561,6
92810,70,9
92810,3787,9
92810,1060,7
92810,5219,7
92810,347,6
92810,1344,7
92810,160,7
92810,3672,8
92810,2877,5
92810,1003,7
92810,794,8
92810,84,8
92810,4844,7
92810,3745,8
92810,1690,9
92810,257,7
92810,3642,7
92810,1066,7
92810,6505,8
92810,1449,7
92810,6420,7
92810,1839,6
92810,3660,8
92810,5268,6
92810,434,7
92810,2046,7
92810,5600,5
92810,127,6
92810,1068,7
92810,4831,7
92810,4598,8
92810,3361,9
92810,6138,8
92810,2841,8
92810,4893,8
92810,4934,5
92810,2890,7
92810,5556,7
92810,4159,8
92853,6506,5
92853,5926,8
92853,678,8
92853,2843,9
92853,1643,7
92853,1108,9
92853,2476,7
92853,5813,10
92853,36,5
92853,4340,9
92853,3243,9
92853,3466,9
92853,1417,9
92853,3164,9
92853,1546,8
92853,633,9
92853,781,7
92853,3165,8
92853,6507,7
92861,2392,5
92861,1935,8
92861,1674,10
92861,1291,10
92861,533,10
92861,3654,10
92861,744,7
92861,282,8
92861,2994,4
92861,5414,8
92861,1209,7
92861,4845,9
92861,4439,9
92861,1765,6
92861,1958,10
92861,1154,10
92861,6268,9
92861,4350,5
92861,4107,3
92979,446,8
92979,3725,9
92979,6508,8
92979,2175,7
92979,958,4
92979,1773,2
92979,430,8
92979,1193,7
92979,723,1
92979,1779,8
92979,1071,1
92979,39,7
92979,6509,2
92979,240,8
92979,1219,5
93018,1482,8
93018,3970,10
93018,2903,10
93018,5235,9
93018,5873,10
93018,5619,8
93018,3901,9
93018,6323,7
93018,2909,8
93034,883,9
93034,4056,8
93034,4462,8
93034,5577,8
93034,655,8
93034,2281,8
93034,1409,8
93034,3718,8
93034,6510,8
93034,1641,9
93034,5854,8
93046,2219,7
93046,5586,7
93046,50,6
93046,2394,10
93046,165,9
93046,432,9
93046,452,6
93046,1946,8
93046,3408,9
93046,3553,8
93046,404,8
93046,1134,9
93085,487,8
93085,6315,8
93085,1442,8
93085,3238,10
93085,2217,8
93085,3196,10
93085,186,8
93092,492,6
93092,1806,7
93092,405,10
93092,2208,10
93092,2493,10
93092,463,9
93092,406,8
93092,6511,10
93092,409,9
93092,879,9
93092,386,9
93092,708,4
93092,5574,10
93092,1269,8
93092,77,9
93092,3082,7
93092,5018,8
93092,886,10
93092,279,10
93092,5937,7
93092,937,9
93092,5517,9
93092,3039,6
93092,3644,10
93092,1781,10
93092,1627,9
93092,41,7
93092,4875,10
93092,1803,10
93092,4851,9
93092,1856,6
93092,1909,7
93092,2890,10
93092,2799,10
93092,489,6
93105,2662,9
93105,6333,9
93105,4154,7
93105,6512,8
93105,2362,9
93130,1508,7
93130,3824,10
93130,3825,9
93130,2853,8
93130,3268,8
93130,3826,8
93130,3827,7
93130,2763,9
93130,158,4
93141,4434,5
93141,4584,5
93141,6189,9
93141,352,9
93141,6513,5
93147,6483,8
93147,36,9
93147,1116,8
93147,6514,7
93147,6411,7
93147,2904,9
93147,3563,3
93179,2456,10
93179,5361,9
93179,3396,6
93179,1707,8
93179,1521,10
93179,159,10
93179,2819,6
93179,4238,7
93179,2604,7
93179,971,8
93179,451,10
93179,5249,10
93179,3012,8
93179,2210,7
93179,1097,8
93179,3238,9
93179,4166,7
93179,1241,9
93179,440,9
93179,994,9
93179,712,7
93179,2850,9
93179,606,9
93179,2575,10
93179,6515,7
93179,621,9
93179,881,6
93179,2859,10
93179,3948,10
93179,4214,9
93179,3180,10
93179,5729,7
93179,2311,10
93179,2552,9
93179,5381,7
93179,2732,6
93241,957,8
93241,2044,7
93241,199,8
93241,4071,9
93241,938,8
93241,590,8
93241,480,10
93308,4958,6
93308,5933,7
93308,223,8
93308,224,10
93308,5944,10
93355,2033,9
93355,4092,8
93355,2487,8
93355,5895,9
93355,5376,9
93355,6497,8
93358,5148,7
93358,6233,9
93358,2829,6
93358,5467,4
93358,3604,8
93358,4978,8
93358,2884,10
93358,592,8
93358,4509,7
93358,2686,8
93358,490,6
93363,3927,8
93363,2442,9
93363,6288,7
93363,3669,9
93363,6516,9
93363,4043,8
93363,4386,8
93363,867,7
93363,5,4
93363,1254,7
93363,6033,8
93363,1268,7
93363,2070,8
93363,379,8
93363,1037,8
93363,1038,8
93363,6517,8
93363,4176,9
93363,4177,8
93363,805,9
93363,5971,6
93363,913,7
93363,1602,9
93363,2674,7
93363,2675,7
93363,2676,8
93363,3088,7
93363,1603,7
93363,2865,7
93363,5974,6
93363,3287,9
93363,4722,8
93364,580,10
93364,405,8
93364,510,7
93364,183,10
93364,3604,3
93364,6127,4
93364,3718,10
93364,3644,7
93364,2233,10
93364,875,8
93364,1434,10
93364,6518,8
93364,5307,9
93364,5668,8
93364,5870,10
93364,2378,10
93421,486,10
93421,5436,7
93421,2189,7
93421,4226,7
93421,140,10
93426,5052,8
93426,1234,7
93426,384,7
93426,3301,6
93426,6519,5
93426,3520,8
93426,1501,8
93426,6520,8
93426,3659,8
93426,5643,9
93426,1025,9
93426,1027,5
93426,4231,9
93426,4294,5
93426,1657,6
93426,669,7
93426,2785,10
93426,880,7
93426,2725,7
93426,3311,7
93426,4122,9
93426,3675,8
93426,2293,10
93426,6097,6
93426,3905,10
93426,4428,5
93426,3841,7
93426,1098,9
93426,1887,9
93426,3858,5
93426,5511,5
93426,4928,5
93426,6521,5
93426,1453,8
93426,612,5
93426,2352,7
93426,1641,9
93426,2060,9
93426,1397,9
93426,3112,5
93426,3818,6
93426,4533,5
93426,3835,7
93426,1847,7
93426,3539,8
93453,727,10
93453,1292,9
93453,1230,8
93453,2044,9
93453,4075,6
93453,3291,7
93453,448,8
93453,5734,7
93453,3294,9
93453,140,7
93453,3060,8
93453,3183,8
93453,2877,6
93453,323,9
93453,16,8
93453,1691,9
93453,1855,3
93453,1567,8
93453,590,9
93453,4807,9
93453,329,4
93453,229,3
93453,6008,8
93453,5921,8
93453,1603,10
93513,2644,5
93513,6522,5
93513,5929,5
93513,5344,5
93513,3750,5
93518,51,8
93518,4529,5
93518,5265,5
93518,6523,8
93518,3645,5
93518,271,5
93562,251,9
93562,2010,7
93562,6485,6
93562,1567,10
93562,4954,5
93562,5065,8
93562,2718,7
93565,649,9
93565,208,7
93565,6457,10
93565,1407,10
93565,1520,8
93565,1522,9
93565,4524,9
93565,70,9
93565,938,10
93565,1409,8
93565,6524,8
93565,4028,8
93565,222,6
93565,403,7
93565,6219,6
93565,6525,8
93565,127,9
93565,2905,7
93565,3931,7
93565,781,9
93565,1804,5
93565,6526,10
93615,250,7
93615,3060,8
