,User-ID,ISBN,Book-Rating,gender
3347,10560,2265,10,female
3348,10560,2266,9,female
3349,10560,434,10,female
3350,10560,127,8,male
3351,10560,1359,9,female
3352,10560,665,8,female
3353,10560,2267,8,male
3354,10560,2268,7,male
3355,10560,835,8,female
3356,10560,232,8,unknown
3357,10607,227,10,male
3358,10607,2269,8,female
3359,10607,1491,10,male
3360,10607,87,9,female
3361,10607,2270,9,female
3362,10668,2271,7,male
3363,10668,1378,10,male
3364,10668,2272,9,unknown
3365,10668,2273,5,female
3366,10668,2274,5,female
3367,10668,2275,5,female
3368,10668,2276,5,female
3369,10668,2277,5,female
3370,10668,2116,5,female
3371,10699,2278,9,male
3372,10699,2279,9,female
3373,10699,2280,5,female
3374,10699,2281,4,male
3375,10699,179,9,male
3376,10819,2282,8,female
3377,10819,864,8,male
3378,10819,2283,10,female
3379,10819,2284,9,female
3380,10819,2285,7,female
3381,10819,2286,8,female
3382,10819,2287,8,unknown
3383,10819,2288,8,female
3384,10819,2289,8,female
3385,10819,1928,10,female
3386,10819,2290,7,female
3387,10819,2291,10,male
3388,10819,2292,9,male
3389,10819,2293,9,female
3390,10819,2294,9,female
3391,10819,2295,7,female
3392,10819,2296,7,female
3393,10819,2052,9,male
3394,10819,2297,8,male
3395,10819,2298,8,female
3396,10819,2299,8,female
3397,10819,2300,10,female
3398,10819,2301,9,male
3399,10819,1961,7,male
3400,10819,2302,6,female
3401,10946,2303,5,female
3402,10946,2304,5,male
3403,10946,2305,5,female
3404,10946,2306,5,unknown
3405,10946,375,5,male
3406,10946,1845,5,female
3407,10949,707,9,male
3408,10949,2307,7,female
3409,10949,2308,7,male
3410,10949,892,8,female
3411,10949,1268,8,male
3412,10949,544,5,male
3413,10949,2309,8,male
3414,10949,2310,8,unknown
3415,10949,2311,8,female
3416,10949,1840,7,female
3417,10949,2312,5,male
3418,10949,2313,9,unknown
3419,10949,1543,7,male
3420,11070,2314,7,female
3421,11070,303,8,female
3422,11070,243,5,female
3423,11070,2315,6,female
3424,11070,2316,6,female
3425,11120,1501,8,unknown
3426,11120,438,8,unknown
3427,11120,2317,8,male
3428,11120,2318,7,male
3429,11120,2319,8,female
3430,11120,1303,8,female
3431,11224,2320,5,male
3432,11224,59,7,female
3433,11224,2321,7,female
3434,11224,2322,9,female
3435,11224,2323,7,female
3436,11224,124,9,female
3437,11224,2324,5,female
3438,11224,2325,9,unknown
3439,11224,2326,1,female
3440,11224,2327,7,male
3441,11224,1444,7,male
3442,11224,70,9,male
3443,11224,2328,7,male
3444,11224,2329,5,female
3445,11224,6,7,male
3446,11224,77,7,male
3447,11224,997,6,male
3448,11224,2330,7,male
3449,11224,906,2,female
3450,11224,1950,7,female
3451,11224,898,6,male
3452,11224,1412,4,female
3453,11224,2331,6,male
3454,11224,2015,6,female
3455,11224,52,8,female
3456,11224,1401,5,male
3457,11224,34,7,male
3458,11224,20,1,male
3459,11224,456,8,male
3460,11224,1579,8,male
3461,11245,2332,7,male
3462,11245,63,6,male
3463,11245,2333,7,female
3464,11245,2334,8,male
3465,11245,2335,9,male
3466,11245,2336,8,female
3467,11245,2070,7,male
3468,11245,144,9,male
3469,11245,2337,8,male
3470,11245,1728,7,male
3471,11245,17,7,male
3472,11245,2338,6,female
3473,11245,2339,8,male
3474,11245,1448,6,male
3475,11245,2340,5,female
3476,11245,2341,9,female
3477,11245,2342,9,male
3478,11245,2343,4,female
3479,11245,2344,7,male
3480,11245,2345,8,female
3481,11245,1091,9,female
3482,11245,1048,8,female
3483,11245,2346,8,female
3484,11245,1905,8,female
3485,11245,1106,8,female
3486,11245,1272,10,female
3487,11245,2347,8,female
3488,11245,2348,8,female
3489,11362,1428,10,male
3490,11362,2349,8,male
3491,11362,2350,7,female
3492,11362,605,9,female
3493,11362,2351,9,male
3494,11362,2352,7,female
3495,11362,716,5,male
3496,11362,2093,9,male
3497,11400,925,10,female
3498,11400,2353,8,male
3499,11400,458,6,male
3500,11400,50,7,female
3501,11400,233,7,female
3502,11400,2354,8,female
3503,11400,2355,8,female
3504,11400,2356,8,female
3505,11400,1851,6,male
3506,11400,1883,8,male
3507,11400,2357,7,female
3508,11400,665,8,female
3509,11400,781,9,male
3510,11400,2358,8,female
3511,11529,2359,7,female
3512,11529,2360,6,female
3513,11529,2361,9,female
3514,11529,307,9,female
3515,11529,1760,9,male
3516,11529,2362,7,male
3517,11529,501,6,male
3518,11529,1761,7,male
3519,11601,446,10,female
3520,11601,2363,9,male
3521,11601,1284,10,male
3522,11601,1706,6,male
3523,11601,2364,10,male
3524,11601,2365,10,male
3525,11601,1391,4,male
3526,11601,2366,8,male
3527,11601,412,10,female
3528,11601,356,10,unknown
3529,11601,2367,5,female
3530,11601,934,10,female
3531,11601,2368,6,female
3532,11601,2369,4,male
3533,11601,2370,10,male
3534,11601,2371,5,female
3535,11601,2372,7,male
3536,11601,2178,8,male
3537,11601,2373,10,male
3538,11601,2374,10,male
3539,11601,2375,10,male
3540,11601,2376,9,female
3541,11601,268,8,female
3542,11601,2377,10,female
3543,11601,2378,10,male
3544,11601,2379,7,male
3545,11601,1219,10,male
3546,11601,2380,5,unknown
3547,11621,2381,10,female
3548,11621,1594,7,female
3549,11621,2382,7,female
3550,11621,2383,10,male
3551,11621,1543,5,male
3552,11629,2384,10,male
3553,11629,394,10,female
3554,11629,775,4,male
3555,11629,2385,5,female
3556,11629,2386,3,male
3557,11629,2387,7,female
3558,11629,1608,9,female
3559,11629,440,8,male
3560,11629,2388,8,female
3561,11629,2166,5,female
3562,11629,2389,8,female
3563,11629,1368,5,female
3564,11638,1424,8,male
3565,11638,1143,10,male
3566,11638,1427,9,male
3567,11638,1925,9,female
3568,11638,2390,7,male
3569,11638,1660,7,female
3570,11638,1491,7,male
3571,11638,2391,5,female
3572,11657,2392,5,female
3573,11657,405,5,male
3574,11657,2393,4,male
3575,11657,2394,4,female
3576,11657,2395,5,female
3577,11657,2396,7,male
3578,11657,2397,6,female
3579,11657,1948,3,female
3580,11657,2398,6,male
3581,11657,2399,5,female
3582,11657,285,7,female
3583,11657,2400,5,male
3584,11687,35,10,male
3585,11687,2401,10,female
3586,11687,2402,8,male
3587,11687,1809,10,male
3588,11687,2403,10,male
3589,11687,1103,4,male
3590,11687,657,10,female
3591,11687,2404,8,unknown
3592,11687,1641,10,male
3593,11687,240,10,male
3594,11687,2405,10,unknown
3595,11687,2406,10,male
3596,11708,50,9,female
3597,11708,1187,6,male
3598,11708,1523,6,female
3599,11708,2407,10,female
3600,11708,685,8,female
3601,11708,460,7,female
3602,11718,2408,6,male
3603,11718,492,7,female
3604,11718,2409,10,female
3605,11718,879,9,male
3606,11718,1180,8,male
3607,11718,2410,9,female
3608,11718,2411,9,female
3609,11718,2252,9,female
3610,11718,1777,8,female
3611,11718,1046,8,female
3612,11718,2231,8,female
3613,11718,451,8,male
3614,11718,1202,7,female
3615,11718,2412,8,female
3616,11718,41,8,male
3617,11718,779,8,male
3618,11718,553,5,female
3619,11718,2413,7,male
3620,11718,214,7,female
3621,11718,2414,8,female
3622,11724,486,7,female
3623,11724,2415,9,female
3624,11724,712,7,male
3625,11724,2416,7,unknown
3626,11724,2038,8,female
3627,11724,2417,9,female
3628,11724,2418,7,female
3629,11724,2419,8,female
3630,11724,2420,8,female
3631,11724,2421,8,female
3632,11724,2422,8,female
3633,11724,2423,8,female
3634,11724,2172,8,female
3635,11724,2424,8,female
3636,11724,2425,8,female
3637,11724,2426,8,female
3638,11724,2427,8,female
3639,11724,222,8,female
3640,11724,2428,7,male
3641,11724,1575,5,female
3642,11724,2429,8,male
3643,11724,2430,8,female
3644,11724,739,10,female
3645,11788,800,6,male
3646,11788,981,9,male
3647,11788,720,9,male
3648,11788,623,8,male
3649,11788,876,8,male
3650,11788,2431,8,male
3651,11832,1808,8,female
3652,11832,2432,6,male
3653,11832,2433,9,male
3654,11832,2434,8,female
3655,11832,513,9,female
3656,11832,2343,8,female
3657,11832,2378,8,male
3658,11916,129,8,female
3659,11916,468,9,female
3660,11916,2435,10,male
3661,11916,339,9,female
3662,11916,618,5,female
3663,11916,434,7,female
3664,11916,483,6,male
3665,11916,2436,9,male
3666,11916,2437,10,male
3667,11916,1289,9,female
3668,11916,2438,7,female
3669,11944,2439,6,male
3670,11944,981,8,male
3671,11944,707,6,male
3672,11944,619,6,male
3673,11944,481,10,male
3674,11944,482,9,male
3675,11944,2440,10,male
3676,11944,2441,10,male
3677,11993,2442,9,male
3678,11993,2204,10,female
3679,11993,1868,8,female
3680,11993,2443,6,female
3681,11993,2444,10,female
3682,11993,2445,9,female
3683,11993,2446,10,female
3684,11993,2447,9,female
3685,11993,2448,8,female
3686,11993,2449,10,male
3687,11993,2450,10,male
3688,11993,2451,9,male
3689,11993,2452,9,male
3690,11993,2453,10,male
3691,11993,2454,8,male
3692,11993,1055,6,female
3693,11993,1268,6,male
3694,11993,170,7,male
3695,11993,1321,6,male
3696,11993,2455,10,female
3697,11993,20,2,male
3698,12100,2456,8,male
3699,12100,2457,7,female
3700,12100,1181,7,female
3701,12100,430,6,female
3702,12100,1198,8,male
3703,12100,2458,7,female
3704,12100,1982,7,female
3705,12100,804,7,male
3706,12100,2459,7,male
3707,12100,312,7,female
3708,12100,2460,6,female
3709,12100,2461,7,female
3710,12100,614,7,male
3711,12100,2462,7,female
3712,12100,1641,8,male
3713,12100,2463,8,female
3714,12100,2464,8,female
3715,12123,2465,7,unknown
3716,12123,410,8,female
3717,12123,1708,5,male
3718,12123,2466,7,female
3719,12123,1301,7,female
3720,12123,425,5,female
3721,12123,426,5,male
3722,12123,214,7,female
3723,12154,2467,6,male
3724,12154,727,7,female
3725,12154,1942,8,female
3726,12154,1286,8,female
3727,12154,1186,7,male
3728,12154,1193,6,female
3729,12154,538,7,female
3730,12154,2468,7,male
3731,12154,41,7,male
3732,12154,613,7,male
3733,12154,781,7,male
3734,12154,2469,6,male
3735,12194,274,10,female
3736,12194,2470,10,female
3737,12194,2471,8,female
3738,12194,2472,10,female
3739,12194,1358,10,female
3740,12194,2382,9,female
3741,12194,1278,7,male
3742,12272,2473,10,unknown
3743,12272,2474,10,female
3744,12272,2475,10,unknown
3745,12272,2476,10,unknown
3746,12272,2477,10,unknown
3747,12272,2478,10,male
3748,12272,341,10,female
3749,12272,794,10,male
3750,12272,1014,10,unknown
3751,12272,127,10,male
3752,12272,101,10,male
3753,12272,20,10,male
3754,12316,721,9,female
3755,12316,2479,7,female
3756,12316,2480,8,female
3757,12316,548,9,unknown
3758,12316,592,10,male
3759,12348,2481,5,male
3760,12348,165,6,male
3761,12348,459,8,male
3762,12348,2482,8,female
3763,12348,597,1,male
3764,12348,941,9,male
3765,12515,216,6,female
3766,12515,2483,5,female
3767,12515,2484,4,female
3768,12515,2485,4,unknown
3769,12515,2486,6,female
3770,12515,2487,6,female
3771,12515,579,5,female
3772,12515,2488,6,unknown
3773,12515,1613,6,female
3774,12515,2489,6,female
3775,12515,2490,5,female
3776,12515,2491,5,female
3777,12538,57,10,male
3778,12538,446,9,female
3779,12538,2492,8,male
3780,12538,2493,8,female
3781,12538,2494,9,female
3782,12538,128,9,male
3783,12538,50,9,female
3784,12538,1822,5,unknown
3785,12538,410,8,female
3786,12538,2495,8,female
3787,12538,2496,7,female
3788,12538,2497,8,female
3789,12538,2498,10,male
3790,12538,2499,9,female
3791,12538,628,7,male
3792,12538,2500,7,male
3793,12538,2501,6,male
3794,12538,2502,7,male
3795,12538,2503,9,female
3796,12538,2504,8,male
3797,12538,2505,7,male
3798,12538,2271,9,male
3799,12538,2506,7,male
3800,12538,2507,5,female
3801,12538,2508,9,female
3802,12538,2509,9,female
3803,12538,2510,9,male
3804,12538,2511,9,male
3805,12538,1238,7,female
3806,12538,2512,9,male
3807,12538,2513,10,male
3808,12538,2514,6,male
3809,12538,622,7,female
3810,12538,2515,7,female
3811,12538,1694,7,female
3812,12538,41,9,male
3813,12538,2516,8,male
3814,12538,2517,9,female
3815,12538,2518,8,male
3816,12538,552,8,female
3817,12538,2519,6,male
3818,12538,522,8,female
3819,12538,523,8,female
3820,12538,2520,9,male
3821,12538,2521,9,male
3822,12538,2522,2,unknown
3823,12538,2523,7,female
3824,12538,2524,10,male
3825,12538,1578,6,female
3826,12538,2525,9,male
3827,12538,2526,8,male
3828,12538,2378,10,male
3829,12538,2527,9,male
3830,12538,2528,10,male
3831,12538,2529,10,unknown
3832,12538,2530,10,male
3833,12538,2531,10,unknown
3834,12538,2532,9,male
3835,12538,2533,10,male
3836,12538,2534,10,female
3837,12538,2535,9,female
3838,12538,2536,10,female
3839,12538,2537,10,female
3840,12538,2538,10,male
3841,12538,133,10,male
3842,12538,123,8,male
3843,12569,1055,9,female
3844,12569,1691,10,male
3845,12569,937,10,male
3846,12569,442,7,male
3847,12569,2539,6,male
3848,12569,2540,9,female
3849,12569,2541,8,female
3850,12569,2542,8,female
3851,12569,285,7,female
3852,12619,243,5,female
3853,12619,2543,5,female
3854,12619,2544,7,male
3855,12619,160,8,male
3856,12619,329,8,male
3857,12619,1380,8,male
3858,12698,2545,8,male
3859,12698,406,8,female
3860,12698,1707,7,male
3861,12698,2546,9,male
3862,12698,971,9,male
3863,12698,2471,5,female
3864,12702,1179,10,female
3865,12702,1638,10,female
3866,12702,2547,6,female
3867,12702,1640,10,female
3868,12702,2548,7,unknown
3869,12702,2373,7,male
3870,12707,1490,8,female
3871,12707,1428,10,male
3872,12707,165,10,male
3873,12707,1104,10,male
3874,12707,1686,8,female
3875,12707,2362,9,male
3876,12784,1294,6,female
3877,12784,1230,7,male
3878,12784,2549,9,female
3879,12784,723,10,female
3880,12784,545,5,male
3881,12784,2550,7,male
3882,12784,2551,8,female
3883,12784,2552,10,male
3884,12784,2553,7,female
3885,12811,2554,8,female
3886,12811,2555,7,female
3887,12811,1738,4,female
3888,12811,590,8,female
3889,12811,1835,5,female
3890,12824,581,4,female
3891,12824,2556,5,male
3892,12824,2557,10,male
3893,12824,2558,10,male
3894,12824,2559,10,male
3895,12824,2560,10,male
3896,12824,2561,10,male
3897,12824,571,10,male
3898,12824,981,7,male
3899,12824,1158,8,male
3900,12824,449,5,female
3901,12824,338,8,female
3902,12824,339,10,female
3903,12824,1104,8,male
3904,12824,169,5,male
3905,12824,675,8,male
3906,12824,2562,10,male
3907,12824,736,8,female
3908,12824,2563,8,male
3909,12824,2564,10,male
3910,12824,2565,8,male
3911,12824,2382,8,female
3912,12824,1493,9,male
3913,12824,2566,5,female
3914,12824,2567,5,female
3915,12824,556,9,unknown
3916,12824,2074,10,male
3917,12824,2075,10,male
3918,12863,2568,8,male
3919,12863,573,8,male
3920,12863,2569,7,male
3921,12863,2570,7,male
3922,12863,1159,10,male
3923,12863,1066,9,female
3924,12863,2571,10,male
3925,12917,1291,10,female
3926,12917,1490,10,female
3927,12917,2066,9,female
3928,12917,2572,9,female
3929,12917,2573,6,male
3930,12917,1600,9,male
3931,12917,2574,10,male
3932,12917,2575,7,female
3933,12917,2576,9,female
3934,12917,2577,7,male
3935,12917,2311,7,female
3936,12917,2578,7,female
3937,12917,2579,8,male
3938,12917,214,9,female
3939,12917,2532,10,male
3940,12982,2580,6,female
3941,12982,2581,7,male
3942,12982,2582,8,female
3943,12982,925,9,female
3944,12982,2583,7,male
3945,12982,2584,8,male
3946,12982,2585,8,female
3947,12982,2586,9,female
3948,12982,2587,8,male
3949,12982,1596,8,female
3950,12982,981,8,male
3951,12982,2588,10,female
3952,12982,2589,8,female
3953,12982,2590,8,female
3954,12982,2591,8,female
3955,12982,2592,9,female
3956,12982,2593,10,female
3957,12982,2594,9,female
3958,12982,2595,9,female
3959,12982,2596,9,female
3960,12982,1733,9,female
3961,12982,2597,7,female
3962,12982,2598,5,female
3963,12982,2599,8,female
3964,12982,1335,10,female
3965,12982,1043,9,female
3966,12982,1877,8,female
3967,12982,2600,10,female
3968,12982,2161,9,female
3969,12982,2601,8,male
3970,12982,2602,8,male
3971,12982,2603,8,male
3972,12982,2604,8,male
3973,12982,2605,7,male
3974,12982,2606,7,female
3975,12982,1104,8,male
3976,12982,1269,7,male
3977,12982,2607,8,male
3978,12982,2608,8,male
3979,12982,2609,8,male
3980,12982,2610,9,male
3981,12982,2611,8,male
3982,12982,1242,8,male
3983,12982,2612,8,male
3984,12982,2613,7,female
3985,12982,2614,8,female
3986,12982,2615,8,female
3987,12982,2616,9,female
3988,12982,2617,9,female
3989,12982,2618,7,female
3990,12982,2167,8,female
3991,12982,2619,9,female
3992,12982,1375,9,female
3993,12982,2620,7,female
3994,12982,2621,8,female
3995,12982,2622,8,female
3996,12982,2623,9,female
3997,12982,2389,9,female
3998,12982,2624,8,female
3999,12982,2376,8,female
4000,12982,2625,9,female
4001,12982,2626,8,male
4002,12982,1435,8,male
4003,12982,941,9,male
4004,12982,676,8,female
4005,12990,707,5,male
4006,12990,2627,3,male
4007,12990,2628,8,female
4008,12990,91,5,female
4009,12990,770,7,female
4010,13080,2629,9,male
4011,13080,2396,10,male
4012,13080,2630,10,female
4013,13080,835,9,female
4014,13080,1988,9,female
4015,13080,2535,5,female
4016,13082,2631,5,female
4017,13082,2494,8,female
4018,13082,901,10,male
4019,13082,628,7,male
4020,13082,2632,8,male
4021,13082,341,10,female
4022,13082,2633,10,female
4023,13082,2634,10,male
4024,13082,2635,4,female
4025,13093,2636,5,female
4026,13093,1186,9,male
4027,13093,2637,4,female
4028,13093,2638,4,female
4029,13093,2639,5,female
4030,13093,2640,7,male
4031,13094,2641,9,female
4032,13094,2101,8,female
4033,13094,2418,9,female
4034,13094,1321,9,male
4035,13094,2642,8,male
4036,13126,36,6,female
4037,13126,680,5,unknown
4038,13126,2643,8,male
4039,13126,2644,7,male
4040,13126,2645,6,male
4041,13126,51,5,male
4042,13126,2646,9,female
4043,13126,2647,7,female
4044,13126,1757,8,unknown
4045,13126,2648,8,unknown
4046,13126,1963,8,unknown
4047,13221,1554,9,female
4048,13221,2649,9,unknown
4049,13221,2650,7,female
4050,13221,2651,10,male
4051,13221,2652,10,unknown
4052,13221,2653,8,unknown
4053,13221,2654,9,unknown
4054,13221,54,9,female
4055,13221,20,9,male
4056,13273,1107,5,female
4057,13273,1805,10,female
4058,13273,693,9,female
4059,13273,2655,9,female
4060,13273,1156,8,male
4061,13273,2656,9,female
4062,13273,1747,6,male
4063,13273,316,8,female
4064,13273,2657,9,male
4065,13273,1770,9,male
4066,13273,2658,8,female
4067,13273,2659,8,female
4068,13273,2660,9,male
4069,13273,910,7,female
4070,13273,1586,7,female
4071,13273,243,9,female
4072,13273,124,8,female
4073,13273,2000,8,female
4074,13273,532,5,male
4075,13273,2661,6,female
4076,13273,1182,9,female
4077,13273,1943,10,female
4078,13273,1158,9,male
4079,13273,2662,7,male
4080,13273,69,10,female
4081,13273,2663,5,male
4082,13273,70,9,male
4083,13273,140,5,male
4084,13273,1061,5,female
4085,13273,2664,8,female
4086,13273,473,9,female
4087,13273,657,9,female
4088,13273,1315,9,male
4089,13273,2407,9,female
4090,13273,1091,8,female
4091,13273,127,8,male
4092,13273,2665,8,female
4093,13273,2376,8,female
4094,13273,2666,9,female
4095,13273,2667,9,female
4096,13273,2668,9,female
4097,13273,2669,8,male
4098,13273,685,8,female
4099,13273,2579,7,male
4100,13273,2670,7,male
4101,13273,780,10,male
4102,13273,2671,8,male
4103,13273,314,9,male
4104,13273,206,7,male
4105,13273,2672,8,male
4106,13273,1040,7,unknown
4107,13273,2673,9,male
4108,13273,2674,9,male
4109,13273,2675,8,male
4110,13273,2676,9,male
4111,13273,2533,8,male
4112,13273,2677,7,male
4113,13273,2678,8,male
4114,13273,2679,8,male
4115,13273,156,8,male
4116,13273,2680,8,female
4117,13273,2681,5,female
4118,13279,2682,6,male
4119,13279,696,6,female
4120,13279,1178,7,female
4121,13279,1943,9,female
4122,13279,2683,7,male
4123,13279,70,10,male
4124,13279,1688,10,male
4125,13279,2684,2,unknown
4126,13279,2685,10,female
4127,13279,2686,9,female
4128,13331,2687,5,female
4129,13331,169,2,male
4130,13331,2340,7,female
4131,13331,2688,5,male
4132,13331,1277,5,male
4133,13331,2689,4,male
4134,13518,1421,6,female
4135,13518,2690,7,male
4136,13518,169,8,male
4137,13518,2691,8,female
4138,13518,2692,4,male
4139,13518,1242,7,male
4140,13518,2693,6,male
4141,13518,2694,7,male
4142,13518,2695,6,female
4143,13518,2696,7,female
4144,13518,2274,6,female
4145,13518,2275,6,female
4146,13518,2276,6,female
4147,13518,2697,6,female
4148,13551,2698,10,male
4149,13551,2662,10,male
4150,13551,1777,10,female
4151,13551,2699,8,female
4152,13551,2700,6,female
4153,13551,2701,8,female
4154,13551,2200,10,female
4155,13551,1305,10,female
4156,13551,2702,5,male
4157,13582,2703,8,female
4158,13582,2704,7,female
4159,13582,124,7,female
4160,13582,397,10,female
4161,13582,742,8,female
4162,13582,2705,8,female
4163,13582,2706,8,female
4164,13582,1597,8,female
4165,13582,823,7,female
4166,13582,2707,9,male
4167,13582,1900,10,female
4168,13582,2708,6,male
4169,13582,2709,6,male
4170,13582,1962,8,female
4171,13582,260,8,male
4172,13582,2710,9,male
4173,13582,329,7,male
4174,13582,2711,9,male
4175,13582,2712,8,female
4176,13582,2113,7,female
4177,13582,2114,7,female
4178,13582,2277,7,female
4179,13582,2116,7,female
4180,13582,1414,8,male
4181,13582,2713,4,male
4182,13582,2714,6,female
4183,13582,2715,6,female
4184,13582,2716,6,female
4185,13600,2717,7,male
4186,13600,802,8,female
4187,13600,1914,6,female
4188,13600,2718,8,female
4189,13600,561,10,male
4190,13604,236,9,female
4191,13604,2719,9,female
4192,13604,2720,5,male
4193,13604,2721,8,female
4194,13604,2722,8,female
4195,13604,2077,5,female
4196,13604,1455,10,female
4197,13604,2723,9,female
4198,13604,2724,10,female
4199,13664,2725,8,female
4200,13664,2726,5,female
4201,13664,2080,10,female
4202,13664,2727,5,male
4203,13664,730,7,female
4204,13664,2710,7,male
4205,13664,805,8,female
4206,13664,1856,8,female
4207,13664,2728,2,female
4208,13664,1076,5,male
4209,13666,63,8,male
4210,13666,2729,7,male
4211,13666,2730,7,male
4212,13666,144,7,male
4213,13666,180,8,male
4214,13666,1714,8,male
4215,13733,742,10,female
4216,13733,2100,5,female
4217,13733,2731,5,female
4218,13733,90,9,female
4219,13733,2732,8,female
4220,13850,2545,7,male
4221,13850,1630,10,female
4222,13850,533,9,male
4223,13850,2733,8,female
4224,13850,536,10,male
4225,13850,774,10,male
4226,13850,2734,7,male
4227,13850,2735,4,female
4228,13850,2481,9,male
4229,13850,2736,9,male
4230,13850,2737,10,male
4231,13850,2078,10,unknown
4232,13850,235,10,male
4233,13850,44,10,unknown
4234,13850,47,10,unknown
4235,13850,2738,10,unknown
4236,13850,2739,10,unknown
4237,13850,934,9,female
4238,13850,442,9,male
4239,13850,2740,10,male
4240,13850,2741,10,male
4241,13850,907,10,male
4242,13850,479,10,male
4243,13850,2742,10,female
4244,13850,2743,8,female
4245,13850,2383,10,male
4246,13850,781,5,male
4247,13850,2744,9,female
4248,13850,2007,6,female
4249,13850,739,6,female
4250,13850,1961,9,male
4251,13850,2745,9,male
4252,13850,2746,8,unknown
4253,13973,35,8,male
4254,13973,2747,9,male
4255,13973,407,10,female
4256,13973,243,3,female
4257,13973,41,5,male
4258,13973,435,7,female
4259,13973,2748,4,male
4260,13973,456,2,male
4261,13973,2749,2,male
4262,13995,124,8,female
4263,13995,533,9,male
4264,13995,2750,8,male
4265,13995,1898,8,female
4266,13995,1193,9,female
4267,13995,1647,5,female
4268,13995,2751,8,male
4269,13995,1641,9,male
4270,13995,285,7,female
4271,14049,1253,6,female
4272,14049,746,9,female
4273,14049,2752,8,female
4274,14049,2315,8,female
4275,14049,1207,8,female
4276,14049,20,1,male
4277,14049,2753,8,female
4278,14180,2754,7,male
4279,14180,800,7,male
4280,14180,2755,9,male
4281,14180,1313,9,male
4282,14180,2756,8,male
4283,14180,2757,9,male
4284,14180,2758,9,male
4285,14271,1338,9,female
4286,14271,2759,5,female
4287,14271,2760,5,female
4288,14271,2761,5,female
4289,14271,2762,5,female
4290,14374,2763,3,female
4291,14374,1185,8,male
4292,14374,2764,5,male
4293,14374,1625,5,male
4294,14374,2765,5,female
4295,14374,1888,6,female
4296,14374,1411,9,female
4297,14374,1289,10,female
4298,14387,2766,9,unknown
4299,14387,1643,8,male
4300,14387,2767,8,male
4301,14387,1490,8,female
4302,14387,1428,9,male
4303,14387,2768,9,male
4304,14387,1058,9,male
4305,14387,1193,8,female
4306,14387,1268,5,male
4307,14387,657,7,female
4308,14387,1884,8,female
4309,14387,2769,6,female
4310,14387,1812,10,male
4311,14387,404,9,male
4312,14393,2770,8,male
4313,14393,641,8,male
4314,14393,2771,9,female
4315,14393,2295,8,female
4316,14393,2772,9,male
4317,14393,2773,9,male
4318,14422,2774,9,male
4319,14422,581,9,female
4320,14422,486,9,female
4321,14422,249,5,female
4322,14422,2775,8,female
4323,14422,2776,9,female
4324,14422,2777,10,unknown
4325,14422,2778,7,female
4326,14422,2360,8,female
4327,14422,1770,10,male
4328,14422,2779,8,female
4329,14422,2780,9,female
4330,14422,699,8,female
4331,14422,243,9,female
4332,14422,2781,8,female
4333,14422,2189,8,female
4334,14422,2324,7,female
4335,14422,901,9,male
4336,14422,1707,8,male
4337,14422,1135,9,female
4338,14422,2782,5,unknown
4339,14422,1916,8,female
4340,14422,2783,8,male
4341,14422,2784,8,female
4342,14422,1058,8,male
4343,14422,2589,8,female
4344,14422,2785,5,female
4345,14422,2786,10,female
4346,14422,1879,10,female
4347,14422,2787,8,female
4348,14422,2097,7,male
4349,14422,1046,8,female
4350,14422,1795,9,male
4351,14422,2788,8,female
4352,14422,185,9,male
4353,14422,452,8,male
4354,14422,1632,10,female
4355,14422,1071,7,male
4356,14422,2789,8,female
4357,14422,294,8,male
4358,14422,2790,8,male
4359,14422,2791,8,female
4360,14422,1887,8,female
4361,14422,2792,8,female
4362,14422,1205,4,female
4363,14422,2793,8,female
4364,14422,2794,8,female
4365,14422,2795,9,male
4366,14422,90,8,female
4367,14422,2761,8,female
4368,14422,481,8,male
4369,14422,435,8,female
4370,14422,1232,8,male
4371,14422,1433,5,male
4372,14422,500,5,male
4373,14422,685,7,female
4374,14422,2796,7,female
4375,14422,665,9,female
4376,14422,2797,9,male
4377,14422,2798,8,female
4378,14422,404,9,male
4379,14422,456,7,male
4380,14422,2799,7,male
4381,14422,2800,7,female
4382,14456,2801,8,male
4383,14456,2802,9,male
4384,14456,2803,4,male
4385,14456,2365,5,male
4386,14456,533,8,male
4387,14456,503,10,female
4388,14456,2804,7,male
4389,14456,2805,10,female
4390,14456,2806,10,female
4391,14456,471,10,female
4392,14456,472,10,female
4393,14456,473,10,female
4394,14456,1632,9,female
4395,14456,2611,9,male
4396,14456,2807,8,male
4397,14456,2576,10,female
4398,14456,481,8,male
4399,14456,2808,7,female
4400,14456,613,8,male
4401,14456,1358,10,female
4402,14456,2713,8,male
4403,14456,1787,10,male
4404,14456,2809,10,female
4405,14456,110,10,male
4406,14456,112,10,male
4407,14456,1549,10,male
4408,14456,844,10,male
4409,14456,1015,10,male
4410,14456,2810,10,male
4411,14456,1016,10,male
4412,14456,2811,10,male
4413,14456,845,10,male
4414,14456,2812,10,male
4415,14456,2813,10,male
4416,14456,846,10,male
4417,14456,847,10,male
4418,14456,2745,10,male
4419,14461,2632,9,male
4420,14461,2814,9,male
4421,14461,795,9,male
4422,14461,2565,8,male
4423,14461,20,8,male
4424,14521,2815,5,male
4425,14521,487,5,male
4426,14521,2816,5,male
4427,14521,643,10,male
4428,14521,1248,10,male
4429,14521,2817,10,male
4430,14521,981,10,male
4431,14521,2818,5,female
4432,14521,1373,5,female
4433,14521,70,10,male
4434,14521,2819,5,male
