,num_female,num_male,num_other,num_unknown,num_total,ratio_female,male_female_difference,new_male_female_difference_Random,new_male_female_difference_MostPop,new_male_female_difference_UserKNN,new_male_female_difference_MF,new_male_female_difference_PMF,new_male_female_difference_BPR,new_male_female_difference_NMF,new_male_female_difference_WMF,new_male_female_difference_PF,new_male_female_difference_NeuMF,new_male_female_difference_VAECF
129465,8,5,0,0,13,0.6153846153846154,-0.2307692307692307,-0.06,0.09,-0.04,0.23,0.0,0.07,0.1,-0.25,0.29,0.08,-0.92
141710,23,14,0,2,39,0.5897435897435898,-0.2307692307692307,0.0,0.09,-0.15,0.24,0.06,0.07,0.18,-0.1,0.12,0.08,-0.14
246513,22,13,0,4,39,0.5641025641025641,-0.2307692307692307,-0.04,0.09,-0.05,0.11,0.07,0.07,0.23,-0.29,-0.05,0.08,-0.3
43687,16,10,0,0,26,0.6153846153846154,-0.2307692307692307,-0.09,0.09,-0.03,0.2,0.16,0.07,0.22,0.07,-0.12,0.08,0.33
10314,25,15,0,4,44,0.5681818181818182,-0.2272727272727272,-0.02,0.09,-0.2,0.21,0.06,0.07,0.21,-0.23,-0.12,0.08,-0.36
223087,24,14,0,6,44,0.5454545454545454,-0.2272727272727272,0.04,0.09,-0.25,0.29,0.02,0.07,0.23,-0.3,0.26,0.08,-0.39
153950,13,8,0,1,22,0.5909090909090909,-0.2272727272727272,0.0,0.09,-0.14,0.06,0.19,0.07,0.1,-0.03,-0.03,0.08,-0.44
129008,11,7,0,0,18,0.6111111111111112,-0.2222222222222222,0.0,0.09,0.05,0.01,0.14,0.07,0.18,0.13,0.08,0.08,0.09
213410,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,-0.09,0.09,-0.13,0.13,0.04,0.07,0.15,0.24,0.1,0.08,-0.16
150327,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,0.02,0.09,0.22,0.2,-0.02,0.07,0.17,-0.02,0.28,0.08,0.11
240131,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,0.08,0.09,-0.04,0.2,0.08,0.07,0.23,0.01,0.08,0.08,0.17
216882,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,0.03,0.09,0.06,0.15,0.05,0.07,0.19,0.1,-0.16,0.08,0.42
33933,11,7,0,0,18,0.6111111111111112,-0.2222222222222222,0.12,0.09,0.12,0.25,0.04,0.07,0.25,0.42,0.33,0.08,-0.22
242073,10,6,0,2,18,0.5555555555555556,-0.2222222222222222,0.02,0.09,-0.09,0.29,0.0,0.07,0.22,-0.11,-0.08,0.08,-0.03
246959,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,0.22,0.09,-0.14,0.23,0.05,0.07,0.32,0.13,0.39,0.08,-0.29
131099,4,2,0,3,9,0.4444444444444444,-0.2222222222222222,0.08,0.09,0.27,0.22,0.32,0.07,0.22,0.25,0.21,0.08,0.22
188038,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,-0.22,0.09,-0.32,0.25,-0.09,0.07,0.24,0.01,0.02,0.08,-0.03
206891,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,0.23,0.09,0.11,0.29,0.2,0.07,0.18,0.04,-0.28,0.08,-0.07
138647,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,-0.12,0.09,-0.11,0.23,0.22,0.07,0.05,0.05,0.16,0.08,-0.15
8680,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,0.03,0.09,0.04,0.06,-0.06,0.07,0.09,-0.11,0.02,0.08,-0.42
140255,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,-0.09,0.09,-0.08,0.3,0.06,0.07,0.2,0.01,0.02,0.08,-0.14
247240,16,10,0,1,27,0.5925925925925926,-0.2222222222222222,-0.16,0.09,-0.16,0.14,-0.07,0.07,0.21,-0.1,-0.08,0.08,-0.18
262407,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,-0.05,0.09,-0.07,0.25,0.3,0.07,0.13,-0.02,0.01,0.08,0.02
161299,11,7,0,0,18,0.6111111111111112,-0.2222222222222222,0.0,0.09,-0.24,0.21,-0.04,0.07,0.0,0.2,-0.19,0.08,-0.02
276165,16,10,0,1,27,0.5925925925925926,-0.2222222222222222,0.02,0.09,0.13,0.25,0.11,0.07,0.17,0.09,0.04,0.08,0.54
155147,16,10,0,1,27,0.5925925925925926,-0.2222222222222222,0.07,0.09,-0.06,0.15,0.3,0.07,0.24,0.13,-0.15,0.08,0.09
109741,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,-0.18,0.09,-0.04,0.22,0.11,0.07,0.29,0.02,-0.2,0.08,0.04
244710,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,0.09,0.09,0.0,0.28,0.07,0.07,0.28,0.08,0.05,0.08,0.13
44728,10,6,0,2,18,0.5555555555555556,-0.2222222222222222,0.0,0.09,-0.14,0.19,0.16,0.09,0.14,0.05,0.29,0.08,0.05
220759,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,0.07,0.09,0.17,0.29,0.25,0.07,0.19,0.22,0.09,0.08,-0.1
41395,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,0.18,0.09,-0.08,0.27,0.21,0.07,0.31,-0.02,-0.11,0.08,-0.12
201447,15,9,0,3,27,0.5555555555555556,-0.2222222222222222,-0.06,0.09,-0.24,0.25,0.01,0.07,0.14,-0.01,0.25,0.08,-0.16
30770,5,3,0,1,9,0.5555555555555556,-0.2222222222222222,-0.03,0.09,-0.12,0.24,0.08,0.07,0.17,0.1,0.12,0.08,0.25
95506,10,6,0,2,18,0.5555555555555556,-0.2222222222222222,0.06,0.09,-0.2,0.29,0.38,0.07,0.19,0.25,-0.02,0.08,0.29
195904,16,10,0,1,27,0.5925925925925926,-0.2222222222222222,0.0,0.09,-0.04,0.17,0.08,0.07,0.26,-0.11,0.13,0.08,-0.22
227025,10,6,0,2,18,0.5555555555555556,-0.2222222222222222,0.21,0.09,0.0,0.23,0.31,0.07,0.21,0.06,0.23,0.08,0.22
215988,23,14,0,4,41,0.5609756097560976,-0.2195121951219512,0.13,0.09,-0.1,0.11,0.27,0.07,0.06,-0.21,0.18,0.08,-0.38
35857,32,20,0,3,55,0.5818181818181818,-0.2181818181818181,0.08,0.09,0.02,0.31,0.46,0.09,0.23,0.01,0.5,0.08,-0.46
267510,14,9,0,0,23,0.6086956521739131,-0.217391304347826,0.09,0.09,0.15,0.25,-0.05,0.07,0.26,-0.23,-0.19,0.08,-0.16
36135,14,9,0,0,23,0.6086956521739131,-0.217391304347826,0.04,0.09,0.02,0.14,0.16,0.07,0.09,0.0,-0.1,0.08,-0.32
258482,14,9,0,0,23,0.6086956521739131,-0.217391304347826,0.0,0.09,-0.15,0.19,0.03,0.07,0.19,-0.12,0.11,0.08,-0.24
142745,13,8,0,2,23,0.5652173913043478,-0.217391304347826,-0.04,0.09,-0.1,0.09,0.07,0.07,0.31,0.1,-0.24,0.08,0.16
4017,47,29,0,8,84,0.5595238095238095,-0.2142857142857142,0.01,0.09,-0.17,0.25,-0.07,0.09,0.18,-0.09,0.1,0.08,-0.46
100393,8,5,0,1,14,0.5714285714285714,-0.2142857142857142,0.0,0.09,-0.03,0.25,-0.15,0.09,0.09,-0.03,0.1,0.08,0.43
269439,6,3,0,5,14,0.4285714285714285,-0.2142857142857142,-0.07,0.09,-0.15,0.28,-0.03,0.07,0.23,-0.26,0.19,0.08,-0.38
228311,8,5,0,1,14,0.5714285714285714,-0.2142857142857142,0.21,0.09,-0.1,0.1,0.1,0.07,0.1,-0.08,0.23,0.08,-0.22
210822,8,5,0,1,14,0.5714285714285714,-0.2142857142857142,0.02,0.09,0.04,0.17,0.17,0.07,0.08,-0.11,0.22,0.08,0.04
15602,17,11,0,0,28,0.6071428571428571,-0.2142857142857142,-0.02,0.09,-0.13,0.17,0.09,0.07,0.24,-0.01,-0.07,0.08,-0.22
106331,8,5,0,1,14,0.5714285714285714,-0.2142857142857142,0.15,0.09,-0.17,0.29,0.15,0.07,0.15,-0.12,0.08,0.08,0.1
100459,35,22,0,4,61,0.5737704918032787,-0.2131147540983606,0.04,0.09,-0.04,0.22,0.1,0.07,0.19,0.04,-0.01,0.08,0.05
235935,35,22,1,3,61,0.5737704918032787,-0.2131147540983606,0.09,0.09,-0.13,0.08,0.17,0.07,0.32,-0.11,0.28,0.08,-0.18
88229,11,7,0,1,19,0.5789473684210527,-0.2105263157894736,0.0,0.09,-0.02,0.25,0.01,0.07,0.07,-0.15,0.08,0.08,-0.12
53456,11,7,0,1,19,0.5789473684210527,-0.2105263157894736,-0.1,0.09,-0.07,0.39,-0.15,0.07,0.18,0.08,-0.04,0.08,-0.16
215006,11,7,0,1,19,0.5789473684210527,-0.2105263157894736,0.02,0.09,-0.1,0.24,0.13,0.07,0.16,0.08,0.33,0.08,-0.24
176214,14,9,0,1,24,0.5833333333333334,-0.2083333333333333,0.14,0.09,0.19,0.08,0.11,0.07,0.34,0.05,0.34,0.08,0.11
242409,12,7,0,5,24,0.5,-0.2083333333333333,0.09,0.09,0.1,0.11,0.06,0.07,0.19,0.27,0.23,0.08,0.15
157273,30,19,1,3,53,0.5660377358490566,-0.2075471698113207,0.03,0.09,-0.33,0.24,0.38,0.07,0.1,-0.11,-0.42,0.08,-0.15
133747,39,25,0,4,68,0.5735294117647058,-0.2058823529411764,0.21,0.09,-0.09,0.11,0.25,0.09,0.23,0.08,-0.14,0.08,0.09
276680,26,17,0,1,44,0.5909090909090909,-0.2045454545454545,0.08,0.09,-0.1,0.05,0.26,0.07,0.21,-0.15,-0.05,0.08,-0.45
10607,3,2,0,0,5,0.6,-0.2,-0.01,0.09,-0.07,0.29,0.05,0.07,0.32,-0.24,-0.06,0.08,-0.2
252698,3,2,0,0,5,0.6,-0.2,-0.19,0.09,-0.24,0.29,0.06,0.07,0.25,-0.26,-0.46,0.08,-0.12
50073,11,7,0,2,20,0.55,-0.2,0.06,0.09,-0.12,0.24,-0.1,0.07,0.38,0.14,0.1,0.08,-0.05
269808,3,2,0,0,5,0.6,-0.2,-0.04,0.09,-0.14,0.17,0.13,0.07,0.49,-0.19,0.31,0.08,-0.2
165987,3,2,0,0,5,0.6,-0.2,0.1,0.09,0.01,0.23,0.31,0.07,0.17,-0.07,0.04,0.08,0.01
50098,3,2,0,0,5,0.6,-0.2,-0.2,0.09,-0.02,0.27,0.32,0.07,0.04,0.2,0.1,0.08,0.27
50130,3,2,0,0,5,0.6,-0.2,0.18,0.09,-0.16,0.19,-0.01,0.07,0.28,-0.14,0.17,0.08,0.05
252627,3,2,0,0,5,0.6,-0.2,0.02,0.09,0.18,0.29,0.26,0.07,0.17,0.22,0.52,0.08,0.55
133689,25,16,0,4,45,0.5555555555555556,-0.2,-0.09,0.09,-0.02,0.13,0.14,0.07,0.14,-0.01,-0.05,0.08,-0.08
223402,3,2,0,0,5,0.6,-0.2,-0.01,0.09,-0.25,0.26,0.2,0.07,0.26,-0.12,-0.07,0.08,-0.32
125216,6,4,0,0,10,0.6,-0.2,-0.05,0.09,-0.22,0.25,0.06,0.07,0.17,0.14,-0.07,0.08,0.09
98647,6,4,0,0,10,0.6,-0.2,0.16,0.09,-0.29,0.21,0.1,0.07,0.22,-0.23,-0.02,0.08,-0.88
223238,3,2,0,0,5,0.6,-0.2,-0.02,0.09,0.16,0.19,0.25,0.07,0.15,0.21,0.01,0.08,0.11
164906,3,2,0,0,5,0.6,-0.2,-0.06,0.09,-0.38,0.18,0.19,0.07,0.09,-0.46,-0.26,0.08,0.07
13094,3,2,0,0,5,0.6,-0.2,-0.09,0.09,0.19,0.23,0.28,0.09,0.1,0.22,-0.17,0.08,0.36
164775,3,2,0,0,5,0.6,-0.2,0.09,0.09,0.17,0.26,0.05,0.07,0.1,0.23,0.22,0.08,0.28
45471,3,2,0,0,5,0.6,-0.2,-0.19,0.09,0.09,0.38,0.14,0.07,0.19,-0.09,0.16,0.08,-0.12
24379,3,2,0,0,5,0.6,-0.2,0.18,0.09,-0.15,0.26,0.25,0.07,0.07,-0.12,-0.21,0.08,-0.16
23619,3,2,0,0,5,0.6,-0.2,0.01,0.09,0.01,0.22,-0.07,0.07,0.29,-0.11,0.39,0.08,-0.24
249848,3,2,0,0,5,0.6,-0.2,-0.03,0.09,-0.05,0.15,0.33,0.07,0.26,-0.23,0.56,0.08,-0.12
226267,6,4,0,0,10,0.6,-0.2,-0.2,0.09,-0.09,0.25,0.01,0.07,0.14,0.17,0.14,0.08,-0.18
225683,3,2,0,0,5,0.6,-0.2,-0.03,0.09,-0.5,0.16,0.16,0.07,0.19,-0.45,-0.18,0.08,-0.57
250506,3,2,0,0,5,0.6,-0.2,-0.01,0.09,0.28,0.27,0.22,0.07,0.13,-0.05,0.07,0.08,0.15
277873,2,1,0,2,5,0.4,-0.2,-0.02,0.09,-0.08,0.21,0.04,0.07,0.24,0.01,-0.09,0.08,-0.16
135411,6,4,0,0,10,0.6,-0.2,0.01,0.09,-0.09,0.22,0.1,0.07,0.26,-0.06,-0.02,0.08,-0.32
251527,3,2,0,0,5,0.6,-0.2,-0.01,0.09,-0.04,0.32,0.06,0.09,0.12,0.12,-0.13,0.08,-0.1
100610,3,2,0,0,5,0.6,-0.2,0.09,0.09,-0.29,0.22,-0.05,0.07,0.16,0.01,0.18,0.08,0.17
163796,3,2,0,0,5,0.6,-0.2,-0.13,0.09,-0.25,0.33,0.2,0.07,0.17,0.0,-0.17,0.08,-0.11
100460,3,2,0,0,5,0.6,-0.2,0.06,0.09,-0.05,0.04,-0.22,0.07,0.32,0.05,0.47,0.08,0.03
252282,3,2,0,0,5,0.6,-0.2,0.1,0.09,-0.2,0.16,0.21,0.07,0.2,0.17,0.04,0.08,-0.22
47594,3,2,0,0,5,0.6,-0.2,0.07,0.09,-0.16,0.25,0.14,0.09,0.19,-0.2,0.09,0.08,-0.2
164027,5,3,0,2,10,0.5,-0.2,-0.06,0.09,-0.06,0.23,0.13,0.07,0.14,-0.1,0.07,0.08,-0.2
21049,3,2,0,0,5,0.6,-0.2,-0.01,0.09,0.2,0.17,0.26,0.07,0.09,-0.14,-0.07,0.08,0.06
124993,3,2,0,0,5,0.6,-0.2,0.22,0.09,-0.05,0.26,-0.07,0.09,0.28,-0.03,-0.1,0.08,-0.06
100004,3,2,0,0,5,0.6,-0.2,-0.02,0.09,0.16,0.27,0.13,0.07,0.26,0.27,-0.18,0.08,0.43
50972,3,2,0,0,5,0.6,-0.2,0.05,0.09,-0.2,0.2,0.01,0.07,0.18,-0.01,0.23,0.08,-0.3
48382,2,1,0,2,5,0.4,-0.2,0.06,0.09,-0.13,0.3,-0.04,0.07,0.27,-0.13,-0.2,0.08,-0.39
223977,3,2,0,0,5,0.6,-0.2,-0.04,0.09,-0.15,0.29,-0.06,0.07,0.33,0.09,-0.01,0.08,0.16
51071,3,2,0,0,5,0.6,-0.2,-0.07,0.09,0.13,0.24,0.09,0.07,0.21,-0.03,0.2,0.08,-0.04
97848,3,2,0,0,5,0.6,-0.2,0.01,0.09,-0.02,0.27,0.07,0.07,0.16,0.19,-0.07,0.08,0.17
51082,2,1,0,2,5,0.4,-0.2,-0.03,0.09,0.23,0.28,0.29,0.07,0.33,0.24,0.02,0.08,0.09
127417,3,2,0,0,5,0.6,-0.2,-0.22,0.09,-0.2,0.21,0.2,0.07,0.14,0.07,0.2,0.08,0.03
264204,3,2,0,0,5,0.6,-0.2,0.04,0.09,-0.36,0.28,0.23,0.07,0.19,0.01,0.01,0.08,0.02
269378,6,4,0,0,10,0.6,-0.2,-0.06,0.09,0.04,0.15,0.16,0.07,0.14,0.22,0.26,0.08,0.33
169282,2,1,0,2,5,0.4,-0.2,0.11,0.09,-0.02,0.32,-0.09,0.07,0.2,-0.24,0.22,0.08,-0.22
218640,3,2,0,0,5,0.6,-0.2,0.09,0.09,-0.07,0.28,0.27,0.07,0.15,-0.3,-0.2,0.08,-0.05
169492,3,2,0,0,5,0.6,-0.2,0.06,0.09,0.19,0.15,0.11,0.07,0.3,0.33,-0.06,0.08,-0.3
54374,3,2,0,0,5,0.6,-0.2,-0.04,0.09,0.14,0.27,0.26,0.07,0.17,0.19,-0.08,0.08,-0.02
256843,20,13,0,2,35,0.5714285714285714,-0.2,0.16,0.09,-0.13,0.23,0.06,0.07,0.18,-0.09,-0.18,0.08,0.16
93800,3,2,0,0,5,0.6,-0.2,0.14,0.09,0.09,0.22,0.16,0.07,0.28,0.02,0.37,0.08,0.2
53414,6,4,0,0,10,0.6,-0.2,0.17,0.09,-0.14,0.17,-0.06,0.07,0.02,-0.21,-0.03,0.08,-0.34
93630,3,2,0,0,5,0.6,-0.2,0.05,0.09,0.18,0.3,0.16,0.07,0.07,0.19,0.27,0.08,0.13
127970,3,2,0,0,5,0.6,-0.2,0.04,0.09,0.21,0.24,-0.11,0.07,0.29,0.1,-0.14,0.08,-0.1
16036,3,2,0,0,5,0.6,-0.2,-0.19,0.09,-0.07,0.25,0.25,0.07,0.25,-0.13,0.15,0.08,0.05
93421,3,2,0,0,5,0.6,-0.2,0.07,0.09,0.15,0.26,-0.15,0.07,0.17,-0.01,0.15,0.08,0.22
216602,3,2,0,0,5,0.6,-0.2,-0.15,0.09,0.13,0.24,0.23,0.07,0.14,0.05,-0.06,0.08,-0.04
55562,3,2,0,0,5,0.6,-0.2,-0.03,0.09,0.25,0.13,0.1,0.07,0.21,0.4,-0.2,0.08,0.39
128214,3,2,0,0,5,0.6,-0.2,-0.06,0.09,0.08,0.31,0.26,0.07,0.28,0.28,-0.31,0.08,0.29
171444,3,2,0,0,5,0.6,-0.2,-0.07,0.09,-0.12,0.24,0.28,0.07,0.24,-0.13,0.11,0.08,0.27
55826,3,2,0,0,5,0.6,-0.2,0.06,0.09,-0.14,0.17,0.16,0.07,0.14,-0.03,0.25,0.08,-0.12
258329,3,2,0,0,5,0.6,-0.2,0.01,0.09,0.16,0.23,0.15,0.09,0.0,0.03,0.21,0.08,0.06
9568,3,2,0,0,5,0.6,-0.2,0.0,0.09,-0.03,0.2,0.23,0.07,0.28,-0.07,0.13,0.08,-0.11
255618,3,2,0,0,5,0.6,-0.2,0.19,0.09,-0.24,0.2,0.34,0.07,0.2,-0.06,0.11,0.08,-0.14
126907,3,2,0,0,5,0.6,-0.2,0.07,0.09,0.41,0.29,0.0,0.07,0.12,0.43,-0.04,0.08,0.44
53140,3,2,0,0,5,0.6,-0.2,-0.11,0.09,0.32,0.22,0.28,0.07,0.13,-0.15,0.15,0.08,0.22
269759,3,2,0,0,5,0.6,-0.2,-0.08,0.09,-0.02,0.26,-0.11,0.07,0.03,-0.09,0.23,0.08,0.21
3282,2,1,0,2,5,0.4,-0.2,-0.02,0.09,-0.08,0.14,0.14,0.07,0.28,0.36,-0.23,0.08,-0.02
252903,2,1,0,2,5,0.4,-0.2,0.02,0.09,0.08,0.28,0.04,0.07,0.33,0.3,0.01,0.08,0.16
126072,3,2,0,0,5,0.6,-0.2,-0.02,0.09,-0.08,0.28,0.22,0.07,0.18,-0.23,-0.15,0.08,-0.25
166891,3,2,0,0,5,0.6,-0.2,0.0,0.09,-0.4,0.26,0.11,0.07,0.19,-0.24,-0.2,0.08,-0.3
221967,3,2,0,0,5,0.6,-0.2,0.06,0.09,-0.16,0.13,0.11,0.07,0.19,-0.07,0.14,0.08,-0.26
126298,3,2,0,0,5,0.6,-0.2,0.25,0.09,-0.19,0.31,0.09,0.07,0.38,0.16,0.32,0.08,-0.18
96970,9,6,0,0,15,0.6,-0.2,-0.01,0.09,-0.23,0.2,-0.03,0.07,0.04,-0.14,0.18,0.08,-0.2
221870,9,6,0,0,15,0.6,-0.2,0.17,0.09,-0.15,0.34,0.17,0.07,0.14,0.42,-0.16,0.08,0.2
167389,3,2,0,0,5,0.6,-0.2,0.02,0.09,-0.12,0.29,0.12,0.07,0.36,-0.02,-0.08,0.08,-0.02
269557,6,4,0,0,10,0.6,-0.2,0.09,0.09,-0.23,0.15,0.03,0.07,0.16,0.2,0.33,0.08,0.17
52044,3,2,0,0,5,0.6,-0.2,0.01,0.09,-0.05,0.27,0.17,0.07,0.25,0.22,-0.05,0.08,0.09
10199,6,4,0,0,10,0.6,-0.2,0.09,0.09,-0.11,0.14,0.04,0.07,0.18,0.04,-0.13,0.08,0.13
96474,6,4,0,0,10,0.6,-0.2,0.02,0.09,0.31,0.0,0.24,0.07,0.17,-0.09,0.06,0.08,0.1
132851,6,4,0,0,10,0.6,-0.2,-0.01,0.09,0.22,0.2,0.34,0.07,0.15,0.13,-0.03,0.08,-0.28
20005,3,2,0,0,5,0.6,-0.2,0.11,0.09,0.13,0.21,0.1,0.07,0.03,0.06,0.21,0.08,0.01
221309,3,2,0,0,5,0.6,-0.2,0.0,0.09,-0.09,0.31,0.07,0.07,0.14,-0.02,0.13,0.08,0.53
132616,3,2,0,0,5,0.6,-0.2,0.04,0.09,-0.08,0.34,0.12,0.07,0.18,-0.26,0.05,0.08,0.17
221186,3,2,0,0,5,0.6,-0.2,-0.12,0.09,0.01,0.29,0.07,0.07,0.26,0.04,-0.04,0.08,0.01
96320,6,4,0,0,10,0.6,-0.2,0.06,0.09,0.03,0.23,0.2,0.07,0.1,0.38,-0.02,0.08,0.15
276328,2,1,0,2,5,0.4,-0.2,0.05,0.09,-0.09,0.25,0.08,0.07,0.27,-0.13,0.25,0.08,-0.12
276017,6,4,0,0,10,0.6,-0.2,0.2,0.09,-0.12,0.33,0.06,0.07,0.21,-0.15,0.08,0.08,-0.23
275210,6,4,0,0,10,0.6,-0.2,0.0,0.09,-0.01,0.22,0.07,0.07,0.06,0.01,-0.06,0.08,0.04
25410,6,4,0,0,10,0.6,-0.2,0.13,0.09,0.05,0.32,0.24,0.07,0.18,0.27,-0.14,0.08,-0.14
226874,3,2,0,0,5,0.6,-0.2,0.06,0.09,-0.08,0.21,0.4,0.07,0.02,-0.54,0.01,0.08,-0.26
13600,3,2,0,0,5,0.6,-0.2,0.0,0.09,0.26,0.23,0.15,0.07,0.22,0.41,-0.22,0.08,0.24
12917,9,6,0,0,15,0.6,-0.2,-0.13,0.09,-0.19,0.18,0.06,0.07,0.04,0.04,-0.03,0.08,-0.16
1167,3,2,0,0,5,0.6,-0.2,-0.04,0.09,-0.07,0.21,0.41,0.07,0.09,-0.23,0.33,0.08,-0.12
31256,6,4,0,0,10,0.6,-0.2,0.09,0.09,0.01,0.18,0.08,0.07,0.34,-0.08,0.14,0.08,-0.24
236979,3,2,0,0,5,0.6,-0.2,0.02,0.09,0.39,0.26,0.24,0.07,0.24,0.32,0.22,0.08,-0.02
273110,3,2,0,0,5,0.6,-0.2,0.19,0.09,0.14,0.14,0.2,0.07,0.31,-0.04,0.23,0.08,0.27
31006,3,2,0,0,5,0.6,-0.2,0.09,0.09,0.06,0.21,0.31,0.07,0.19,-0.15,0.24,0.08,0.01
153174,6,4,0,0,10,0.6,-0.2,-0.07,0.09,0.18,0.36,0.13,0.07,0.16,-0.06,-0.27,0.08,-0.16
37822,3,2,0,0,5,0.6,-0.2,0.1,0.09,0.12,0.27,-0.03,0.07,0.26,0.07,-0.06,0.08,0.16
115150,3,2,0,0,5,0.6,-0.2,0.0,0.09,-0.05,0.09,0.08,0.07,0.27,0.12,0.23,0.08,-0.14
273063,3,2,0,0,5,0.6,-0.2,0.01,0.09,-0.3,0.26,0.0,0.07,0.13,0.0,0.07,0.08,-0.12
1548,6,4,0,0,10,0.6,-0.2,0.16,0.09,-0.15,0.19,0.15,0.07,0.07,0.0,-0.07,0.08,0.07
262169,3,2,0,0,5,0.6,-0.2,0.01,0.09,-0.34,0.19,0.27,0.07,0.21,-0.34,-0.19,0.08,0.11
30939,3,2,0,0,5,0.6,-0.2,0.06,0.09,-0.01,0.29,0.21,0.07,0.13,0.13,0.08,0.08,0.08
154346,3,2,0,0,5,0.6,-0.2,0.07,0.09,0.03,0.24,0.35,0.07,0.15,0.23,-0.27,0.08,0.4
154627,3,2,0,0,5,0.6,-0.2,0.06,0.09,-0.13,0.29,-0.09,0.07,0.18,-0.16,-0.19,0.08,-0.1
38679,3,2,0,0,5,0.6,-0.2,0.05,0.09,-0.18,0.14,0.14,0.07,0.05,-0.18,-0.02,0.08,-0.26
154844,12,8,0,0,20,0.6,-0.2,-0.07,0.09,0.09,0.14,0.11,0.07,0.2,0.17,-0.27,0.08,0.58
38818,2,1,0,2,5,0.4,-0.2,0.12,0.09,0.23,0.27,0.4,0.07,0.27,0.33,-0.03,0.08,0.17
242962,4,2,0,4,10,0.4,-0.2,-0.06,0.09,0.29,0.19,0.03,0.07,0.18,0.11,0.36,0.08,0.2
115907,3,2,0,0,5,0.6,-0.2,0.22,0.09,0.01,0.03,0.26,0.07,0.12,-0.1,-0.04,0.08,-0.1
109502,3,2,0,0,5,0.6,-0.2,0.15,0.09,-0.19,0.24,0.21,0.07,0.23,-0.04,-0.02,0.08,-0.2
151800,3,2,0,0,5,0.6,-0.2,0.05,0.09,0.01,0.2,0.12,0.07,0.07,-0.19,-0.39,0.08,0.54
114498,3,2,0,0,5,0.6,-0.2,0.08,0.09,0.16,0.23,0.07,0.07,0.29,-0.03,-0.07,0.08,0.35
214920,3,2,0,0,5,0.6,-0.2,0.04,0.09,-0.12,0.28,0.34,0.07,0.19,0.1,-0.02,0.08,0.33
33004,1,0,0,4,5,0.2,-0.2,0.2,0.09,0.11,0.18,0.03,0.07,0.1,-0.05,-0.02,0.08,-0.06
150000,3,2,0,0,5,0.6,-0.2,0.13,0.09,-0.01,0.25,0.14,0.07,0.15,-0.01,0.26,0.08,0.17
32991,3,2,0,0,5,0.6,-0.2,-0.01,0.09,-0.1,0.27,0.12,0.07,0.18,-0.23,0.05,0.08,-0.12
111438,3,2,0,0,5,0.6,-0.2,0.16,0.09,-0.53,0.25,0.22,0.07,0.07,-0.13,-0.06,0.08,0.06
709,3,2,0,0,5,0.6,-0.2,-0.04,0.09,0.33,0.17,0.34,0.07,0.31,0.21,0.29,0.08,0.45
735,3,2,0,0,5,0.6,-0.2,0.03,0.09,0.22,0.17,0.36,0.07,0.14,-0.11,0.43,0.08,0.15
113292,3,2,0,0,5,0.6,-0.2,-0.02,0.09,-0.2,0.38,0.22,0.07,0.21,-0.09,0.23,0.08,-0.16
239460,3,2,0,0,5,0.6,-0.2,0.06,0.09,0.09,0.31,0.09,0.07,0.03,-0.14,0.33,0.08,0.03
32641,3,2,0,0,5,0.6,-0.2,0.07,0.09,0.1,0.15,0.25,0.07,0.21,-0.16,-0.13,0.08,0.18
240932,3,2,0,0,5,0.6,-0.2,0.16,0.09,0.1,0.19,0.22,0.07,0.23,0.21,-0.03,0.08,-0.01
38887,3,2,0,0,5,0.6,-0.2,-0.05,0.09,-0.28,0.2,0.05,0.07,0.25,-0.28,-0.04,0.08,-0.22
238779,6,4,0,0,10,0.6,-0.2,-0.12,0.09,0.04,0.19,0.06,0.07,0.27,0.18,0.04,0.08,-0.03
241214,3,2,0,0,5,0.6,-0.2,0.16,0.09,0.01,0.34,0.27,0.07,0.05,0.05,0.24,0.08,0.12
274979,3,2,0,0,5,0.6,-0.2,0.0,0.09,0.2,0.23,0.2,0.07,0.19,0.43,0.07,0.08,0.45
273869,3,2,0,0,5,0.6,-0.2,0.2,0.09,-0.39,0.23,0.0,0.07,0.32,-0.3,0.1,0.08,-0.28
151122,3,2,0,0,5,0.6,-0.2,-0.12,0.09,-0.14,0.19,0.07,0.07,0.26,-0.12,0.16,0.08,-0.3
32244,3,2,0,0,5,0.6,-0.2,0.01,0.09,0.22,0.27,0.2,0.09,0.28,0.17,0.14,0.08,0.29
35865,3,2,0,0,5,0.6,-0.2,-0.04,0.09,-0.19,0.17,0.32,0.07,0.28,-0.16,0.04,0.08,-0.01
